bait.Gene.name,prey.Gene.name,enrichment
ENSG00000108055,ENSG00000114346,1.507517
ENSG00000108055,ENSG00000258429,2.333836
ENSG00000108055,ENSG00000083642,8.121625
ENSG00000108055,ENSG00000176148,2.224925
ENSG00000108055,ENSG00000108055,9.498603
ENSG00000108055,ENSG00000183978,4.935195
ENSG00000142945,ENSG00000136758,1.531502
ENSG00000142945,NPIPL3,7.796264
ENSG00000142945,ENSG00000167552,1.190418
ENSG00000142945,ENSG00000128626,1.061479
ENSG00000142945,ENSG00000120925,1.498448
ENSG00000142945,ENSG00000142945,7.804084
ENSG00000134690,ENSG00000187109,4.401642
ENSG00000134690,ENSG00000187109,3.86918
ENSG00000134690,ENSG00000104853,2.490152
ENSG00000134690,ENSG00000167325,3.96961
ENSG00000134690,ENSG00000177700,0.9086727
ENSG00000134690,ENSG00000115677,2.384378
ENSG00000134690,ENSG00000111206,2.277509
ENSG00000134690,ENSG00000134690,5.00134
ENSG00000134690,ENSG00000253276,3.331865
ENSG00000134690,ENSG00000186001,2.56405
ENSG00000134690,ENSG00000111665,1.934741
ENSG00000134690,ENSG00000092853,2.41528
ENSG00000134690,ENSG00000149503,3.860194
ENSG00000134690,ENSG00000196950,3.162938
ENSG00000134690,ENSG00000136636,3.571759
ENSG00000117650,ENSG00000227057,2.527233
ENSG00000117650,ENSG00000095261,2.68747
ENSG00000117650,ENSG00000114439,1.450032
ENSG00000117650,ENSG00000004897,3.987429
ENSG00000117650,ENSG00000198862,2.944616
ENSG00000117650,ENSG00000087470,2.264827
ENSG00000117650,ENSG00000114302,3.021465
ENSG00000117650,ENSG00000065911,3.547467
ENSG00000117650,ENSG00000196924,0.9754898
ENSG00000117650,ENSG00000167004,2.55337
ENSG00000117650,ENSG00000117650,11.02056
ENSG00000117650,ENSG00000109861,1.799603
ENSG00000117650,ENSG00000111206,2.344765
ENSG00000117650,ENSG00000130177,3.444366
ENSG00000117650,ENSG00000186638,4.357166
ENSG00000117650,ENSG00000024526,1.915462
ENSG00000117650,ENSG00000116685,1.136887
ENSG00000117650,CASC5,1.950813
ENSG00000117650,ENSG00000176386,4.306495
ENSG00000117650,ENSG00000154920,2.713988
ENSG00000117650,ENSG00000148187,1.481286
ENSG00000117650,C3orf37,1.617562
ENSG00000117650,ENSG00000111665,2.024739
ENSG00000117650,ENSG00000165630,2.141623
ENSG00000117650,DKFZp686E14208;MKNK1,2.250996
ENSG00000117650,ENSG00000237649,2.212362
ENSG00000117650,ENSG00000153107,4.945066
ENSG00000117650,ENSG00000162851,4.368891
ENSG00000117650,ENSG00000258429,2.574868
ENSG00000117650,ENSG00000067704,2.965677
ENSG00000117650,ENSG00000094880,1.717268
ENSG00000117650,ENSG00000196510,3.991182
ENSG00000117650,ENSG00000105325,3.604906
ENSG00000117650,ENSG00000136156,2.794086
ENSG00000117650,ENSG00000080845,2.939532
ENSG00000055130,ENSG00000138750,1.391005
ENSG00000055130,ENSG00000095261,2.783989
ENSG00000055130,ENSG00000169727,5.789588
ENSG00000055130,ENSG00000172590,2.567527
ENSG00000055130,ENSG00000102226,2.427219
ENSG00000055130,ENSG00000104064,3.637729
ENSG00000055130,ENSG00000186399,2.193346
ENSG00000055130,ENSG00000198862,2.487727
ENSG00000055130,ENSG00000108469,2.722802
ENSG00000055130,ENSG00000134308,2.028904
ENSG00000055130,CD97,2.88072
ENSG00000055130,ENSG00000182670,1.720093
ENSG00000055130,ENSG00000100387,4.194973
ENSG00000055130,ENSG00000117505,2.859032
ENSG00000055130,ENSG00000111206,2.340857
ENSG00000055130,ENSG00000145604,3.504751
ENSG00000055130,ENSG00000055130,8.362741
ENSG00000055130,ENSG00000150782,3.71652
ENSG00000055130,ENSG00000017797,2.344892
ENSG00000055130,ENSG00000168066,2.277044
ENSG00000055130,ENSG00000105676,3.517102
ENSG00000055130,ENSG00000111530,6.587396
ENSG00000055130,CPEB2;CPEB3;CPEB4,4.540096
ENSG00000055130,ENSG00000054654,2.218858
ENSG00000055130,ENSG00000133884,2.992977
ENSG00000055130,ENSG00000154920,2.584851
ENSG00000055130,ENSG00000165526,1.352992
ENSG00000055130,ENSG00000111665,2.216755
ENSG00000055130,DKFZp686E14208;MKNK1,2.151367
ENSG00000055130,ENSG00000121766,1.241132
ENSG00000055130,ENSG00000067704,2.95562
ENSG00000055130,ENSG00000196950,2.816673
ENSG00000055130,ENSG00000141030,4.823417
ENSG00000055130,UTP11L,1.040158
ENSG00000055130,ENSG00000100225,5.217539
TUBA3C;TUBA3E,ENSG00000113068,6.421525
TUBA3C;TUBA3E,ENSG00000196230,3.278508
TUBA3C;TUBA3E,ENSG00000167552,3.124805
TUBA3C;TUBA3E,ENSG00000128335,3.411274
TUBA3C;TUBA3E,ENSG00000115514,8.523808
TUBA3C;TUBA3E,ENSG00000069345,3.953048
TUBA3C;TUBA3E,ENSG00000096384,2.428599
TUBA3C;TUBA3E,ENSG00000166598,1.47314
TUBA3C;TUBA3E,ENSG00000120438,5.121816
TUBA3C;TUBA3E,ENSG00000086061,2.269134
TUBA3C;TUBA3E,ENSG00000146731,6.289536
TUBA3C;TUBA3E,ENSG00000150753,5.672863
TUBA3C;TUBA3E,ENSG00000163468,5.114054
TUBA3C;TUBA3E,ENSG00000156261,6.570615
TUBA3C;TUBA3E,ENSG00000115484,6.618048
TUBA3C;TUBA3E,ENSG00000123416,5.804312
TUBA3C;TUBA3E,ENSG00000188229,2.772231
TUBA3C;TUBA3E,ENSG00000263001,2.478067
TUBA3C;TUBA3E,ENSG00000166226,5.346888
TUBA3C;TUBA3E,ENSG00000108679,2.488192
TUBA3C;TUBA3E,TUBA3C;TUBA3E,12.40847
TUBA3C;TUBA3E,ENSG00000100815,2.09052
TUBA3C;TUBA3E,GCN1L1,3.99088
TUBA3C;TUBA3E,ENSG00000184863,1.683288
TUBA3C;TUBA3E,ENSG00000135624,5.080279
TUBA3C;TUBA3E,ENSG00000104447,3.584745
TUBA3C;TUBA3E,ENSG00000143256,6.261859
ENSG00000131848,ENSG00000131848,8.791389
ENSG00000131848,ENSG00000128626,1.156831
ENSG00000131848,ENSG00000133704,6.365362
ENSG00000131848,ENSG00000137309,1.918517
ENSG00000131848,ENSG00000196411,3.565688
ENSG00000131848,ENSG00000204611,2.080032
ENSG00000131848,ENSG00000146463,7.269788
ENSG00000131848,ENSG00000166446,1.991971
ENSG00000131848,ENSG00000131848,9.556216
ENSG00000131848,ENSG00000121741,6.455144
ENSG00000105401,ENSG00000269335,4.960533
ENSG00000105401,ENSG00000050426,3.081601
ENSG00000105401,ENSG00000168818,1.817684
ENSG00000105401,ENSG00000167552,0.9846778
ENSG00000105401,ENSG00000214694,2.364444
ENSG00000105401,ENSG00000198015,3.76117
ENSG00000105401,ENSG00000104365,6.812848
ENSG00000105401,ENSG00000080824,4.377979
ENSG00000105401,ENSG00000096384,5.129393
ENSG00000105401,ENSG00000078061,2.53626
ENSG00000105401,ENSG00000105401,9.460051
ENSG00000105401,ENSG00000204498,1.261186
ENSG00000105401,ENSG00000196233,1.638021
ENSG00000105401,ENSG00000130513,2.912091
ENSG00000105401,OBFC1,2.657134
ENSG00000105401,ENSG00000147459,5.165073
ENSG00000105401,ENSG00000115109,3.849752
ENSG00000105401,ENSG00000178252,4.137352
ENSG00000105401,ENSG00000068438,11.31989
ENSG00000178999,ENSG00000103995,2.687798
ENSG00000178999,ENSG00000136504,1.232134
ENSG00000178999,ENSG00000173898,2.531514
ENSG00000178999,ENSG00000114270,1.413909
ENSG00000178999,ENSG00000124831,2.757254
ENSG00000178999,ENSG00000178999,5.10407
ENSG00000178999,ENSG00000100711,3.261169
ENSG00000178999,ENSG00000141447,1.258826
ENSG00000178999,ENSG00000149503,3.769448
ENSG00000143702,ENSG00000140859,6.873418
ENSG00000143702,ENSG00000137802,6.144416
ENSG00000143702,ENSG00000078674,5.90746
ENSG00000143702,ENSG00000143702,6.43472
ENSG00000143702,ENSG00000215041,11.11627
ENSG00000143702,ENSG00000068796,5.469811
ENSG00000143702,ENSG00000168795,8.692456
ENSG00000143702,ENSG00000075702,10.54367
ENSG00000143702,ENSG00000143553,7.171947
ENSG00000143702,ENSG00000128731,11.08378
ENSG00000143702,ENSG00000114302,6.431745
ENSG00000143702,ENSG00000131016,2.518789
ENSG00000143702,ENSG00000078674,6.161653
ENSG00000143702,ENSG00000116871,4.312682
ENSG00000143702,ENSG00000143702,6.476613
ENSG00000143702,ENSG00000143702,8.352435
ENSG00000143702,ENSG00000111726,3.630734
ENSG00000143702,ENSG00000154608,8.077055
ENSG00000143702,ENSG00000172732,4.250402
ENSG00000143702,ENSG00000111665,2.055756
ENSG00000143702,ENSG00000119487,2.17666
ENSG00000143702,ENSG00000120647,6.640834
ENSG00000143702,ZFP106,4.550613
ENSG00000143702,ENSG00000100105,1.494722
ENSG00000143702,ENSG00000112877,5.182361
ENSG00000143702,AZI1,6.416487
ENSG00000154608,ENSG00000143294,0.9134595
ENSG00000154608,EIF3EIP;EIF3L,3.032334
ENSG00000154608,BAG6;BAT3,3.645555
ENSG00000154608,ENSG00000132341,0.9304836
ENSG00000154608,ENSG00000140859,7.478646
ENSG00000154608,ENSG00000161217,5.943984
ENSG00000154608,ENSG00000047315,2.688622
ENSG00000154608,ENSG00000167394,1.206697
ENSG00000154608,ENSG00000119280,3.910212
ENSG00000154608,ENSG00000149187,3.033578
ENSG00000154608,ENSG00000143702,6.357562
ENSG00000154608,CCDC41,1.961414
ENSG00000154608,ENSG00000196235,2.86614
ENSG00000154608,ENSG00000072682,2.097144
ENSG00000154608,ENSG00000075702,3.394986
ENSG00000154608,H2BFS;HIST1H2BK,4.342947
ENSG00000154608,KIAA0754,2.2445
ENSG00000154608,ENSG00000106443,1.829129
ENSG00000154608,ENSG00000165494,2.731968
ENSG00000154608,ENSG00000143553,10.77816
ENSG00000154608,ENSG00000112208,2.762826
ENSG00000154608,ENSG00000213614,2.554961
ENSG00000154608,ENSG00000144381,2.389336
ENSG00000154608,ENSG00000102178,3.059757
ENSG00000154608,ENSG00000114302,7.418581
ENSG00000154608,ENSG00000142875,4.440414
ENSG00000154608,ENSG00000188153,2.95684
ENSG00000154608,ENSG00000101811,2.257623
ENSG00000154608,IARS,1.94172
ENSG00000154608,ENSG00000114416,1.739226
ENSG00000154608,ENSG00000064933,1.854885
ENSG00000154608,ENSG00000166200,2.03828
ENSG00000154608,H3F3C;HIST1H3A;HIST3H3,2.623424
ENSG00000154608,ENSG00000169032,1.9369
ENSG00000154608,ENSG00000071894,1.939375
ENSG00000154608,ENSG00000176102,3.415438
ENSG00000154608,ENSG00000106305,2.183812
ENSG00000154608,ENSG00000166197,2.614652
ENSG00000154608,ENSG00000166197,2.778337
ENSG00000154608,ENSG00000078674,4.293059
ENSG00000154608,LEPRE1,2.077891
ENSG00000154608,ENSG00000117153,2.588324
ENSG00000154608,ENSG00000143702,6.458906
ENSG00000154608,ENSG00000143702,6.276515
ENSG00000154608,ENSG00000143702,7.002234
ENSG00000154608,ENSG00000139746,2.25908
ENSG00000154608,ENSG00000139746,3.518877
ENSG00000154608,C16orf95;FBXO31,2.793808
ENSG00000154608,ENSG00000160447,3.305525
ENSG00000154608,ENSG00000145216,2.881695
ENSG00000154608,ENSG00000127666,2.646927
ENSG00000154608,ENSG00000104626,1.320803
ENSG00000154608,ENSG00000115368,2.474355
ENSG00000154608,KIAA1967,8.395638
ENSG00000154608,ENSG00000162642,2.124023
ENSG00000154608,ENSG00000259956,1.10358
ENSG00000154608,INADL,2.537914
ENSG00000154608,ENSG00000102181,2.459685
ENSG00000154608,ENSG00000181143,1.51074
ENSG00000154608,ENSG00000125755,2.861126
ENSG00000154608,ENSG00000162613,1.936188
ENSG00000154608,ENSG00000165655,2.68161
ENSG00000154608,ENSG00000181192,4.184921
ENSG00000154608,ENSG00000154608,11.67969
ENSG00000154608,ENSG00000162775,1.119447
ENSG00000154608,ENSG00000127914,2.533928
ENSG00000154608,ENSG00000095787,1.675894
ENSG00000154608,ENSG00000183092,4.795166
ENSG00000154608,ENSG00000136709,1.795308
ENSG00000154608,ENSG00000177613,4.020688
ENSG00000154608,ENSG00000126461,2.3224
ENSG00000154608,ENSG00000101413,3.309791
ENSG00000154608,ENSG00000119878,1.585916
ENSG00000154608,ENSG00000165934,1.771789
ENSG00000154608,ENSG00000104447,2.971295
ENSG00000154608,ENSG00000102531,1.662555
ENSG00000113558,ENSG00000072803,5.718261
ENSG00000113558,ENSG00000167778,5.906413
ENSG00000113558,ENSG00000005810,6.740978
ENSG00000113558,ENSG00000082898,2.392517
ENSG00000113558,ENSG00000135108,5.793806
ENSG00000113558,ENSG00000174013,6.584662
ENSG00000113558,ENSG00000129084,4.934153
ENSG00000113558,ENSG00000100567,5.341005
ENSG00000113558,ENSG00000142507,5.978555
ENSG00000113558,ENSG00000126067,4.520666
ENSG00000113558,ENSG00000196411,3.069853
ENSG00000113558,ENSG00000100902,6.431372
ENSG00000113558,ENSG00000173207,4.5661
ENSG00000113558,ENSG00000113558,11.68434
ENSG00000113558,ENSG00000101146,5.836002
ENSG00000113558,ENSG00000135972,1.627453
ENSG00000113558,ENSG00000145604,6.511514
ENSG00000113558,ENSG00000055130,3.652613
ENSG00000113558,C16orf95;FBXO31,2.833698
ENSG00000113558,ENSG00000132004,5.381609
ENSG00000113558,BTRC;DKFZp781N011,5.805931
ENSG00000113558,ENSG00000177051,4.191964
ENSG00000113558,ENSG00000116685,1.16035
ENSG00000113558,ENSG00000127585,5.907705
ENSG00000113558,ENSG00000089094,4.463605
ENSG00000113558,ENSG00000118496,8.421612
ENSG00000113558,ENSG00000159069,5.586586
ENSG00000113558,ENSG00000155034,6.6673
ENSG00000113558,ENSG00000144554,3.021707
ENSG00000113558,ENSG00000115183,3.185779
ENSG00000113558,ENSG00000107872,5.773847
ENSG00000113558,ENSG00000117148,2.075715
ENSG00000113558,ENSG00000161204,4.544074
ENSG00000113558,ENSG00000109534,1.222717
ENSG00000113558,ENSG00000108651,1.709686
ENSG00000113558,ENSG00000112146,6.603098
ENSG00000113558,ENSG00000129422,4.076822
ENSG00000113558,kdm2a;KDM2A,4.951224
ENSG00000113558,ENSG00000100225,8.683516
ENSG00000100023,ENSG00000139620,1.15769
ENSG00000100023,ENSG00000100023,5.186259
ENSG00000111596,ENSG00000125107,3.781629
ENSG00000111596,DDX11;DDX11L8;DDX12P,3.054932
ENSG00000111596,ENSG00000166452,2.518164
ENSG00000111596,ENSG00000155508,6.648624
ENSG00000111596,ENSG00000182973,6.184733
ENSG00000111596,ENSG00000089737,0.9751393
ENSG00000111596,ENSG00000138767,6.341559
ENSG00000111596,ENSG00000115641,6.345912
ENSG00000111596,ENSG00000082898,1.911056
ENSG00000111596,ENSG00000128626,1.656919
ENSG00000111596,ENSG00000088038,8.594151
ENSG00000111596,ENSG00000062822,2.58402
ENSG00000111596,ENSG00000197958,0.9942377
ENSG00000111596,ENSG00000153956,1.202433
ENSG00000111596,ENSG00000242372,1.013082
ENSG00000111596,ENSG00000153721,3.434523
ENSG00000111596,ENSG00000155506,1.07083
ENSG00000111596,RQCD1,6.900761
ENSG00000111596,ENSG00000005007,1.838382
ENSG00000111596,ENSG00000196233,1.599454
ENSG00000111596,ENSG00000149115,7.770589
ENSG00000111596,ENSG00000162923,2.667264
ENSG00000111596,ENSG00000134851,1.66616
ENSG00000111596,ENSG00000111596,9.121136
ENSG00000111596,ENSG00000114982,1.868642
ENSG00000111596,ENSG00000008324,1.651513
ENSG00000111596,C2orf29,5.469553
ENSG00000111596,ENSG00000162402,3.500501
ENSG00000103653,CELF2;CUGBP2,4.640625
ENSG00000103653,ENSG00000132109,1.264163
ENSG00000103653,ENSG00000103653,8.458048
ENSG00000103653,ENSG00000002016,4.957669
ENSG00000103653,ENSG00000152061,3.745351
ENSG00000103653,ENSG00000072121,3.072122
ENSG00000103653,ENSG00000102313,1.085275
ENSG00000103653,WIBG,2.671802
ENSG00000103653,ENSG00000162522,2.013711
ENSG00000149923,ENSG00000187109,2.40315
ENSG00000149923,ENSG00000136758,1.40659
ENSG00000149923,ENSG00000141562,1.929983
ENSG00000149923,ENSG00000082898,2.234556
ENSG00000149923,ENSG00000142207,1.754769
ENSG00000149923,ENSG00000175334,3.072189
ENSG00000149923,ENSG00000120438,4.146582
ENSG00000149923,ENSG00000105568,3.954278
ENSG00000149923,ENSG00000146731,5.500926
ENSG00000149923,ENSG00000198681,2.967435
ENSG00000149923,ENSG00000150753,4.654275
ENSG00000149923,ENSG00000163468,4.221633
ENSG00000149923,ENSG00000110090,1.190056
ENSG00000149923,ENSG00000156261,5.770899
ENSG00000149923,ENSG00000115484,5.848958
ENSG00000149923,ENSG00000149923,10.37781
ENSG00000149923,ENSG00000089289,5.339131
ENSG00000149923,ENSG00000166226,4.659265
ENSG00000149923,ENSG00000108091,5.166735
ENSG00000149923,SMEK2,8.418064
ENSG00000149923,SMEK1,11.68602
ENSG00000149923,ENSG00000154845,8.185748
ENSG00000149923,ENSG00000124782,2.092548
ENSG00000149923,ENSG00000103423,1.262118
ENSG00000149923,ENSG00000196233,1.462483
ENSG00000149923,ENSG00000049656,2.736577
ENSG00000149923,ENSG00000135624,4.377228
ENSG00000149923,ENSG00000174996,1.032131
ENSG00000149923,ENSG00000182117,1.423624
ENSG00000149923,ENSG00000109534,1.393564
ENSG00000149923,ENSG00000163605,12.82594
ENSG00000149923,ENSG00000102316,1.429289
ENSG00000163468,ENSG00000113068,4.254374
ENSG00000163468,ENSG00000186063,9.241413
ENSG00000163468,ENSG00000196230,2.557818
ENSG00000163468,ENSG00000196591,2.167882
ENSG00000163468,ENSG00000118898,2.586926
ENSG00000163468,ENSG00000115514,9.006796
ENSG00000163468,ENSG00000105185,10.15741
ENSG00000163468,ENSG00000082898,1.787787
ENSG00000163468,ENSG00000249915,2.207049
ENSG00000163468,FAM203A;FAM203B,5.196028
ENSG00000163468,ENSG00000167658,2.70773
ENSG00000163468,ENSG00000120438,5.842391
ENSG00000163468,ENSG00000146731,7.150763
ENSG00000163468,ENSG00000150753,6.539111
ENSG00000163468,ENSG00000163468,5.870515
ENSG00000163468,ENSG00000156261,7.549588
ENSG00000163468,ENSG00000115484,7.584914
ENSG00000163468,ENSG00000138071,5.469561
ENSG00000163468,ENSG00000172354,3.821394
ENSG00000163468,ENSG00000123416,2.405611
ENSG00000163468,ENSG00000166226,6.08681
ENSG00000163468,ENSG00000140332,4.167928
ENSG00000163468,ENSG00000136940,3.789483
ENSG00000163468,TUBB2A;TUBB2B,3.317281
ENSG00000163468,ENSG00000248905,6.721925
ENSG00000163468,PTPLB,1.869488
ENSG00000163468,ENSG00000174173,1.213521
ENSG00000163468,C2orf18,1.229594
ENSG00000163468,ENSG00000083312,1.386407
ENSG00000163468,ENSG00000164347,6.339415
ENSG00000163468,ENSG00000165526,1.542269
ENSG00000163468,ENSG00000127526,1.142902
ENSG00000163468,DKFZp434B156;WDR92,5.694399
ENSG00000163468,ENSG00000135624,5.958068
ENSG00000163468,ENSG00000116455,3.593587
ENSG00000163468,ENSG00000167965,5.885905
ENSG00000163468,ENSG00000115539,9.126949
ENSG00000163468,ENSG00000117148,3.047924
ENSG00000163468,ENSG00000143256,3.762657
ENSG00000196535,ENSG00000126822,3.443721
ENSG00000196535,ENSG00000110880,3.92294
ENSG00000196535,ENSG00000071967,2.853634
ENSG00000196535,ENSG00000140416,4.047219
ENSG00000196535,ENSG00000039560,4.811559
ENSG00000196535,ENSG00000177731,4.992685
ENSG00000196535,ENSG00000196586,3.758059
ENSG00000196535,ENSG00000151914,2.711627
ENSG00000196535,ENSG00000064042,5.116962
ENSG00000196535,ENSG00000136153,2.213679
ENSG00000196535,ENSG00000148180,1.952487
ENSG00000196535,ENSG00000100014,3.776638
ENSG00000196535,KIAA1211,2.457364
ENSG00000196535,ENSG00000175203,4.451718
ENSG00000196535,ENSG00000119139,2.863679
ENSG00000196535,ENSG00000141298,3.24597
ENSG00000196535,ENSG00000077157,3.323224
ENSG00000196535,ENSG00000241553,2.597102
ENSG00000196535,ENSG00000140022,3.44563
ENSG00000196535,ENSG00000146112,1.774654
ENSG00000196535,ENSG00000133030,4.767872
ENSG00000196535,ENSG00000099204,5.690025
ENSG00000196535,CALM1;CALM2;CALM3,2.575513
ENSG00000196535,ENSG00000073921,3.73919
ENSG00000196535,ENSG00000140416,3.351512
ENSG00000196535,ENSG00000148396,2.310827
ENSG00000196535,ENSG00000154556,5.417342
ENSG00000196535,MYL12A;MYL12B,2.774202
ENSG00000196535,ENSG00000197879,1.928539
ENSG00000196535,ENSG00000197879,3.337073
ENSG00000196535,ENSG00000011405,2.392038
ENSG00000196535,ENSG00000099204,5.237403
ENSG00000196535,ENSG00000058272,3.448205
ENSG00000196535,ENSG00000173898,3.825515
ENSG00000196535,ENSG00000148396,3.541909
ENSG00000196535,ENSG00000130429,3.449118
ENSG00000196535,ENSG00000111229,2.547253
ENSG00000196535,ENSG00000167657,4.466711
ENSG00000196535,ENSG00000130402,3.687062
ENSG00000196535,ENSG00000128641,3.065788
ENSG00000196535,ENSG00000105738,3.369272
ENSG00000196535,ENSG00000071127,3.218765
ENSG00000196535,ENSG00000106078,3.450676
ENSG00000196535,ENSG00000136068,3.375896
ENSG00000196535,ENSG00000197321,3.966891
ENSG00000196535,ENSG00000196961,4.657946
ENSG00000196535,ENSG00000010810,1.909447
ENSG00000196535,ENSG00000143549,2.118412
ENSG00000196535,ANXA2;ANXA2P2,2.322705
ENSG00000196535,ENSG00000198467,4.444888
ENSG00000196535,ENSG00000198467,4.157203
ENSG00000196535,ENSG00000122705,2.930887
ENSG00000196535,ENSG00000175416,4.232941
ENSG00000196535,ENSG00000196465,4.66824
ENSG00000196535,ENSG00000196924,4.110914
ENSG00000196535,ENSG00000172757,3.371288
ENSG00000196535,ENSG00000164104,2.145113
ENSG00000196535,ENSG00000136842,3.397746
ENSG00000196535,SSFA2,4.160638
ENSG00000196535,ENSG00000100345,1.640496
ENSG00000196535,ENSG00000100345,4.771785
ENSG00000196535,ENSG00000100401,2.365805
ENSG00000196535,ENSG00000198898,3.11981
ENSG00000196535,ENSG00000077549,2.926344
ENSG00000196535,ENSG00000113712,3.539647
ENSG00000196535,ENSG00000116489,2.564759
ENSG00000196535,ENSG00000092841,2.463067
ENSG00000196535,ENSG00000075624,1.400447
ENSG00000196535,ENSG00000125868,5.532148
ENSG00000196535,ENSG00000115091,3.10979
ENSG00000196535,ENSG00000138071,3.496055
ENSG00000196535,ENSG00000172531,3.137183
ENSG00000196535,ENSG00000213639,1.785022
ENSG00000196535,ENSG00000184009,2.707892
ENSG00000196535,ENSG00000167460,3.728685
ENSG00000196535,ACTA1;ACTA2;ACTC1;ACTG2,2.017129
ENSG00000196535,ST5,3.339082
ENSG00000196535,ENSG00000176788,3.122244
ENSG00000196535,ENSG00000153071,3.655976
ENSG00000196535,ENSG00000141367,2.256732
ENSG00000196535,ENSG00000115306,3.417286
ENSG00000196535,ENSG00000115306,4.9079
ENSG00000196535,ENSG00000162614,3.748134
ENSG00000196535,ENSG00000162614,3.479269
ENSG00000196535,ENSG00000151239,4.569183
ENSG00000196535,ENSG00000157483,3.093955
ENSG00000196535,ENSG00000177731,4.541935
ENSG00000196535,ENSG00000197694,3.207829
ENSG00000196535,ENSG00000197694,4.549235
ENSG00000196535,ENSG00000109079,2.717837
ENSG00000196535,ENSG00000046604,2.247358
ENSG00000196535,ENSG00000085733,3.243952
ENSG00000196535,ENSG00000113282,3.856986
ENSG00000196535,ENSG00000178209,2.185673
ENSG00000196535,ENSG00000113758,2.20589
ENSG00000196535,ENSG00000203485,5.701911
ENSG00000196535,ENSG00000176058,3.833824
ENSG00000196535,ENSG00000128487,5.809773
ENSG00000196535,ENSG00000107863,4.783721
ENSG00000196535,KIAA1009,3.183044
ENSG00000196535,ENSG00000198826,2.821655
ENSG00000196535,ENSG00000177051,3.322195
ENSG00000196535,ENSG00000133030,4.765066
ENSG00000196535,ENSG00000243156,3.197031
ENSG00000196535,ENSG00000144824,2.647675
ENSG00000196535,ENSG00000169641,4.406339
ENSG00000196535,C19orf21,2.980375
ENSG00000196535,ENSG00000171992,5.02541
ENSG00000196535,ENSG00000196526,3.387655
ENSG00000196535,ENSG00000185163,1.203288
ENSG00000196535,ENSG00000196535,4.957608
ENSG00000196535,ENSG00000196535,11.09974
ENSG00000196535,ENSG00000106789,4.060522
ENSG00000196535,ENSG00000142634,5.275044
ENSG00000196535,ENSG00000161203,2.363204
ENSG00000196535,ENSG00000278259,3.147857
ENSG00000196535,ENSG00000110237,1.278266
ENSG00000196535,ENSG00000136950,3.409702
ENSG00000196535,ENSG00000172725,4.661164
ENSG00000196535,ENSG00000107816,3.872488
ENSG00000196535,ENSG00000100106,3.055393
ENSG00000196535,ENSG00000110906,2.563443
ENSG00000196535,ENSG00000128833,2.717212
ENSG00000196535,ENSG00000138756,4.458724
ENSG00000196535,ENSG00000138594,3.618703
ENSG00000196535,ENSG00000143375,2.952789
ENSG00000196535,ENSG00000135269,2.856862
ENSG00000196535,ENSG00000050405,1.786947
ENSG00000196535,ENSG00000050405,4.052241
ENSG00000196535,CCRN4L,6.502731
ENSG00000196535,ENSG00000167306,2.171942
ENSG00000196535,ENSG00000165410,5.061798
ENSG00000196535,AKAP2,3.286102
ENSG00000196535,ENSG00000197535,3.784429
ENSG00000196535,ENSG00000198752,4.657845
ENSG00000196535,ENSG00000093167,4.550815
ENSG00000197879,ENSG00000126822,4.802523
ENSG00000197879,ENSG00000087274,3.774589
ENSG00000197879,ENSG00000106348,5.157173
ENSG00000197879,ENSG00000110880,4.31276
ENSG00000197879,ENSG00000108439,5.342134
ENSG00000197879,ENSG00000101782,3.382102
ENSG00000197879,ENSG00000152767,2.821084
ENSG00000197879,ENSG00000106554,1.961013
ENSG00000197879,ENSG00000039560,2.913096
ENSG00000197879,ENSG00000198382,4.716758
ENSG00000197879,ENSG00000119139,2.776985
ENSG00000197879,ENSG00000104067,2.203701
ENSG00000197879,ENSG00000099204,3.617378
ENSG00000197879,CALM1;CALM2;CALM3,3.666789
ENSG00000197879,ENSG00000184634,2.199583
ENSG00000197879,ENSG00000154556,4.243477
ENSG00000197879,SFRS2;SRSF2,1.361812
ENSG00000197879,ENSG00000150764,2.932333
ENSG00000197879,ENSG00000085872,1.789021
ENSG00000197879,ENSG00000197879,2.478831
ENSG00000197879,ENSG00000197879,2.188883
ENSG00000197879,ENSG00000197879,5.24589
ENSG00000197879,ENSG00000058272,2.735178
ENSG00000197879,ENSG00000173898,1.961266
ENSG00000197879,ENSG00000163714,1.558039
ENSG00000197879,ENSG00000130429,2.119729
ENSG00000197879,ENSG00000111229,2.401319
ENSG00000197879,ENSG00000130402,3.461557
ENSG00000197879,ENSG00000128641,2.746816
ENSG00000197879,ENSG00000105738,2.302862
ENSG00000197879,ENSG00000071127,4.676472
ENSG00000197879,ENSG00000106078,3.87952
ENSG00000197879,ENSG00000171148,3.519628
ENSG00000197879,ENSG00000115524,1.815784
ENSG00000197879,ENSG00000197321,4.904209
ENSG00000197879,ENSG00000197321,2.770867
ENSG00000197879,ENSG00000006451,3.111971
ENSG00000197879,ENSG00000178035,4.719626
ENSG00000197879,ENSG00000196924,3.362069
ENSG00000197879,ENSG00000172757,4.275889
ENSG00000197879,ENSG00000164104,2.419434
ENSG00000197879,ENSG00000136842,2.194879
ENSG00000197879,SSFA2,3.641428
ENSG00000197879,ENSG00000125651,1.571275
ENSG00000197879,ENSG00000198898,2.034807
ENSG00000197879,ENSG00000003756,2.080846
ENSG00000197879,ENSG00000182809,4.500038
ENSG00000197879,ENSG00000106263,3.871956
ENSG00000197879,ENSG00000125868,6.66414
ENSG00000197879,ENSG00000172531,2.584394
