"orf_name_a" "gene_name_a" "orf_name_b" "gene_name_b" "n_publications" "n_methods" "n_evidence" "Zone" "GI_PCC" "CS_PCC" "GE_PCC"
"5019" "YML121W" "GTR1" "YPL160W" "CDC60" 1 2 2 "C" -0.00719 NA 0.1625
"5020" "YML121W" "GTR1" "YPL180W" "TCO89" 2 3 4 "B" 0.37289 0.664861308222182 0.5654
"5021" "YML124C" "TUB3" "YNL148C" "ALF1" 1 2 2 "C" NA 0.106195902580638 0.1762
"5022" "YML125C" "PGA3" "YOR008C" "SLG1" 1 2 2 "D" -0.03027 NA 0.0718
"5023" "YMR001C" "CDC5" "YMR032W" "HOF1" 1 2 2 "D" NA NA 0.7047
"5024" "YMR001C" "CDC5" "YPL255W" "BBP1" 2 2 3 "C" NA NA 0.5121
"5025" "YMR005W" "TAF4" "YMR236W" "TAF9" 6 4 6 "A" 0.29452 NA 0.4468
"5026" "YMR005W" "TAF4" "YNL216W" "RAP1" 3 3 4 "B" NA NA 0.3722
"5027" "YMR005W" "TAF4" "YPL248C" "GAL4" 2 2 2 "C" 0.01831 NA NA
"5028" "YMR021C" "MAC1" "YMR021C" "MAC1" 3 1 3 "D" NA NA NA
"5029" "YMR022W" "UBC7" "YMR022W" "UBC7" 3 2 3 "D" NA NA NA
"5030" "YMR022W" "UBC7" "YMR119W" "ASI1" 1 2 2 "D" 0.16649 NA 0.221
"5031" "YMR022W" "UBC7" "YMR264W" "CUE1" 6 5 8 "C" 0.42675 0.548541096301768 0.4852
"5032" "YMR022W" "UBC7" "YNL008C" "ASI3" 2 3 3 "D" 0.05136 NA NA
"5033" "YMR026C" "PEX12" "YMR026C" "PEX12" 2 2 2 "A" NA NA NA
"5034" "YMR028W" "TAP42" "YPR040W" "TIP41" 3 2 3 "C" 0.28225 NA 0.4719
"5035" "YMR029C" "FAR8" "YMR052W" "FAR3" 2 3 3 "A" 0.27368 0.45148212784972 0.4089
"5036" "YMR032W" "HOF1" "YMR032W" "HOF1" 2 3 3 "D" NA NA NA
"5037" "YMR032W" "HOF1" "YNL094W" "APP1" 1 2 2 "D" NA NA -0.0923
"5038" "YMR032W" "HOF1" "YNL152W" "INN1" 11 7 14 "D" NA NA 0.2369
"5039" "YMR032W" "HOF1" "YOL070C" "NBA1" 2 2 2 "D" NA NA 0.4533
"5040" "YMR032W" "HOF1" "YOR181W" "LAS17" 3 2 3 "C" NA NA 0.2381
"5041" "YMR032W" "HOF1" "YPL158C" "AIM44" 2 2 2 "D" NA NA 0.4501
"5042" "YMR032W" "HOF1" "YPL242C" "IQG1" 2 2 2 "D" NA NA 0.5224
"5043" "YMR033W" "ARP9" "YPR034W" "ARP7" 6 5 7 "A" 0.33828 NA 0.4797
"5044" "YMR037C" "MSN2" "YOL051W" "GAL11" 2 2 2 "C" 0.05375 NA 0.488
"5045" "YMR038C" "CCS1" "YMR038C" "CCS1" 1 2 2 "D" NA NA NA
"5046" "YMR042W" "ARG80" "YMR043W" "MCM1" 3 2 3 "D" 0.0017 NA NA
"5047" "YMR043W" "MCM1" "YMR043W" "MCM1" 3 3 3 "D" NA NA NA
"5048" "YMR047C" "NUP116" "YMR047C" "NUP116" 4 2 5 "A" NA NA NA
"5049" "YMR047C" "NUP116" "YMR080C" "NAM7" 1 2 2 "B" -0.04967 NA 0.5164
"5050" "YMR047C" "NUP116" "YMR185W" "RTP1" 1 2 2 "C" NA NA 0.2403
"5051" "YMR047C" "NUP116" "YMR308C" "PSE1" 3 2 3 "B" 0.06791 NA 0.4734
"5052" "YMR047C" "NUP116" "YPL169C" "MEX67" 8 5 10 "A" 0.05738 NA 0.6218
"5053" "YMR049C" "ERB1" "YMR290C" "HAS1" 2 3 3 "A" 0.08008 NA 0.8297
"5054" "YMR049C" "ERB1" "YNL124W" "NAF1" 2 2 2 "C" -0.00579 NA 0.3956
"5055" "YMR049C" "ERB1" "YNR053C" "NOG2" 3 3 4 "B" 0.17739 NA 0.7182
"5056" "YMR049C" "ERB1" "YOR206W" "NOC2" 2 4 4 "A" NA NA 0.863
"5057" "YMR049C" "ERB1" "YOR272W" "YTM1" 6 7 10 "A" 0.14865 NA 0.9084
"5058" "YMR052W" "FAR3" "YMR052W" "FAR3" 1 2 2 "A" NA NA NA
"5059" "YMR052W" "FAR3" "YNL127W" "FAR11" 2 3 3 "A" 0.30598 0.621393779008723 0.2743
"5060" "YMR054W" "STV1" "YPR036W" "VMA13" 2 2 2 "A" 0.0143 NA 0.1946
"5061" "YMR055C" "BUB2" "YOR373W" "NUD1" 2 3 3 "C" NA NA 0.2494
"5062" "YMR060C" "SAM37" "YOR119C" "RIO1" 1 2 2 "C" -0.04438 NA 0.1569
"5063" "YMR061W" "RNA14" "YOL123W" "HRP1" 3 2 3 "A" -0.04638 NA 0.5927
"5064" "YMR077C" "VPS20" "YPL002C" "SNF8" 3 2 4 "B" 0.32828 0.889166485818222 0.3055
"5065" "YMR077C" "VPS20" "YPL065W" "VPS28" 2 3 3 "B" 0.50276 0.853281788293791 0.5531
"5066" "YMR077C" "VPS20" "YPR173C" "VPS4" 8 3 11 "B" 0.29976 0.676646830028019 0.3906
"5067" "YMR078C" "CTF18" "YNL262W" "POL2" 3 3 4 "B" 0.15827 NA 0.5497
"5068" "YMR080C" "NAM7" "YMR080C" "NAM7" 2 2 2 "A" NA NA NA
"5069" "YMR080C" "NAM7" "YNL112W" "DBP2" 2 1 2 "C" -0.04453 NA 0.3482
"5070" "YMR080C" "NAM7" "YNL118C" "DCP2" 4 2 4 "B" 0.05023 NA 0.0156
"5071" "YMR080C" "NAM7" "YOL149W" "DCP1" 2 2 3 "B" 0.02877 NA 0.2727
"5072" "YMR092C" "AIP1" "YNL138W" "SRV2" 2 1 2 "D" 0.07115 NA 0.5376
"5073" "YMR095C" "SNO1" "YMR096W" "SNZ1" 2 2 2 "D" 0.16636 -0.122837285461605 0.9021
"5074" "YMR096W" "SNZ1" "YMR096W" "SNZ1" 3 2 3 "D" NA NA NA
"5075" "YMR104C" "YPK2" "YMR109W" "MYO5" 1 2 2 "D" 0.02058 -0.0683519894235284 0.1639
"5076" "YMR104C" "YPK2" "YOL078W" "AVO1" 1 2 2 "C" 0.04976 NA 0.1802
"5077" "YMR106C" "YKU80" "YMR284W" "YKU70" 8 3 8 "D" 0.09954 0.439531813426645 0.3854
"5078" "YMR109W" "MYO5" "YMR109W" "MYO5" 5 5 6 "D" NA NA NA
"5079" "YMR109W" "MYO5" "YNL094W" "APP1" 2 2 2 "D" 0.00236 0.0130726800540023 0.4404
"5080" "YMR109W" "MYO5" "YNL298W" "CLA4" 2 2 3 "C" 0.1055 NA 0.3989
"5081" "YMR109W" "MYO5" "YOR035C" "SHE4" 3 3 5 "D" 0.34491 NA 0.3067
"5082" "YMR109W" "MYO5" "YOR181W" "LAS17" 8 7 11 "C" 0.25113 NA 0.5977
"5083" "YMR109W" "MYO5" "YOR247W" "SRL1" 2 2 2 "D" 0.11583 -0.0746382829796052 0.1957
"5084" "YMR109W" "MYO5" "YOR389W" "" 2 1 2 "D" -0.02086 NA 0.1169
"5085" "YMR116C" "ASC1" "YMR116C" "ASC1" 3 3 3 "A" NA NA NA
"5086" "YMR116C" "ASC1" "YMR309C" "NIP1" 1 2 2 "B" 0.03744 NA 0.3967
"5087" "YMR117C" "SPC24" "YMR117C" "SPC24" 5 4 5 "A" NA NA NA
"5088" "YMR117C" "SPC24" "YNL225C" "CNM67" 2 2 2 "B" NA NA NA
"5089" "YMR117C" "SPC24" "YOL069W" "NUF2" 10 4 10 "A" 0.23153 NA 0.4345
"5090" "YMR124W" "EPO1" "YPL115C" "BEM3" 2 3 4 "C" 0.07676 0.314125549057985 0.3621
"5091" "YMR127C" "SAS2" "YMR127C" "SAS2" 2 2 2 "A" NA NA NA
"5092" "YMR127C" "SAS2" "YPR018W" "RLF2" 1 3 3 "B" -0.0494 -0.106763477659708 0.4356
"5093" "YMR138W" "CIN4" "YPL241C" "CIN2" 2 2 2 "D" 0.35641 NA NA
"5094" "YMR146C" "TIF34" "YOR361C" "PRT1" 14 12 21 "A" -0.01879 NA 0.7592
"5095" "YMR148W" "OSW5" "YNR070W" "PDR18" 1 2 2 "D" -0.00643 -0.200831298695717 NA
"5096" "YMR149W" "SWP1" "YMR149W" "SWP1" 2 2 2 "A" NA NA NA
"5097" "YMR153W" "NUP53" "YMR153W" "NUP53" 4 3 4 "A" NA NA NA
"5098" "YMR153W" "NUP53" "YMR308C" "PSE1" 8 4 9 "B" 0.15323 NA NA
"5099" "YMR159C" "ATG16" "YMR159C" "ATG16" 2 4 4 "A" NA NA NA
"5100" "YMR159C" "ATG16" "YOL082W" "ATG19" 1 2 2 "C" 0.02167 0.0493102165297299 NA
"5101" "YMR159C" "ATG16" "YPL100W" "ATG21" 1 2 2 "C" 0.11596 0.137396698532622 NA
"5102" "YMR159C" "ATG16" "YPL149W" "ATG5" 6 5 7 "A" 0.20201 0.105690267208844 NA
"5103" "YMR162C" "DNF3" "YNR048W" "" 3 2 3 "D" -0.00102 0.379129548266168 0.402
"5104" "YMR163C" "INP2" "YOR326W" "MYO2" 5 3 8 "C" 0.03473 NA 0.298
"5105" "YMR167W" "MLH1" "YMR190C" "SGS1" 5 3 5 "C" 0.07437 NA 0.2761
"5106" "YMR167W" "MLH1" "YNL082W" "PMS1" 24 8 29 "D" 0.06291 0.336817168684847 0.3465
"5107" "YMR167W" "MLH1" "YOL043C" "NTG2" 3 4 6 "D" 0.01366 -0.223641064784603 0.3086
"5108" "YMR167W" "MLH1" "YOR033C" "EXO1" 8 3 10 "D" 0.01908 0.352868377835423 0.3186
"5109" "YMR167W" "MLH1" "YPL164C" "MLH3" 10 5 12 "D" 0.00322 -0.280457609087243 0.2772
"5110" "YMR168C" "CEP3" "YMR168C" "CEP3" 3 3 4 "A" NA NA NA
"5111" "YMR174C" "PAI3" "YPL154C" "PEP4" 2 2 2 "C" 0.03012 0.0166532681397302 NA
"5112" "YMR183C" "SSO2" "YNR049C" "MSO1" 3 3 5 "D" 0.09183 0.190155202375987 0.0632
"5113" "YMR183C" "SSO2" "YOR008C" "SLG1" 1 2 2 "D" 0.00623 NA 0.316
"5114" "YMR183C" "SSO2" "YOR106W" "VAM3" 2 2 3 "D" -0.01921 -0.01334843203358 0.246
"5115" "YMR186W" "HSC82" "YMR186W" "HSC82" 4 4 4 "A" NA NA NA
"5116" "YMR186W" "HSC82" "YNL281W" "HCH1" 4 3 4 "C" 0.05749 0.323580201558168 0.5022
"5117" "YMR186W" "HSC82" "YOR027W" "STI1" 11 4 12 "A" 0.41011 0.564910623202796 0.6136
"5118" "YMR186W" "HSC82" "YPL020C" "ULP1" 2 2 2 "B" 0.04875 NA 0.2646
"5119" "YMR186W" "HSC82" "YPL240C" "HSP82" 4 3 4 "A" 0.10338 0.0618083957625698 0.5642
"5120" "YMR190C" "SGS1" "YOL034W" "SMC5" 2 2 3 "B" 0.21122 NA 0.5386
"5121" "YMR190C" "SGS1" "YPL153C" "RAD53" 2 4 5 "C" 0.25115 NA 0.4681
"5122" "YMR192W" "GYL1" "YPL249C" "GYP5" 7 6 8 "D" 0.02279 0.475638636199772 NA
"5123" "YMR192W" "GYL1" "YPR154W" "PIN3" 2 2 2 "D" -0.02451 0.2143157179735 NA
"5124" "YMR198W" "CIK1" "YPR141C" "KAR3" 11 5 14 "C" 0.55676 NA 0.6484
"5125" "YMR199W" "CLN1" "YPL031C" "PHO85" 1 2 2 "B" 0.02264 NA 0.0978
"5126" "YMR201C" "RAD14" "YOL090W" "MSH2" 1 2 2 "C" -0.0063 0.15208614322807 0.0047
"5127" "YMR202W" "ERG2" "YMR202W" "ERG2" 2 2 2 "D" NA NA NA
"5128" "YMR203W" "TOM40" "YNL131W" "TOM22" 23 6 24 "A" NA NA 0.5127
"5129" "YMR216C" "SKY1" "YOR119C" "RIO1" 1 2 2 "D" -0.01298 NA 0.202
"5130" "YMR223W" "UBP8" "YPL047W" "SGF11" 9 6 12 "A" 0.52568 0.683804907427636 0.3702
"5131" "YMR224C" "MRE11" "YMR224C" "MRE11" 6 4 6 "A" NA NA NA
"5132" "YMR224C" "MRE11" "YNL250W" "RAD50" 28 7 34 "A" 0.50732 NA 0.4481
"5133" "YMR224C" "MRE11" "YOR156C" "NFI1" 2 1 2 "B" 0.06883 NA NA
"5134" "YMR229C" "RRP5" "YNL132W" "KRE33" 2 3 3 "B" 0.18593 NA 0.9295
"5135" "YMR229C" "RRP5" "YOL077C" "BRX1" 3 2 3 "A" 0.00802 NA NA
"5136" "YMR229C" "RRP5" "YOR206W" "NOC2" 6 3 6 "A" NA NA 0.7848
"5137" "YMR229C" "RRP5" "YOR310C" "NOP58" 5 4 6 "B" 0.16374 NA 0.8143
"5138" "YMR229C" "RRP5" "YOR341W" "RPA190" 3 3 3 "B" 0.08759 NA 0.9352
"5139" "YMR229C" "RRP5" "YPL012W" "RRP12" 3 2 3 "B" -0.00232 NA 0.8139
"5140" "YMR229C" "RRP5" "YPL217C" "BMS1" 2 2 2 "B" 0.12068 NA 0.8114
"5141" "YMR229C" "RRP5" "YPR010C" "RPA135" 2 2 2 "B" NA NA 0.9232
"5142" "YMR231W" "PEP5" "YMR231W" "PEP5" 2 2 2 "A" NA NA NA
"5143" "YMR231W" "PEP5" "YPL045W" "VPS16" 4 4 5 "A" 0.24356 NA 0.6529
"5144" "YMR238W" "DFG5" "YMR238W" "DFG5" 2 2 2 "D" NA NA NA
"5145" "YMR239C" "RNT1" "YMR239C" "RNT1" 3 4 4 "A" NA NA NA
"5146" "YMR240C" "CUS1" "YMR288W" "HSH155" 3 3 3 "A" NA NA 0.5047
"5147" "YMR240C" "CUS1" "YOR319W" "HSH49" 6 7 11 "A" 0.3374 NA 0.4986
"5148" "YMR243C" "ZRC1" "YMR243C" "ZRC1" 2 2 2 "D" NA NA NA
"5149" "YMR243C" "ZRC1" "YNR070W" "PDR18" 1 2 2 "D" -0.00899 0.083234565361281 -0.1611
"5150" "YMR255W" "GFD1" "YMR255W" "GFD1" 2 1 2 "A" NA NA NA
"5151" "YMR255W" "GFD1" "YMR273C" "ZDS1" 1 2 2 "A" 0.02702 -0.0446592322441774 NA
"5152" "YMR255W" "GFD1" "YOR046C" "DBP5" 2 2 3 "A" 0.01551 NA NA
"5153" "YMR261C" "TPS3" "YMR261C" "TPS3" 3 3 3 "A" NA NA NA
"5154" "YMR263W" "SAP30" "YPL240C" "HSP82" 2 2 2 "B" -0.01287 -0.00219042342969269 -0.0361
"5155" "YMR268C" "PRP24" "YNL147W" "LSM7" 4 2 4 "A" 0.31172 NA NA
"5156" "YMR273C" "ZDS1" "YOR046C" "DBP5" 1 2 2 "A" -0.02217 NA 0.193
"5157" "YMR273C" "ZDS1" "YPR165W" "RHO1" 1 2 2 "B" NA NA 0.1403
"5158" "YMR276W" "DSK2" "YMR276W" "DSK2" 2 2 3 "D" NA NA NA
"5159" "YMR280C" "CAT8" "YMR280C" "CAT8" 2 1 2 "D" NA NA NA
"5160" "YMR288W" "HSH155" "YNL138W-A" "YSF3" 3 2 4 "A" NA NA NA
"5161" "YMR288W" "HSH155" "YNL286W" "CUS2" 2 2 3 "A" NA NA 0.3485
"5162" "YMR288W" "HSH155" "YNR011C" "PRP2" 2 2 2 "C" NA NA 0.5469
"5163" "YMR290C" "HAS1" "YMR290C" "HAS1" 2 4 4 "A" NA NA NA
"5164" "YMR290C" "HAS1" "YNL002C" "RLP7" 5 4 6 "A" 0.06965 NA 0.7296
"5165" "YMR290C" "HAS1" "YNL110C" "NOP15" 4 4 5 "A" NA NA 0.6555
"5166" "YMR290C" "HAS1" "YNL224C" "SQS1" 1 2 2 "C" 0.02256 NA 0.0269
"5167" "YMR290C" "HAS1" "YNR053C" "NOG2" 3 3 4 "B" 0.07124 NA 0.6579
"5168" "YMR290C" "HAS1" "YNR054C" "ESF2" 2 3 3 "B" -0.01855 NA 0.7233
"5169" "YMR290C" "HAS1" "YOR206W" "NOC2" 3 3 4 "A" NA NA 0.72
"5170" "YMR290C" "HAS1" "YOR287C" "RRP36" 1 2 2 "C" NA NA 0.5458
"5171" "YMR290C" "HAS1" "YPL043W" "NOP4" 3 5 5 "C" 0.14219 NA 0.6726
"5172" "YMR293C" "HER2" "YOR299W" "BUD7" 2 2 2 "C" NA -0.119547684868475 0.4047
"5173" "YMR294W" "JNM1" "YOL069W" "NUF2" 2 1 2 "B" 0.08344 NA 0.4908
"5174" "YMR297W" "PRC1" "YMR297W" "PRC1" 1 2 2 "D" NA NA NA
"5175" "YMR297W" "PRC1" "YOL013C" "HRD1" 6 5 7 "C" 0.04017 0.101656577581778 0.3362
"5176" "YMR301C" "ATM1" "YMR301C" "ATM1" 2 2 2 "D" NA NA NA
"5177" "YMR304W" "UBP15" "YNL329C" "PEX6" 1 2 2 "D" 0.00876 -0.184784615793769 0.3617
"5178" "YMR308C" "PSE1" "YOR098C" "NUP1" 4 4 4 "B" NA NA 0.5613
"5179" "YMR308C" "PSE1" "YPL020C" "ULP1" 4 3 5 "A" -0.00587 NA -0.0333
"5180" "YMR309C" "NIP1" "YNL244C" "SUI1" 9 3 11 "A" NA NA 0.3558
"5181" "YMR309C" "NIP1" "YPL237W" "SUI3" 2 2 2 "A" 0.07527 NA 0.5289
"5182" "YMR309C" "NIP1" "YPR041W" "TIF5" 11 5 12 "A" NA NA 0.5931
"5183" "YMR312W" "ELP6" "YPL101W" "ELP4" 6 10 13 "A" 0.60133 NA 0.4507
"5184" "YMR314W" "PRE5" "YOR362C" "PRE10" 4 2 4 "A" NA NA 0.7641
"5185" "YMR318C" "ADH6" "YMR318C" "ADH6" 2 2 2 "D" NA NA NA
"5186" "YNL002C" "RLP7" "YNL002C" "RLP7" 3 3 4 "A" NA NA NA
"5187" "YNL002C" "RLP7" "YNL110C" "NOP15" 3 2 4 "A" NA NA 0.9019
"5188" "YNL002C" "RLP7" "YNR038W" "DBP6" 1 2 2 "B" 0.14047 NA 0.7185
"5189" "YNL002C" "RLP7" "YOR206W" "NOC2" 4 3 5 "A" NA NA 0.88
"5190" "YNL002C" "RLP7" "YOR294W" "RRS1" 2 2 2 "C" 0.05432 NA 0.8699
"5191" "YNL002C" "RLP7" "YPL012W" "RRP12" 1 2 2 "B" 0.02076 NA 0.8435
"5192" "YNL002C" "RLP7" "YPL093W" "NOG1" 6 4 7 "A" 0.25124 NA 0.8882
"5193" "YNL007C" "SIS1" "YNL007C" "SIS1" 4 2 4 "D" NA NA NA
"5194" "YNL007C" "SIS1" "YPL240C" "HSP82" 2 2 2 "C" NA NA 0.744
"5195" "YNL020C" "ARK1" "YNL243W" "SLA2" 2 2 2 "D" -0.01161 NA NA
"5196" "YNL021W" "HDA1" "YNL021W" "HDA1" 4 4 6 "A" NA NA NA
"5197" "YNL021W" "HDA1" "YOL004W" "SIN3" 1 2 2 "B" -0.0181 NA 0.3808
"5198" "YNL025C" "SSN8" "YPL042C" "SSN3" 12 6 14 "A" 0.1995 NA 0.221
"5199" "YNL025C" "SSN8" "YPL248C" "GAL4" 2 2 2 "C" 0.04232 NA NA
"5200" "YNL026W" "SAM50" "YNL131W" "TOM22" 3 3 4 "B" NA NA 0.2435
"5201" "YNL037C" "IDH1" "YOR136W" "IDH2" 8 7 10 "D" 0.4017 NA 0.8826
"5202" "YNL044W" "YIP3" "YNL304W" "YPT11" 1 2 2 "D" -0.06802 0.0238939949525172 NA
"5203" "YNL049C" "SFB2" "YPR181C" "SEC23" 5 2 5 "A" 0.12191 NA 0.4904
"5204" "YNL051W" "COG5" "YNL051W" "COG5" 1 2 2 "A" NA NA NA
"5205" "YNL051W" "COG5" "YPR105C" "COG4" 2 3 3 "A" 0.32015 NA 0.4432
"5206" "YNL064C" "YDJ1" "YNL064C" "YDJ1" 3 3 3 "A" NA NA NA
"5207" "YNL064C" "YDJ1" "YPL240C" "HSP82" 7 4 7 "B" 0.02471 NA 0.5128
"5208" "YNL068C" "FKH2" "YOR372C" "NDD1" 4 4 4 "D" NA NA 0.3976
"5209" "YNL078W" "NIS1" "YOR127W" "RGA1" 1 2 2 "C" 0.07009 0.065174751383635 0.1039
"5210" "YNL078W" "NIS1" "YPL158C" "AIM44" 3 3 5 "D" 0.01969 0.00540935552070578 0.5689
"5211" "YNL082W" "PMS1" "YOL090W" "MSH2" 6 2 6 "D" 0.02156 0.122540778797774 0.6592
"5212" "YNL084C" "END3" "YNL103W" "MET4" 2 1 2 "B" NA NA NA
"5213" "YNL084C" "END3" "YOR198C" "BFR1" 2 2 2 "B" NA NA 0.0931
"5214" "YNL084C" "END3" "YOR329C" "SCD5" 2 2 3 "C" NA NA 0.3398
"5215" "YNL086W" "SNN1" "YOR069W" "VPS5" 2 1 2 "B" 0.06464 0.274721557589035 NA
"5216" "YNL088W" "TOP2" "YNL088W" "TOP2" 9 4 10 "D" NA NA NA
"5217" "YNL090W" "RHO2" "YPL161C" "BEM4" 2 1 2 "B" 0.02653 NA 0.3215
"5218" "YNL093W" "YPT53" "YNL263C" "YIF1" 2 2 3 "D" NA NA -0.1123
"5219" "YNL093W" "YPT53" "YOR089C" "VPS21" 1 2 2 "D" 0.02921 -0.0580006272884493 0.3359
"5220" "YNL094W" "APP1" "YNL243W" "SLA2" 2 1 2 "D" 0.01751 NA NA
"5221" "YNL094W" "APP1" "YPR154W" "PIN3" 2 2 2 "D" -0.01603 0.0366951717752418 0.3487
"5222" "YNL096C" "RPS7B" "YPL240C" "HSP82" 4 2 4 "B" -0.00974 -0.106718077761777 -0.1747
"5223" "YNL098C" "RAS2" "YOR008C" "SLG1" 1 2 2 "D" 0.02604 NA 0.2187
"5224" "YNL102W" "POL1" "YPR135W" "CTF4" 11 10 20 "C" 0.10532 NA 0.579
"5225" "YNL103W" "MET4" "YNL103W" "MET4" 2 2 2 "A" NA NA NA
"5226" "YNL103W" "MET4" "YNL272C" "SEC2" 2 1 2 "C" NA NA NA
"5227" "YNL103W" "MET4" "YPL038W" "MET31" 1 2 2 "A" NA NA NA
"5228" "YNL106C" "INP52" "YPR171W" "BSP1" 1 2 2 "A" 0.06882 -0.128096880890913 0.5238
"5229" "YNL107W" "YAF9" "YNL107W" "YAF9" 2 2 2 "A" NA NA NA
"5230" "YNL110C" "NOP15" "YNL110C" "NOP15" 2 3 3 "A" NA NA NA
"5231" "YNL110C" "NOP15" "YOR206W" "NOC2" 3 3 4 "A" NA NA 0.8472
"5232" "YNL113W" "RPC19" "YPR010C" "RPA135" 2 2 2 "A" NA NA 0.5062
"5233" "YNL113W" "RPC19" "YPR110C" "RPC40" 3 2 3 "A" NA NA 0.6694
"5234" "YNL116W" "DMA2" "YNL116W" "DMA2" 3 2 3 "D" NA NA NA
"5235" "YNL118C" "DCP2" "YOL149W" "DCP1" 6 5 7 "A" 0.39608 NA 0.0663
"5236" "YNL118C" "DCP2" "YPR129W" "SCD6" 4 4 4 "B" 0.08447 NA 0.3024
"5237" "YNL121C" "TOM70" "YNL121C" "TOM70" 2 2 2 "A" NA NA NA
"5238" "YNL121C" "TOM70" "YOR008C" "SLG1" 2 2 2 "C" 0.02412 NA 0.3502
"5239" "YNL123W" "NMA111" "YOR317W" "FAA1" 1 2 2 "C" -0.0111 0.362874616497519 0.0078
"5240" "YNL131W" "TOM22" "YNR017W" "TIM23" 7 4 8 "B" NA NA 0.3703
"5241" "YNL138W" "SRV2" "YNL138W" "SRV2" 7 5 8 "D" NA NA NA
"5242" "YNL138W" "SRV2" "YOR122C" "PFY1" 3 2 3 "D" 0.25288 NA 0.3721
"5243" "YNL139C" "THO2" "YNL253W" "TEX1" 4 4 4 "A" NA NA NA
"5244" "YNL142W" "MEP2" "YNL142W" "MEP2" 3 3 3 "D" NA NA NA
"5245" "YNL142W" "MEP2" "YOR332W" "VMA4" 1 2 2 "C" 0.00698 0.00882815944003695 0.1053
"5246" "YNL151C" "RPC31" "YNR003C" "RPC34" 2 2 2 "A" 0.28579 NA 0.7186
"5247" "YNL154C" "YCK2" "YNL154C" "YCK2" 3 2 3 "D" NA NA NA
"5248" "YNL156C" "NSG2" "YOR011W" "AUS1" 1 2 2 "D" 0.0423 NA 0.0846
"5249" "YNL161W" "CBK1" "YNL161W" "CBK1" 3 3 3 "D" NA NA NA
"5250" "YNL161W" "CBK1" "YNL272C" "SEC2" 2 3 3 "D" NA NA 0.3915
"5251" "YNL161W" "CBK1" "YOL036W" "" 2 2 2 "D" NA NA 0.6057
"5252" "YNL162W" "RPL42A" "YPL240C" "HSP82" 2 2 2 "B" NA NA NA
"5253" "YNL175C" "NOP13" "YPL043W" "NOP4" 2 3 3 "D" 0.07485 NA NA
"5254" "YNL178W" "RPS3" "YPL239W" "YAR1" 4 3 6 "C" 0.28324 NA 0.2734
"5255" "YNL188W" "KAR1" "YOR257W" "CDC31" 5 2 5 "C" NA NA NA
"5256" "YNL189W" "SRP1" "YPL020C" "ULP1" 5 4 6 "A" 0.00398 NA 0.1675
"5257" "YNL197C" "WHI3" "YNL197C" "WHI3" 2 2 2 "D" NA NA NA
"5258" "YNL199C" "GCR2" "YPL075W" "GCR1" 3 2 3 "D" NA NA 0.334
"5259" "YNL201C" "PSY2" "YPL153C" "RAD53" 3 2 3 "C" 0.00566 NA 0.3617
"5260" "YNL206C" "RTT106" "YNL206C" "RTT106" 3 5 6 "D" NA NA NA
"5261" "YNL207W" "RIO2" "YOR056C" "NOB1" 12 6 12 "C" 0.11304 NA 0.7564
"5262" "YNL207W" "RIO2" "YOR145C" "PNO1" 11 6 11 "B" -0.00221 NA 0.7415
"5263" "YNL207W" "RIO2" "YPL266W" "DIM1" 11 6 11 "B" 0.14401 NA 0.7283
"5264" "YNL214W" "PEX17" "YNL214W" "PEX17" 2 1 2 "A" NA NA NA
"5265" "YNL214W" "PEX17" "YOL044W" "PEX15" 2 2 2 "C" 0.13971 0.460825412217362 NA
"5266" "YNL216W" "RAP1" "YPL075W" "GCR1" 4 3 4 "C" NA NA 0.2169
"5267" "YNL221C" "POP1" "YNL282W" "POP3" 5 5 5 "A" 0.03372 NA 0.5545
"5268" "YNL222W" "SSU72" "YOR151C" "RPB2" 2 2 3 "B" NA NA 0.202
"5269" "YNL225C" "CNM67" "YNL225C" "CNM67" 5 5 5 "A" NA NA NA
"5270" "YNL225C" "CNM67" "YOL091W" "SPO21" 3 2 3 "C" NA NA NA
"5271" "YNL225C" "CNM67" "YOR373W" "NUD1" 3 3 4 "A" NA NA NA
"5272" "YNL225C" "CNM67" "YPL124W" "SPC29" 2 1 2 "A" NA NA NA
"5273" "YNL229C" "URE2" "YNL229C" "URE2" 16 5 21 "D" NA NA NA
"5274" "YNL230C" "ELA1" "YPL046C" "ELC1" 3 5 5 "A" 0.02132 0.164437188226807 NA
"5275" "YNL231C" "PDR16" "YNL231C" "PDR16" 4 4 7 "D" NA NA NA
"5276" "YNL232W" "CSL4" "YOL021C" "DIS3" 12 7 17 "A" 0.23883 NA 0.4081
"5277" "YNL232W" "CSL4" "YOL142W" "RRP40" 9 6 15 "A" NA NA NA
"5278" "YNL232W" "CSL4" "YOR001W" "RRP6" 12 8 17 "A" NA NA 0.5831
"5279" "YNL233W" "BNI4" "YPL240C" "HSP82" 1 2 2 "C" -0.07087 0.10223545537898 0.0163
"5280" "YNL243W" "SLA2" "YNL243W" "SLA2" 3 2 4 "D" NA NA NA
"5281" "YNL243W" "SLA2" "YNL298W" "CLA4" 2 1 2 "C" 0.02466 NA NA
"5282" "YNL243W" "SLA2" "YOR284W" "HUA2" 2 1 2 "D" NA NA NA
"5283" "YNL246W" "VPS75" "YNL246W" "VPS75" 8 6 15 "D" NA NA NA
"5284" "YNL247W" "" "YNL247W" "" 2 2 2 "D" NA NA NA
"5285" "YNL248C" "RPA49" "YNL248C" "RPA49" 2 2 2 "A" NA NA NA
