A,B
YDL031W,YIL144W
YDL031W,YKL021C
YDL031W,YKL035W
YDL031W,YLR002C
YDL031W,YLR005W
YDL031W,YLR026C
YDL031W,YLR195C
YDL031W,YLR197W
YDL031W,YLR268W
YDL031W,YLR291C
YDL031W,YLR316C
YDL031W,YML064C
YDL031W,YMR049C
YDL031W,YMR076C
YDL031W,YMR281W
YDL031W,YNL002C
YDL031W,YNL061W
YDL031W,YOL077C
YDL031W,YOR048C
YDL031W,YOR254C
YDL031W,YOR272W
YDL031W,YPL082C
YDL031W,YPL211W
YDL031W,YPR016C
YDL031W,YPR108W
YDL031W,YPR161C
YDL031W,YPR162C
YDL043C,YDR172W
YDL043C,YDR240C
YDL043C,YDR243C
YDL043C,YDR416W
YDL043C,YDR437W
YDL043C,YFL034CB
YDL043C,YFL039C
YDL043C,YGL044C
YDL043C,YGL116W
YDL043C,YGL137W
YDL043C,YGR006W
YDL043C,YGR074W
YDL043C,YGR156W
YDL043C,YHR088W
YDL043C,YHR164C
YDL043C,YHR196W
YDL043C,YIL004C
YDL043C,YIL062C
YDL043C,YIL150C
YDL043C,YIR006C
YDL043C,YIR008C
YDL043C,YJL011C
YDL043C,YJL085W
YDL043C,YJL090C
YDL043C,YJL174W
YDL043C,YJL203W
YDL043C,YJR017C
YDL043C,YJR042W
YDL043C,YJR045C
YDL043C,YJR046W
YDL043C,YJR076C
YDL043C,YJR093C
YDL043C,YKL035W
YDL043C,YKL095W
YDL043C,YKL112W
YDL043C,YKL173W
YDL043C,YKL196C
YDL043C,YKR081C
YDL043C,YKR086W
YDL043C,YLL036C
YDL043C,YLL050C
YDL043C,YLR026C
YDL043C,YLR078C
YDL043C,YLR116W
YDL043C,YLR117C
YDL043C,YLR208W
YDL043C,YLR268W
YDL043C,YLR293C
YDL043C,YLR298C
YDL043C,YLR316C
YDL043C,YLR430W
YDL043C,YML046W
YDL043C,YML049C
YDL043C,YML069W
YDL043C,YML114C
YDL043C,YMR076C
YDL043C,YMR093W
YDL043C,YMR229C
YDL043C,YMR240C
YDL043C,YMR298W
YDL043C,YNL038W
YDL043C,YNR003C
YDL043C,YNR026C
YDL043C,YNR053C
YDL043C,YOR020C
YDL043C,YOR057W
YDL043C,YOR116C
YDL043C,YOR174W
YDL043C,YOR181W
YDL043C,YOR272W
YDL043C,YOR341W
YDL043C,YPL076W
YDL043C,YPL082C
YDL043C,YPL085W
YDL043C,YPL211W
YDL043C,YPR016C
YDL043C,YPR025C
YDL043C,YPR094W
YDL043C,YPR161C
YDL043C,YPR168W
YDL043C,YPR181C
YDL045C,YDR145W
YDL045C,YDR164C
YDL045C,YDR168W
YDL045C,YDR172W
YDL045C,YDR236C
YDL045C,YDR302W
YDL045C,YDR404C
YDL045C,YDR437W
YDL045C,YER093C
YDL045C,YFL034CB
YDL045C,YFL039C
YDL045C,YGL022W
YDL045C,YGL130W
YDL045C,YGL145W
YDL045C,YGL207W
YDL045C,YGR119C
YDL045C,YGR140W
YDL045C,YGR195W
YDL045C,YHR024C
YDL045C,YHR058C
YDL045C,YHR085W
YDL045C,YHR107C
YDL045C,YHR196W
YDL045C,YIL048W
YDL045C,YIR011C
YDL045C,YJL039C
YDL045C,YJL194W
YDL045C,YJR017C
YDL045C,YJR057W
YDL045C,YJR141W
YDL045C,YKL125W
YDL045C,YLL050C
YDL045C,YLR005W
YDL045C,YLR007W
YDL045C,YLR045C
YDL045C,YLR115W
YDL045C,YLR186W
YDL045C,YLR268W
YDL045C,YLR316C
YDL045C,YLR347C
YDL045C,YLR378C
YDL045C,YML023C
YDL045C,YML049C
YDL045C,YML065W
YDL045C,YML130C
YDL045C,YMR013C
YDL045C,YMR043W
YDL045C,YMR235C
YDL045C,YMR277W
YDL045C,YNL002C
YDL045C,YNL061W
YDL045C,YNR003C
YDL045C,YNR043W
YDL045C,YOL021C
YDL045C,YOL094C
YDL045C,YOR122C
YDL045C,YOR168W
YDL045C,YOR174W
YDL045C,YOR236W
YDL045C,YOR249C
YDL045C,YOR250C
YDL045C,YOR262W
YDL045C,YOR336W
YDL045C,YOR361C
YDL045C,YPL076W
YDL045C,YPL190C
YDL045C,YPL233W
YDL045C,YPR161C
YDL045C,YPR181C
YDL058W,YDR361C
YDL058W,YDR498C
YDL058W,YER136W
YDL058W,YER157W
YDL058W,YFL034CB
YDL058W,YFL038C
YDL058W,YFR005C
YDL058W,YFR051C
YDL058W,YGL022W
YDL058W,YGL048C
YDL058W,YGL112C
YDL058W,YGL116W
YDL058W,YGL120C
YDL058W,YGL137W
YDL058W,YGL142C
YDL058W,YGL145W
YDL058W,YGR002C
YDL058W,YGR006W
YDL058W,YGR074W
YDL058W,YGR091W
YDL058W,YGR120C
YDL058W,YGR172C
YDL058W,YGR179C
YDL058W,YHR036W
YDL058W,YHR188C
YDL058W,YIL004C
YDL058W,YIL109C
YDL058W,YIL150C
YDL058W,YJR045C
YDL058W,YKL112W
YDL058W,YKL173W
YDL058W,YKL196C
YDL058W,YKR068C
YDL058W,YLL036C
YDL058W,YLR026C
YDL058W,YLR078C
YDL058W,YLR115W
YDL058W,YLR116W
YDL058W,YLR117C
YDL058W,YLR208W
YDL058W,YLR222C
YDL058W,YLR268W
YDL058W,YLR298C
YDL058W,YLR430W
YDL058W,YLR440C
YDL058W,YML069W
YDL058W,YML077W
YDL058W,YMR197C
YDL058W,YNL061W
YDL058W,YOL094C
YDL058W,YOR020C
YDL058W,YOR057W
YDL058W,YOR370C
YDL058W,YPL010W
YDL058W,YPL020C
YDL058W,YPL128C
YDL058W,YPR094W
YDL058W,YPR176C
YDL058W,YPR181C
YDL058W,YPR183W
YBL026W,YDL060W
YBL074C,YDL060W
YBR237W,YDL060W
YDL060W,YDR311W
YDL060W,YDR416W
YDL060W,YER157W
YDL060W,YFL034CB
YDL060W,YFR005C
YDL060W,YFR037C
YDL060W,YGL044C
YDL060W,YGL120C
YDL060W,YGR002C
YDL060W,YGR156W
YDL060W,YGR278W
YDL060W,YHR036W
YDL060W,YJL072C
YDL060W,YJR017C
YDL060W,YJR093C
YDL060W,YKL018W
YDL060W,YKL045W
YDL060W,YKL173W
YDL060W,YKR022C
YDL060W,YLL036C
YDL060W,YLL050C
YDL060W,YLR026C
YDL060W,YLR033W
YDL060W,YLR078C
YDL060W,YLR116W
YDL060W,YLR117C
YDL060W,YLR268W
YDL060W,YLR274W
YDL060W,YLR293C
YDL060W,YLR298C
YDL060W,YLR305C
YDL060W,YLR310C
YDL060W,YLR314C
YDL060W,YLR316C
YDL060W,YLR317W
YDL060W,YLR340W
YDL060W,YLR347C
YDL060W,YLR430W
YDL060W,YML049C
YDL060W,YMR049C
YDL060W,YMR213W
YDL060W,YMR268C
YDL060W,YMR298W
YDL060W,YOR244W
YDL060W,YOR249C
YDL060W,YPR094W
YDL060W,YPR178W
YDL064W,YDR208W
YDL064W,YDR243C
YDL064W,YDR288W
YDL064W,YDR331W
YDL064W,YDR394W
YDL064W,YDR437W
YDL064W,YDR510W
YDL064W,YFL029C
YDL064W,YFL039C
YDL064W,YFR004W
YDL064W,YFR052W
YDL064W,YGL048C
YDL064W,YGL130W
YDL064W,YGR092W
YDL064W,YGR195W
YDL064W,YGR245C
YDL064W,YGR278W
YDL064W,YHR027C
YDL064W,YHR101C
YDL064W,YHR107C
YDL064W,YHR122W
YDL064W,YHR164C
YDL064W,YIL150C
YDL064W,YIR006C
YDL064W,YJL039C
YDL064W,YKL045W
YDL064W,YKL173W
YDL064W,YKR022C
YDL064W,YLR007W
YDL064W,YLR066W
YDL064W,YLR086W
YDL064W,YLR268W
YDL064W,YML023C
YDL064W,YML049C
YDL064W,YML069W
YDL064W,YMR112C
YDL064W,YMR197C
YDL064W,YMR239C
YDL064W,YMR290C
YDL064W,YNL002C
YDL064W,YNR038W
YDL064W,YOL034W
YDL064W,YOR244W
YDL064W,YOR254C
YDL064W,YOR259C
YDL064W,YOR341W
YDL064W,YPL020C
YDL064W,YPL128C
YDL064W,YPL211W
YDL064W,YPR094W
YDL064W,YPR108W
YDL064W,YPR133C
YDL084W,YDR164C
YDL084W,YDR172W
YDL084W,YDR243C
YDL084W,YDR280W
YDL084W,YDR325W
YDL084W,YDR339C
YDL084W,YDR398W
YDL084W,YDR416W
YDL084W,YDR478W
YDL084W,YDR498C
YDL084W,YDR510W
YDL084W,YGL092W
YDL084W,YGL097W
YDL084W,YGL130W
YDL084W,YGL247W
YDL084W,YGR006W
YDL084W,YGR119C
YDL084W,YGR156W
YDL084W,YGR172C
YDL084W,YGR195W
YDL084W,YGR245C
YDL084W,YHR036W
YDL084W,YHR058C
YDL084W,YHR069C
YDL084W,YHR196W
YDL084W,YIL115C
YDL084W,YJL039C
YDL084W,YJL050W
YDL084W,YJR017C
YDL084W,YJR042W
YDL084W,YJR093C
YDL084W,YKL089W
YDL084W,YKL095W
YDL084W,YLR002C
YDL084W,YLR007W
YDL084W,YLR071C
YDL084W,YLR115W
YDL084W,YLR117C
YDL084W,YLR197W
YDL084W,YLR222C
YDL084W,YLR293C
YDL084W,YLR347C
YDL084W,YMR093W
YDL084W,YMR112C
YDL084W,YMR235C
YDL084W,YNL061W
YDL084W,YNL138W
YDL084W,YNR011C
YDL084W,YOR020C
YDL084W,YOR174W
YDL084W,YOR224C
YDL084W,YOR249C
YDL084W,YOR341W
YDL084W,YPL169C
YDL084W,YPL266W
YDL084W,YPR161C
YDL084W,YPR181C
YDL084W,YPR183W
YDL087C,YDR238C
YDL087C,YDR240C
YDL087C,YDR437W
YDL087C,YFL009W
YDL087C,YGR013W
YDL087C,YHR036W
YDL087C,YJL174W
YDL087C,YJL203W
YDL087C,YJR076C
YDL087C,YKL196C
YDL087C,YKR068C
YDL087C,YLR026C
YDL087C,YLR071C
YDL087C,YLR078C
YDL087C,YLR116W
YDL087C,YLR117C
YDL087C,YLR268W
YDL087C,YLR298C
YDL087C,YLR316C
YDL087C,YML046W
YDL087C,YML049C
YDL087C,YML127W
YDL087C,YMR240C
YDL087C,YNL038W
YDL087C,YNL132W
YDL087C,YNR003C
YDL087C,YNR011C
YDL087C,YNR026C
YDL087C,YOR116C
YDL087C,YOR341W
YDL087C,YPL076W
YDL087C,YPR094W
YDL097C,YDR240C
YDL097C,YDR356W
YDL097C,YDR361C
YDL097C,YDR394W
YDL097C,YDR498C
YDL097C,YDR510W
YDL097C,YER094C
YDL097C,YER125W
YDL097C,YER168C
YDL097C,YFL008W
YDL097C,YFL009W
YDL097C,YFL029C
YDL097C,YFL034CB
YDL097C,YFL039C
YDL097C,YFL045C
YDL097C,YFR004W
YDL097C,YFR027W
YDL097C,YFR028C
YDL097C,YFR050C
YDL097C,YFR052W
YDL097C,YGL001C
YDL097C,YGL011C
YDL097C,YGL048C
YDL097C,YGL061C
YDL097C,YGL073W
YDL097C,YGL116W
YDL097C,YGL245W
YDL097C,YGR006W
YDL097C,YGR074W
YDL097C,YGR098C
YDL097C,YGR113W
YDL097C,YGR119C
YDL097C,YGR218W
YDL097C,YGR264C
YDL097C,YHR027C
YDL097C,YHR036W
YDL097C,YHR164C
YDL097C,YHR166C
YDL097C,YHR190W
YDL097C,YHR191C
YDL097C,YIL106W
YDL097C,YIR006C
YDL097C,YIR011C
YDL097C,YJL074C
YDL097C,YJL104W
YDL097C,YKL052C
YDL097C,YKL095W
YDL097C,YKL104C
YDL097C,YKL112W
YDL097C,YKL145W
YDL097C,YKL203C
YDL097C,YKR081C
YDL097C,YKR083C
YDL097C,YLL011W
YDL097C,YLR008C
YDL097C,YLR022C
YDL097C,YLR045C
YDL097C,YLR088W
YDL097C,YLR103C
YDL097C,YLR116W
YDL097C,YLR195C
YDL097C,YLR196W
YDL097C,YLR298C
YDL097C,YLR340W
YDL097C,YLR383W
YDL097C,YLR457C
YDL097C,YML064C
YDL097C,YMR028W
YDL097C,YMR076C
YDL097C,YMR236W
YDL097C,YMR239C
YDL097C,YMR296C
YDL097C,YNL038W
YDL097C,YNL132W
YDL097C,YNR003C
YDL097C,YNR026C
YDL097C,YOL038W
YDL097C,YOL066C
YDL097C,YOL094C
YDL097C,YOR116C
YDL097C,YOR122C
YDL097C,YOR151C
YDL097C,YOR157C
YDL097C,YOR249C
YDL097C,YOR259C
YDL097C,YOR326W
YDL097C,YOR362C
YDL097C,YPL007C
YDL097C,YPL063W
YDL097C,YPL076W
YDL097C,YPL082C
YDL097C,YPL085W
YDL097C,YPL094C
YDL097C,YPL190C
YDL097C,YPL204W
YDL097C,YPL235W
YDL097C,YPR033C
YDL097C,YPR094W
YDL097C,YPR103W
YDL097C,YPR108W
YDL097C,YPR178W
YDL097C,YPR183W
YDL098C,YDR243C
YDL098C,YDR416W
YDL098C,YDR473C
YDL098C,YDR527W
YDL098C,YER125W
YDL098C,YER148W
YDL098C,YFL039C
YDL098C,YFR005C
YDL098C,YFR037C
YDL098C,YGR002C
YDL098C,YGR074W
YDL098C,YGR075C
YDL098C,YGR195W
YDL098C,YHR058C
YDL098C,YIL046W
YDL098C,YJL081C
YDL098C,YJL203W
YDL098C,YJR017C
YDL098C,YJR042W
YDL098C,YJR068W
YDL098C,YJR076C
YDL098C,YJR141W
YDL098C,YKL095W
YDL098C,YKL173W
YDL098C,YKR008W
YDL098C,YLR005W
YDL098C,YLR022C
YDL098C,YLR078C
YDL098C,YLR116W
YDL098C,YLR117C
YDL098C,YLR298C
YDL098C,YLR316C
YDL098C,YLR430W
YDL098C,YML049C
YDL098C,YML069W
YDL098C,YMR043W
YDL098C,YMR093W
YDL098C,YMR112C
YDL098C,YMR168C
YDL098C,YMR268C
YDL098C,YMR277W
YDL098C,YNL102W
YDL098C,YNL138W
YDL098C,YNR026C
YDL098C,YNR038W
YDL098C,YOR116C
YDL098C,YOR151C
YDL098C,YOR174W
YDL098C,YOR181W
YDL098C,YOR250C
YDL098C,YOR262W
YDL098C,YPL209C
YDL098C,YPR016C
YDL098C,YPR094W
YDL098C,YPR161C
YDL098C,YPR168W
YDL098C,YPR178W
YAR007C,YDL102W
YDL102W,YDR246W
YDL102W,YDR288W
YDL102W,YDR331W
YDL102W,YDR339C
YDL102W,YDR437W
YDL102W,YDR473C
YDL102W,YDR478W
YDL102W,YDR498C
YDL102W,YDR510W
YDL102W,YER094C
YDL102W,YER136W
YDL102W,YER148W
YDL102W,YER157W
YDL102W,YFL008W
YDL102W,YFL009W
YDL102W,YFL017C
YDL102W,YFL034CB
YDL102W,YFL039C
YDL102W,YFR004W
YDL102W,YFR027W
YDL102W,YFR028C
YDL102W,YFR037C
YDL102W,YFR050C
YDL102W,YFR052W
YDL102W,YGL001C
YDL102W,YGL011C
YDL102W,YGL048C
YDL102W,YGL073W
YDL102W,YGL091C
YDL102W,YGL113W
YDL102W,YGL116W
YDL102W,YGL130W
YDL102W,YGR002C
YDL102W,YGR099W
YDL102W,YGR113W
YDL102W,YGR156W
YDL102W,YHR027C
YDL102W,YHR065C
YDL102W,YHR088W
YDL102W,YHR118C
YDL102W,YHR122W
YDL102W,YHR166C
YDL102W,YHR188C
YDL102W,YHR191C
YDL102W,YHR196W
YDL102W,YIL048W
YDL102W,YIL106W
YDL102W,YIL109C
YDL102W,YIL118W
YDL102W,YIR006C
YDL102W,YIR008C
YDL102W,YIR011C
YDL102W,YJL025W
YDL102W,YJL074C
YDL102W,YJL085W
YDL102W,YJL090C
YDL102W,YJL194W
YDL102W,YJR006W
YDL102W,YJR017C
YDL102W,YJR046W
YDL102W,YJR057W
YDL102W,YJR068W
YDL102W,YJR093C
YDL102W,YJR141W
YDL102W,YKL018W
YDL102W,YKL022C
YDL102W,YKL024C
YDL102W,YKL045W
YDL102W,YKL052C
YDL102W,YKL125W
YDL102W,YKL145W
YDL102W,YKL196C
YDL102W,YKR008W
YDL102W,YKR022C
YDL102W,YKR068C
YDL102W,YLL004W
YDL102W,YLL036C
YDL102W,YLR007W
YDL102W,YLR026C
YDL102W,YLR078C
YDL102W,YLR088W
YDL102W,YLR127C
YDL102W,YLR166C
YDL102W,YLR215C
YDL102W,YLR268W
YDL102W,YLR274W
YDL102W,YLR276C
YDL102W,YLR457C
YDL102W,YML023C
YDL102W,YML065W
YDL102W,YML069W
YDL102W,YML077W
YDL102W,YML105C
YDL102W,YML127W
YDL102W,YMR076C
YDL102W,YMR093W
YDL102W,YMR197C
YDL102W,YMR200W
YDL102W,YNL002C
YDL102W,YNL061W
YDL102W,YNL102W
YDL102W,YNR017W
YDL102W,YNR026C
YDL102W,YNR038W
YDL102W,YNR043W
YDL102W,YOL066C
YDL102W,YOL094C
YDL102W,YOL123W
YDL102W,YOL135C
YDL102W,YOL144W
YDL102W,YOR020C
YDL102W,YOR048C
YDL102W,YOR174W
YDL102W,YOR181W
YDL102W,YOR194C
YDL102W,YOR236W
YDL102W,YOR259C
YDL102W,YOR362C
YDL102W,YPL076W
YDL102W,YPL190C
YDL102W,YPL228W
YDL102W,YPR016C
YDL102W,YPR025C
YDL102W,YPR033C
YDL102W,YPR034W
YDL102W,YPR055W
YDL102W,YPR085C
YDL102W,YPR103W
YDL102W,YPR108W
YDL102W,YPR161C
YDL102W,YPR162C
YDL102W,YPR168W
YDL102W,YPR183W
YDL102W,YPR190C
YBL040C,YDL103C
YDL103C,YDR228C
YDL103C,YDR288W
YDL103C,YDR302W
YDL103C,YDR311W
YDL103C,YDR356W
YDL103C,YDR362C
YDL103C,YDR437W
YDL103C,YDR449C
YDL103C,YDR510W
YDL103C,YER093C
YDL103C,YER125W
YDL103C,YFL017C
YDL103C,YFL034CB
YDL103C,YFR036W
YDL103C,YGL022W
YDL103C,YGL044C
YDL103C,YGL073W
YDL103C,YGL097W
YDL103C,YGL142C
YDL103C,YGR006W
YDL103C,YGR091W
YDL103C,YGR092W
YDL103C,YGR119C
YDL103C,YGR156W
YDL103C,YGR172C
YDL103C,YGR185C
YDL103C,YGR195W
YDL103C,YHR007C
YDL103C,YHR069C
YDL103C,YHR083W
YDL103C,YHR107C
YDL103C,YHR166C
YDL103C,YIL022W
YDL103C,YIL062C
YDL103C,YIL068C
YDL103C,YIL106W
YDL103C,YIL115C
YDL103C,YIL150C
YDL103C,YIR006C
YDL103C,YJL001W
YDL103C,YJL025W
YDL103C,YJL091C
YDL103C,YJR006W
YDL103C,YJR045C
YDL103C,YJR057W
YDL103C,YJR076C
YDL103C,YJR093C
YDL103C,YJR141W
YDL103C,YKL024C
YDL103C,YKL104C
YDL103C,YKL112W
YDL103C,YKR022C
YDL103C,YLL031C
YDL103C,YLR008C
YDL103C,YLR088W
YDL103C,YLR115W
YDL103C,YLR127C
YDL103C,YLR186W
YDL103C,YLR229C
YDL103C,YLR274W
YDL103C,YLR310C
YDL103C,YLR314C
YDL103C,YLR316C
YDL103C,YML065W
YDL103C,YML114C
YDL103C,YML126C
YDL103C,YMR061W
YDL103C,YMR076C
YDL103C,YMR093W
YDL103C,YMR112C
YDL103C,YMR239C
YDL103C,YNL138W
YDL103C,YNR026C
YDL103C,YNR035C
YDL103C,YOL021C
YDL103C,YOL034W
YDL103C,YOR020C
YDL103C,YOR122C
YDL103C,YOR168W
YDL103C,YOR181W
YDL103C,YOR194C
YDL103C,YOR236W
YDL103C,YOR259C
YDL103C,YOR326W
YDL103C,YOR341W
YDL103C,YPL020C
YDL103C,YPL076W
YDL103C,YPL169C
YDL103C,YPL190C
YDL103C,YPL209C
YDL103C,YPL266W
YDL103C,YPR085C
YDL105W,YDR168W
YDL105W,YDR172W
YDL105W,YDR182W
YDL105W,YDR228C
YDL105W,YDR246W
YDL105W,YDR288W
YDL105W,YDR303C
YDL105W,YDR325W
YDL105W,YDR404C
YDL105W,YDR449C
YDL105W,YDR489W
YDL105W,YDR498C
YDL105W,YDR510W
YDL105W,YDR527W
YDL105W,YER093C
YDL105W,YER125W
YDL105W,YFL009W
YDL105W,YFL017C
YDL105W,YFL034CB
YDL105W,YFR052W
YDL105W,YGL001C
YDL105W,YGL044C
YDL105W,YGL065C
YDL105W,YGL073W
YDL105W,YGL092W
YDL105W,YGL155W
YDL105W,YGL247W
YDL105W,YGR013W
YDL105W,YGR099W
YDL105W,YGR172C
YDL105W,YGR264C
YDL105W,YHR007C
YDL105W,YHR024C
YDL105W,YHR107C
YDL105W,YHR122W
YDL105W,YHR164C
YDL105W,YHR186C
YDL105W,YIL046W
YDL105W,YIL083C
YDL105W,YIL150C
YDL105W,YIR008C
YDL105W,YJL005W
YDL105W,YJL072C
YDL105W,YJL090C
YDL105W,YJL194W
YDL105W,YJR006W
YDL105W,YJR017C
YDL105W,YJR045C
YDL105W,YJR057W
YDL105W,YJR065C
YDL105W,YJR072C
YDL105W,YJR093C
YDL105W,YJR141W
YDL105W,YKL035W
YDL105W,YKL045W
YDL105W,YKL112W
YDL105W,YKL196C
YDL105W,YKL203C
YDL105W,YKR022C
YDL105W,YLR007W
YDL105W,YLR086W
YDL105W,YLR197W
YDL105W,YLR310C
YDL105W,YLR383W
YDL105W,YLR430W
YDL105W,YML023C
YDL105W,YML064C
YDL105W,YML065W
YDL105W,YML069W
YDL105W,YML077W
YDL105W,YML105C
YDL105W,YMR028W
YDL105W,YMR049C
YDL105W,YMR061W
YDL105W,YMR094W
YDL105W,YMR112C
YDL105W,YMR117C
YDL105W,YMR197C
YDL105W,YMR281W
YDL105W,YMR290C
YDL105W,YMR296C
YDL105W,YNL006W
YDL105W,YNL102W
YDL105W,YNL138W
YDL105W,YNR035C
YDL105W,YOL034W
YDL105W,YOL038W
YDL105W,YOL066C
YDL105W,YOL069W
YDL105W,YOL123W
YDL105W,YOR048C
YDL105W,YOR057W
YDL105W,YOR122C
YDL105W,YOR236W
YDL105W,YOR244W
YDL105W,YOR250C
YDL105W,YOR254C
YDL105W,YOR262W
YDL105W,YPL020C
YDL105W,YPL063W
YDL105W,YPL076W
YDL105W,YPL082C
YDL105W,YPL085W
YDL105W,YPL128C
YDL105W,YPL169C
YDL105W,YPL190C
YDL105W,YPL211W
YDL105W,YPR034W
YDL105W,YPR086W
YDL105W,YPR094W
YDL105W,YPR103W
YDL105W,YPR108W
YDL105W,YPR133C
YDL105W,YPR161C
YDL105W,YPR168W
YDL105W,YPR181C
YDL105W,YPR183W
YDL108W,YDR145W
YDL108W,YDR164C
YDL108W,YDR168W
YDL108W,YDR182W
YDL108W,YDR201W
YDL108W,YDR288W
YDL108W,YDR356W
YDL108W,YDR362C
YDL108W,YDR398W
YDL108W,YDR416W
YDL108W,YDR478W
YDL108W,YDR489W
YDL108W,YDR531W
YDL108W,YER125W
YDL108W,YER157W
YDL108W,YER168C
YDL108W,YFL029C
YDL108W,YFR037C
YDL108W,YGL022W
YDL108W,YGL061C
YDL108W,YGL073W
YDL108W,YGL092W
YDL108W,YGL113W
YDL108W,YGL130W
YDL108W,YGL247W
YDL108W,YGR006W
YDL108W,YGR091W
YDL108W,YGR098C
YDL108W,YGR119C
YDL108W,YGR120C
YDL108W,YGR156W
YDL108W,YGR278W
YDL108W,YHR036W
YDL108W,YHR058C
YDL108W,YHR107C
YDL108W,YIL062C
YDL108W,YIL106W
YDL108W,YIL150C
YDL108W,YIR006C
YDL108W,YIR010W
YDL108W,YJL002C
YDL108W,YJL072C
YDL108W,YJL090C
YDL108W,YJL104W
YDL108W,YJL174W
YDL108W,YJR017C
YDL108W,YJR057W
YDL108W,YJR065C
YDL108W,YJR076C
YDL108W,YKL095W
YDL108W,YKR008W
YDL108W,YKR022C
YDL108W,YKR068C
YDL108W,YLL050C
YDL108W,YLR005W
YDL108W,YLR026C
YDL108W,YLR033W
YDL108W,YLR060W
YDL108W,YLR071C
YDL108W,YLR078C
YDL108W,YLR103C
YDL108W,YLR105C
YDL108W,YLR298C
YDL108W,YLR316C
YDL108W,YLR397C
YDL108W,YLR440C
YDL108W,YML015C
YDL108W,YML023C
YDL108W,YML069W
YDL108W,YML098W
YDL108W,YML114C
YDL108W,YML125C
YDL108W,YMR005W
YDL108W,YMR033W
YDL108W,YMR112C
YDL108W,YMR117C
YDL108W,YMR235C
YDL108W,YMR290C
YDL108W,YNL006W
YDL108W,YNR017W
YDL108W,YNR026C
YDL108W,YNR035C
YDL108W,YOL069W
YDL108W,YOL123W
YDL108W,YOL135C
YDL108W,YOL144W
YDL108W,YOR174W
YDL108W,YOR181W
YDL108W,YOR194C
YDL108W,YOR224C
YDL108W,YOR250C
YDL108W,YOR370C
YDL108W,YPL128C
YDL108W,YPL204W
YDL108W,YPL211W
YDL108W,YPL228W
YDL108W,YPL233W
YDL108W,YPR025C
YDL108W,YPR086W
YDL108W,YPR133C
YDL108W,YPR161C
YDL108W,YPR168W
YDL108W,YPR178W
YDL111C,YDR164C
YDL111C,YDR172W
YDL111C,YDR182W
YDL111C,YDR201W
YDL111C,YDR246W
YDL111C,YDR280W
YDL111C,YDR449C
YDL111C,YDR510W
YDL111C,YFL009W
YDL111C,YFR004W
YDL111C,YFR052W
YDL111C,YGL044C
YDL111C,YGL092W
YDL111C,YGL130W
YDL111C,YGR195W
YDL111C,YGR245C
YDL111C,YHR027C
YDL111C,YHR065C
YDL111C,YHR069C
YDL111C,YHR085W
YDL111C,YHR107C
YDL111C,YHR164C
YDL111C,YIL046W
YDL111C,YIL048W
YDL111C,YIL115C
YDL111C,YJL050W
YDL111C,YJR017C
YDL111C,YJR042W
YDL111C,YJR057W
YDL111C,YJR141W
YDL111C,YKL018W
YDL111C,YKL022C
YDL111C,YKL045W
YDL111C,YKL089W
YDL111C,YKL112W
YDL111C,YKL145W
YDL111C,YKL196C
YDL111C,YKR086W
YDL111C,YLL036C
YDL111C,YLR026C
YDL111C,YLR115W
YDL111C,YLR186W
YDL111C,YLR222C
YDL111C,YLR276C
YDL111C,YLR347C
YDL111C,YML065W
YDL111C,YML069W
YDL111C,YMR168C
YDL111C,YMR229C
YDL111C,YMR290C
YDL111C,YNR038W
YDL111C,YOL021C
YDL111C,YOL123W
YDL111C,YOL135C
YDL111C,YOR174W
YDL111C,YOR250C
YDL111C,YOR259C
YDL111C,YPL128C
YDL111C,YPL169C
YDL111C,YPL190C
YDL111C,YPL204W
YDL111C,YPL209C
YDL111C,YPL266W
YDL111C,YPR108W
YDL111C,YPR176C
YAR007C,YDL126C
YDL126C,YDR188W
YDL126C,YDR228C
YDL126C,YDR236C
YDL126C,YDR288W
YDL126C,YDR292C
YDL126C,YDR356W
YDL126C,YDR361C
YDL126C,YDR498C
YDL126C,YDR510W
YDL126C,YER094C
YDL126C,YER125W
YDL126C,YER133W
YDL126C,YFL008W
YDL126C,YFL009W
YDL126C,YFL034CB
YDL126C,YFL045C
YDL126C,YFR004W
YDL126C,YFR027W
YDL126C,YFR028C
YDL126C,YFR050C
YDL126C,YFR051C
YDL126C,YGL001C
YDL126C,YGL011C
YDL126C,YGL044C
YDL126C,YGL061C
YDL126C,YGL073W
YDL126C,YGL091C
YDL126C,YGL092W
YDL126C,YGL116W
YDL126C,YGL247W
YDL126C,YGR091W
YDL126C,YGR099W
YDL126C,YGR113W
YDL126C,YGR140W
YDL126C,YGR172C
YDL126C,YGR216C
YDL126C,YHR007C
YDL126C,YHR027C
YDL126C,YHR036W
YDL126C,YHR069C
YDL126C,YHR107C
YDL126C,YHR164C
YDL126C,YHR166C
YDL126C,YHR172W
YDL126C,YHR191C
YDL126C,YIL083C
YDL126C,YIL106W
YDL126C,YIL109C
YDL126C,YIL115C
YDL126C,YIL118W
YDL126C,YIL144W
YDL126C,YIL147C
YDL126C,YIL150C
YDL126C,YIR011C
YDL126C,YJL002C
YDL126C,YJL005W
YDL126C,YJL011C
YDL126C,YJL034W
YDL126C,YJL081C
YDL126C,YJL104W
YDL126C,YJR006W
YDL126C,YJR042W
YDL126C,YJR076C
YDL126C,YJR112W
YDL126C,YKL022C
YDL126C,YKL049C
YDL126C,YKL052C
YDL126C,YKL089W
YDL126C,YKL112W
