geneA,geneB
YOR281C,YOR319W
YOR281C,YLR116W
YOR281C,YDL193W
YOR281C,YCL043C
YOR281C,YDL043C
YOR281C,YJL203W
YOR281C,YDR243C
YOR281C,YKL012W
YOR281C,YAL032C
YOR281C,YFL045C
YOR281C,YMR013C
YOR281C,YOR159C
YOR281C,YOR159C
YOR281C,YOR149C
YOR281C,YLR298C
YER003C,YFL009W
YER003C,YJR017C
YER003C,YDR397C
YER003C,YDR288W
YER003C,YGL092W
YER003C,YML069W
YER003C,YJL203W
YER003C,YDR243C
YER003C,YGR156W
YER003C,YPR161C
YER003C,YOR159C
YER003C,YOR159C
YER003C,YPR133C
YER003C,YGR116W
YER003C,YNL222W
YML069W,YPR180W
YML069W,YFL009W
YML069W,YDL017W
YML069W,YOL123W
YML069W,YER038C
YML069W,YDR397C
YML069W,YML069W
YML069W,YNL102W
YML069W,YNL262W
YML069W,YJR006W
YML069W,YNL312W
YML069W,YOR217W
YML069W,YPR161C
YML069W,YPR133C
YML069W,YGR116W
YML069W,YPR180W
YML069W,YDL220C
YML069W,YDL102W
YML069W,YDL102W
YML069W,YDL102W
YML069W,YFL009W
YML069W,YLR103C
YML069W,YLR274W
YML069W,YJL194W
YML069W,YDL017W
YML069W,YDL017W
YML069W,YJR057W
YML069W,YJR057W
YML069W,YDL164C
YML069W,YDR052C
YML069W,YDR052C
YML069W,YDR052C
YML069W,YDR052C
YML069W,YOR236W
YML069W,YOL123W
YML069W,YER038C
YML069W,YGL201C
YML069W,YGL201C
YML069W,YGL201C
YML069W,YBR060C
YML069W,YLL004W
YML069W,YPR162C
YML069W,YNL102W
YML069W,YNL102W
YML069W,YNL102W
YML069W,YNL102W
YML069W,YNL102W
YML069W,YBL035C
YML069W,YNL262W
YML069W,YBR088C
YML069W,YJR006W
YML069W,YJR006W
YML069W,YIR008C
YML069W,YKL045W
YML069W,YDR013W
YML069W,YJL072C
YML069W,YNL312W
YML069W,YOR217W
YML069W,YOL094C
YML069W,YBR087W
YML069W,YGL113W
YML069W,YDR489W
YML069W,YOL034W
YML069W,YLR383W
YML069W,YER148W
YML069W,YDR082W
YML069W,YPL020C
YNL102W,YAR019C
YNL102W,YOR074C
YNL102W,YFL009W
YNL102W,YDL209C
YNL102W,YGR113W
YNL102W,YDR052C
YNL102W,YFL017C
YNL102W,YJL033W
YNL102W,YOL123W
YNL102W,YOL135C
YNL102W,YLR457C
YNL102W,YDL014W
YNL102W,YNL061W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YBR088C
YNL102W,YJR006W
YNL102W,YIR008C
YNL102W,YNL312W
YNL102W,YHR065C
YNL102W,YLR321C
YNL102W,YER148W
YNL102W,YGR094W
YNL102W,YPR180W
YNL102W,YDL220C
YNL102W,YDL102W
YNL102W,YDL102W
YNL102W,YDL102W
YNL102W,YFL009W
YNL102W,YLR103C
YNL102W,YLR274W
YNL102W,YDL017W
YNL102W,YDL017W
YNL102W,YJR057W
YNL102W,YJR057W
YNL102W,YDL164C
YNL102W,YDR052C
YNL102W,YDR052C
YNL102W,YDR052C
YNL102W,YDR052C
YNL102W,YOR236W
YNL102W,YJR093C
YNL102W,YOL123W
YNL102W,YJR006W
YNL102W,YER038C
YNL102W,YGL201C
YNL102W,YGL201C
YNL102W,YBR136W
YNL102W,YMR047C
YNL102W,YBR060C
YNL102W,YLL004W
YNL102W,YPR162C
YNL102W,YNL261W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YBL035C
YNL102W,YNL262W
YNL102W,YBR088C
YNL102W,YJR006W
YNL102W,YJR006W
YNL102W,YIR008C
YNL102W,YKL045W
YNL102W,YDR013W
YNL102W,YJL072C
YNL102W,YPL153C
YNL102W,YNL312W
YNL102W,YOR217W
YNL102W,YJR068W
YNL102W,YOL094C
YNL102W,YBR087W
YNL102W,YGL113W
YNL102W,YDR489W
YNL102W,YER148W
YNL102W,YDR082W
YNL102W,YPR048W
YNL102W,YPR107C
YNL102W,YPR180W
YNL102W,YDL220C
YNL102W,YDL102W
YNL102W,YDL102W
YNL102W,YDL102W
YNL102W,YFL009W
YNL102W,YLR103C
YNL102W,YLR274W
YNL102W,YBR202W
YNL102W,YJL194W
YNL102W,YDL017W
YNL102W,YJR057W
YNL102W,YDL164C
YNL102W,YDR052C
YNL102W,YDR052C
YNL102W,YJL090C
YNL102W,YJL090C
YNL102W,YOL123W
YNL102W,YCL059C
YNL102W,YBL023C
YNL102W,YEL032W
YNL102W,YGL201C
YNL102W,YGL201C
YNL102W,YBR136W
YNL102W,YMR047C
YNL102W,YBR060C
YNL102W,YBR060C
YNL102W,YBR060C
YNL102W,YBR060C
YNL102W,YLL004W
YNL102W,YPR162C
YNL102W,YHR118C
YNL102W,YML069W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YBL035C
YNL102W,YNL262W
YNL102W,YBR088C
YNL102W,YJR006W
YNL102W,YKL045W
YNL102W,YDR013W
YNL102W,YJL072C
YNL102W,YPL153C
YNL102W,YPL153C
YNL102W,YNL312W
YNL102W,YOR217W
YNL102W,YBR087W
YNL102W,YCR052W
YNL102W,YFR037C
YNL102W,YGL113W
YNL102W,YDR489W
YNL102W,YER148W
YNL102W,YDR082W
YNL102W,YPR048W
YNL102W,YMR028W
YNL102W,YPL020C
YNL102W,YDL220C
YNL102W,YDL102W
YNL102W,YDL102W
YNL102W,YDL102W
YNL102W,YFL009W
YNL102W,YLR103C
YNL102W,YJR057W
YNL102W,YDL164C
YNL102W,YDR052C
YNL102W,YDR052C
YNL102W,YDR052C
YNL102W,YOL123W
YNL102W,YGL201C
YNL102W,YGL201C
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YBL035C
YNL102W,YNL262W
YNL102W,YBR088C
YNL102W,YJR006W
YNL102W,YJR006W
YNL102W,YIR008C
YNL102W,YKL045W
YNL102W,YNL312W
YNL102W,YOR217W
YNL102W,YGL113W
YNL102W,YDR489W
YNL102W,YER148W
YNL102W,YDR082W
YNL102W,YPR180W
YNL102W,YDL220C
YNL102W,YDL102W
YNL102W,YDL102W
YNL102W,YDL102W
YNL102W,YFL009W
YNL102W,YLR103C
YNL102W,YLR274W
YNL102W,YBR202W
YNL102W,YDL017W
YNL102W,YDL017W
YNL102W,YJR057W
YNL102W,YDL164C
YNL102W,YDR052C
YNL102W,YDR052C
YNL102W,YDR052C
YNL102W,YDR052C
YNL102W,YOL123W
YNL102W,YGL201C
YNL102W,YGL201C
YNL102W,YBR136W
YNL102W,YMR047C
YNL102W,YLL004W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YBL035C
YNL102W,YNL262W
YNL102W,YBR088C
YNL102W,YJR006W
YNL102W,YJR006W
YNL102W,YIR008C
YNL102W,YKL045W
YNL102W,YDR013W
YNL102W,YPL153C
YNL102W,YNL312W
YNL102W,YOR217W
YNL102W,YOL094C
YNL102W,YBR087W
YNL102W,YGL113W
YNL102W,YDR489W
YNL102W,YER148W
YNL102W,YDR082W
YNL102W,YDL220C
YNL102W,YFR028C
YNL102W,YDL102W
YNL102W,YDL102W
YNL102W,YDL102W
YNL102W,YHR166C
YNL102W,YBL084C
YNL102W,YFL009W
YNL102W,YLR103C
YNL102W,YLR274W
YNL102W,YBR202W
YNL102W,YJL194W
YNL102W,YDL164C
YNL102W,YHR164C
YNL102W,YJL090C
YNL102W,YOL123W
YNL102W,YBL023C
YNL102W,YEL032W
YNL102W,YGL201C
YNL102W,YGL201C
YNL102W,YBR136W
YNL102W,YMR047C
YNL102W,YML065W
YNL102W,YBR060C
YNL102W,YBR060C
YNL102W,YBR060C
YNL102W,YBR060C
YNL102W,YLL004W
YNL102W,YPR162C
YNL102W,YHR118C
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL102W
YNL102W,YNL262W
YNL102W,YBR088C
YNL102W,YJR006W
YNL102W,YJR006W
YNL102W,YIR008C
YNL102W,YKL045W
YNL102W,YDR013W
YNL102W,YJL072C
YNL102W,YPL153C
YNL102W,YPL153C
YNL102W,YAR007C
YNL102W,YNL312W
YNL102W,YOR217W
YNL102W,YJR068W
YNL102W,YBR087W
YNL102W,YGL113W
YNL102W,YDR489W
YNL102W,YJL074C
YNL102W,YDR510W
YNL102W,YDR510W
YNL102W,YOR353C
YNL102W,YOR353C
YNL102W,YDR082W
YNL102W,YJR046W
YNL102W,YIL129C
YBL035C,YNR016C
YBL035C,YDL220C
YBL035C,YFR028C
YBL035C,YFR028C
YBL035C,YDL102W
YBL035C,YDL102W
YBL035C,YDL102W
YBL035C,YFL009W
YBL035C,YLR103C
YBL035C,YLR274W
YBL035C,YBR202W
YBL035C,YDL017W
YBL035C,YDL017W
YBL035C,YJR057W
YBL035C,YDR052C
YBL035C,YDR052C
YBL035C,YDR052C
YBL035C,YDR052C
YBL035C,YHR164C
YBL035C,YJL090C
YBL035C,YJL090C
YBL035C,YOL123W
YBL035C,YBL023C
YBL035C,YEL032W
YBL035C,YPR019W
YBL035C,YGL201C
YBL035C,YGL201C
YBL035C,YGL201C
YBL035C,YBR136W
YBL035C,YMR047C
YBL035C,YGL092W
YBL035C,YPR168W
YBL035C,YBR060C
YBL035C,YBR060C
YBL035C,YBR060C
YBL035C,YBR060C
YBL035C,YLL004W
YBL035C,YPR162C
YBL035C,YNL261W
YBL035C,YHR118C
YBL035C,YDR113C
YBL035C,YML069W
YBL035C,YNL102W
YBL035C,YNL102W
YBL035C,YNL102W
YBL035C,YNL102W
YBL035C,YNL102W
YBL035C,YBL035C
YBL035C,YJR006W
YBL035C,YKL045W
YBL035C,YDR013W
YBL035C,YJL072C
YBL035C,YOL146W
YBL035C,YPL153C
YBL035C,YPL153C
YBL035C,YNL312W
YBL035C,YOR217W
YBL035C,YBR087W
YBL035C,YFR037C
YBL035C,YGL113W
YBL035C,YDR489W
YBL035C,YGR116W
YBL035C,YDR082W
YNL262W,YDR531W
YNL262W,YBR088C
YNL262W,YBR088C
YNL262W,YBR088C
YNL262W,YBR088C
YNL262W,YBR088C
YNL262W,YBR088C
YNL262W,YBR088C
YNL262W,YBR088C
YNL262W,YBR088C
YNL262W,YBR088C
YNL262W,YBR055C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR055C
YBR088C,YNL312W
YBR088C,YJL111W
YBR088C,YDR365C
YBR088C,YPR035W
YBR088C,YJL033W
YBR088C,YJL010C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR055C
YBR088C,YPR048W
YBR088C,YJL069C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR253W
YBR088C,YFR028C
YBR088C,YDL102W
YBR088C,YDL102W
YBR088C,YDL102W
YBR088C,YGL116W
YBR088C,YGL116W
YBR088C,YHR166C
YBR088C,YBL084C
YBR088C,YFL009W
YBR088C,YBR202W
YBR088C,YDL164C
YBR088C,YBR135W
YBR088C,YGR113W
YBR088C,YDR052C
YBR088C,YFR027W
YBR088C,YDL003W
YBR088C,YMR047C
YBR088C,YNL102W
YBR088C,YNL102W
YBR088C,YNL102W
YBR088C,YNL102W
YBR088C,YNL102W
YBR088C,YNL102W
YBR088C,YBL035C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YJR006W
YBR088C,YKL045W
YBR088C,YDL030W
YBR088C,YOR217W
YBR088C,YBR087W
YBR088C,YJL074C
YBR088C,YOL034W
YBR088C,YDR510W
YBR088C,YBR253W
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YOL066C
YBR088C,YBR253W
YBR088C,YJL069C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YPR176C
YBR088C,YDR052C
YBR088C,YPR035W
YBR088C,YAL034WA
YBR088C,YNL261W
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YPR048W
YBR088C,YDR339C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR055C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YBR088C
YBR088C,YOR217W
YBR088C,YBR087W
YBR088C,YER148W
YBR088C,YKL052C
YBR088C,YDL220C
YBR088C,YFR028C
YBR088C,YFR028C
YBR088C,YKL022C
YBR088C,YDL102W
YBR088C,YDL102W
YBR088C,YDL102W
YBR088C,YGL116W
YBR088C,YGL116W
YBR088C,YFL009W
YBR088C,YLR103C
YBR088C,YLR274W
YBR088C,YBR202W
YBR088C,YJL194W
YBR088C,YDL017W
YBR088C,YDL017W
YBR088C,YJR057W
YBR088C,YJR057W
YBR088C,YDL164C
YBR088C,YDR052C
YBR088C,YDR052C
YBR088C,YDR052C
YBR088C,YDR052C
YBR088C,YHR164C
YBR088C,YDR339C
YBR088C,YOL123W
YBR088C,YGL150C
YBR088C,YGL201C
YBR088C,YGL201C
YBR088C,YBR136W
YBR088C,YDR288W
YBR088C,YMR047C
YBR088C,YBR060C
YBR088C,YBR060C
YBR088C,YBR060C
YBR088C,YLL004W
YBR088C,YPR162C
YBR088C,YNL261W
YBR088C,YHR118C
YBR088C,YML069W
YBR088C,YNL102W
YBR088C,YNL102W
YBR088C,YNL102W
YBR088C,YNL102W
YBR088C,YNL102W
YBR088C,YNL102W
YBR088C,YBL035C
YBR088C,YNL262W
YBR088C,YBR088C
YBR088C,YKL045W
YBR088C,YDR013W
YBR088C,YPL153C
YBR088C,YPL153C
YBR088C,YNL312W
YBR088C,YOR217W
YBR088C,YBR087W
YBR088C,YCR052W
YBR088C,YGL113W
YBR088C,YDR489W
YBR088C,YJL074C
YBR088C,YER148W
YBR088C,YDR082W
YBR088C,YPR048W
YBR088C,YDR050C
YBR088C,YKL210W
YBR088C,YPR107C
YJR006W,YDL008W
YJR006W,YDL102W
YJR006W,YDL102W
YJR006W,YDL102W
YJR006W,YLR274W
YJR006W,YHR122W
YJR006W,YHR191C
YJR006W,YNR038W
YJR006W,YHR164C
YJR006W,YDR288W
YJR006W,YDL105W
YJR006W,YML065W
YJR006W,YPR162C
YJR006W,YHR118C
YJR006W,YNL102W
YJR006W,YNL102W
YJR006W,YNL102W
YJR006W,YNL102W
YJR006W,YBL035C
YJR006W,YIR008C
YJR006W,YKL045W
YJR006W,YDR013W
YJR006W,YJL072C
YJR006W,YAR007C
YJR006W,YJR068W
YJR006W,YOL094C
YJR006W,YBR087W
YJR006W,YGL113W
YJR006W,YJL074C
YJR006W,YDR510W
YJR006W,YDR082W
YJR006W,YPL020C
YJR006W,YDR361C
YJR006W,YOL077C
YJR006W,YAL041W
YJR006W,YLR323C
YJR006W,YDL031W
YJR006W,YDL031W
YJR006W,YOR204W
YJR006W,YLL008W
YJR006W,YMR049C
YJR006W,YMR290C
YJR006W,YKL021C
YJR006W,YKL021C
YJR006W,YAL025C
YJR006W,YDR060W
YJR006W,YBR142W
YJR006W,YLR163C
YJR006W,YKL089W
YJR006W,YJL050W
YJR006W,YPL211W
YJR006W,YLR002C
YJR006W,YPL093W
YJR006W,YPL093W
YJR006W,YDL014W
YJR006W,YNL061W
YJR006W,YNL061W
YJR006W,YPL043W
YJR006W,YLR197W
YJR006W,YOL144W
YJR006W,YER006W
YJR006W,YBR196C
YJR006W,YBL105C
YJR006W,YEL055C
YJR006W,YNL163C
YJR006W,YNL002C
YJR006W,YHR088W
YJR006W,YHR088W
YJR006W,YDR087C
YJR006W,YKL082C
YJR006W,YKL082C
YJR006W,YDR412W
YJR006W,YGR195W
YJR006W,YEL026W
YJR006W,YBR265W
YEL055C,YLR397C
YEL055C,YDR361C
YEL055C,YOL077C
YEL055C,YFL009W
YEL055C,YFL009W
YEL055C,YDR364C
YEL055C,YDL031W
YEL055C,YNR038W
YEL055C,YPR104C
YEL055C,YEL034W
YEL055C,YKL021C
YEL055C,YAL025C
YEL055C,YDR060W
YEL055C,YPL211W
YEL055C,YHR170W
YEL055C,YLR002C
YEL055C,YNR053C
YEL055C,YNL061W
YEL055C,YNL061W
YEL055C,YNL061W
YEL055C,YPL043W
YEL055C,YGR103W
YEL055C,YOL144W
YEL055C,YOL069W
YEL055C,YER006W
YEL055C,YEL055C
YEL055C,YLR196W
YEL055C,YNL163C
YEL055C,YLR009W
YEL055C,YOR341W
YEL055C,YOR224C
YEL055C,YLR075W
YEL055C,YLR029C
YEL055C,YGL103W
YEL055C,YDL111C
YEL055C,YOR294W
YEL055C,YGR245C
YEL055C,YLR022C
YEL055C,YDR088C
YEL055C,YLR275W
YEL055C,YFL002C
YEL055C,YER172C
YEL055C,YLL050C
YEL055C,YLR323C
YEL055C,YDL031W
YEL055C,YGR145W
YEL055C,YGR060W
YEL055C,YHR072W
YEL055C,YNR054C
YEL055C,YIL019W
YEL055C,YPR035W
YEL055C,YDR232W
YEL055C,YLR259C
YEL055C,YLR355C
YEL055C,YKR038C
YEL055C,YER165W
YEL055C,YNL151C
YEL055C,YKL125W
YEL055C,YLR141W
YEL055C,YPL083C
YEL055C,YLR424W
YEL055C,YGL169W
YEL055C,YPR048W
YEL055C,YGR099W
YEL055C,YJL069C
YEL055C,YER082C
YNL221C,YNL039W
YNL221C,YPR176C
YNL221C,YGR277C
YNL221C,YFL022C
YNL221C,YOR260W
YNL221C,YNL062C
YNL221C,YJL125C
YNL221C,YLR243W
YNL221C,YAL033W
YNL221C,YGR030C
YNL221C,YBR167C
YNL221C,YMR268C
YNL221C,YNL216W
YNL221C,YOR224C
YNL221C,YDR045C
YNL221C,YNL151C
YNL221C,YNR003C
YNL221C,YDL150W
YNL221C,YPR190C
YNL221C,YOR116C
YNL221C,YHR062C
YNL221C,YBR123C
YNL221C,YAL001C
YNL221C,YGR047C
YNL221C,YDR362C
YNL221C,YPL007C
YNL221C,YPR107C
YNL221C,YLR397C
YNL221C,YDR299W
YNL221C,YPL217C
YNL221C,YNL232W
YNL221C,YNR038W
YNL221C,YLR276C
YNL221C,YPL266W
YNL221C,YLR129W
YNL221C,YBR247C
YNL221C,YDR365C
YNL221C,YDR021W
YNL221C,YLR051C
YNL221C,YLL035W
YNL221C,YNL075W
YNL221C,YNL308C
YNL221C,YCL059C
YNL221C,YCL059C
YNL221C,YER127W
YNL221C,YER127W
YNL221C,YJR002W
YNL221C,YGR158C
YNL221C,YJL050W
YNL221C,YOL010W
YNL221C,YNL207W
YNL221C,YGL171W
YNL221C,YOR224C
YNL221C,YDR064W
YNL221C,YOL040C
YNL221C,YJL025W
YNL221C,YMR270C
YNL221C,YDL111C
YNL221C,YMR229C
YNL221C,YPR137W
YNL221C,YDR478W
YNL221C,YDR478W
YNL221C,YLL011W
YNL221C,YNR046W
YNL221C,YLR222C
YNL221C,YML093W
YNL221C,YMR093W
YNL221C,YOR004W
YNL221C,YDR449C
YNL221C,YER082C
YNL221C,YER082C
YNL221C,YGR128C
YNL221C,YHR196W
YNL221C,YNL247W
YNL282W,YPR180W
YNL282W,YJR065C
YNL282W,YNL039W
YNL282W,YPR105C
YNL282W,YFL022C
YNL282W,YOR260W
YNL282W,YOR260W
YNL282W,YLR243W
YNL282W,YPR112C
YNL282W,YDR228C
YNL282W,YDR228C
YNL282W,YAL033W
YNL282W,YBR167C
YNL282W,YMR268C
YNL282W,YDL150W
YNL282W,YHR062C
YNL282W,YCR072C
YNL282W,YFL002C
YNL282W,YPL007C
YNL282W,YJR041C
YAL033W,YNL039W
YAL033W,YGR277C
YAL033W,YFL022C
YAL033W,YOR260W
YAL033W,YNL062C
YAL033W,YJL125C
YAL033W,YLR243W
YAL033W,YJR022W
YAL033W,YNL221C
YAL033W,YAL033W
YAL033W,YGR030C
YAL033W,YBR167C
YAL033W,YMR268C
YAL033W,YDR045C
YAL033W,YNL151C
YAL033W,YNR003C
YAL033W,YDL150W
YAL033W,YPR190C
YAL033W,YOR116C
YAL033W,YHR062C
YAL033W,YBR123C
YAL033W,YAL001C
YAL033W,YGR047C
YAL033W,YDR362C
YAL033W,YPL007C
YAL033W,YDL217C
YAL033W,YNL181W
YAL033W,YNL039W
YAL033W,YGR277C
YAL033W,YNL062C
YAL033W,YJL125C
YAL033W,YNL221C
YAL033W,YAL033W
YAL033W,YBR167C
YAL033W,YMR268C
YAL033W,YDR045C
YAL033W,YPR190C
YAL033W,YOR116C
YAL033W,YHR062C
YAL033W,YJR007W
YAL033W,YBR123C
YAL033W,YAL001C
YAL033W,YGR047C
YAL033W,YDR362C
YAL033W,YPL007C
YAL033W,YJL143W
YAL033W,YBR265W
YGR030C,YNL039W
YGR030C,YLR078C
YGR030C,YLR310C
YGR030C,YOR260W
YGR030C,YOR260W
YGR030C,YNL062C
YGR030C,YJL125C
YGR030C,YOR262W
YGR030C,YLR243W
YGR030C,YJR022W
YGR030C,YLR116W
YGR030C,YNL221C
YGR030C,YAL033W
YGR030C,YAL033W
YGR030C,YGR030C
YGR030C,YOR224C
YGR030C,YDR045C
YGR030C,YJL011C
YGR030C,YNL151C
YGR030C,YNR003C
YGR030C,YDL150W
YGR030C,YPR190C
YGR030C,YOR116C
YGR030C,YHR062C
YGR030C,YJR007W
YGR030C,YPL128C
YGR030C,YBR123C
YGR030C,YAL001C
YGR030C,YGR047C
YGR030C,YDR362C
YGR030C,YPL007C
YGR030C,YDR468C
YGR030C,YDR341C
YGR030C,YKL196C
YBR167C,YOR249C
YBR167C,YOR249C
YBR167C,YER172C
YBR167C,YLR314C
YBR167C,YDL126C
YBR167C,YDL126C
YBR167C,YBR102C
YBR167C,YNL152W
YBR167C,YLR195C
YBR167C,YOR362C
YBR167C,YPR103W
YBR167C,YFR050C
YBR167C,YOL038W
YBR167C,YBL041W
YBR167C,YOR157C
YBR167C,YGR253C
YBR167C,YER094C
YBR167C,YMR239C
YBR167C,YHR027C
YBR167C,YFR004W
YBR167C,YFR004W
YBR167C,YFR052W
YBR167C,YDL147W
YBR167C,YDL147W
YBR167C,YDL097C
YBR167C,YDL097C
YBR167C,YPR108W
YBR167C,YOR261C
YBR167C,YOR261C
YBR167C,YKL145W
YBR167C,YDL007W
YBR167C,YOR259C
YBR167C,YOR259C
YBR167C,YOR117W
YBR167C,YGL048C
YBR167C,YGL048C
YBR167C,YOR294W
YBR167C,YGL011C
YBR167C,YGL097W
YBR167C,YIR011C
YBR167C,YLR212C
YBR167C,YKL210W
YBR167C,YGR048W
YER012W,YDL008W
YER012W,YER172C
YER012W,YER172C
YER012W,YHR166C
YER012W,YBL084C
YER012W,YBL084C
YER012W,YDR054C
YER012W,YFL009W
YER012W,YDL126C
YER012W,YDL126C
YER012W,YDL126C
YER012W,YDL126C
YER012W,YHR191C
YER012W,YGR113W
YER012W,YBR102C
YER012W,YPL231W
YER012W,YPL231W
YER012W,YPL231W
YER012W,YHR170W
YER012W,YLR195C
YER012W,YER012W
YER012W,YPR103W
YER012W,YPR103W
YER012W,YPR103W
YER012W,YPR103W
YER012W,YPR103W
YER012W,YPR103W
YER012W,YFR050C
YER012W,YOL038W
YER012W,YBL041W
YER012W,YOR157C
YER012W,YGR253C
YER012W,YER094C
YER012W,YHR027C
YER012W,YFR004W
YER012W,YFR004W
YER012W,YFR052W
YER012W,YDL147W
YER012W,YDL147W
YER012W,YDL097C
YER012W,YDL097C
YER012W,YPR108W
YER012W,YOR261C
YER012W,YOR261C
YER012W,YKL145W
YER012W,YDL007W
YER012W,YDR394W
YER012W,YOR259C
YER012W,YOR259C
YER012W,YOR117W
YER012W,YGL048C
YER012W,YGL048C
YER012W,YGL048C
YER012W,YGL048C
YER012W,YGL011C
YER012W,YPL124W
YER012W,YGL097W
YER012W,YIR011C
YER012W,YBR143C
YER012W,YML064C
YER012W,YLR212C
YER012W,YKL210W
YER012W,YDR177W
YER012W,YGR048W
YOR362C,YOR249C
YOR362C,YOR249C
YOR362C,YER172C
YOR362C,YER172C
YOR362C,YLR314C
YOR362C,YDL126C
YOR362C,YDL126C
YOR362C,YDL126C
YOR362C,YLR115W
YOR362C,YPR183W
YOR362C,YBR102C
YOR362C,YER012W
YOR362C,YOR362C
YOR362C,YFR050C
YOR362C,YOL038W
YOR362C,YBL041W
YOR362C,YOR157C
YOR362C,YGR253C
YOR362C,YER094C
YOR362C,YHR027C
YOR362C,YFR004W
YOR362C,YFR004W
YOR362C,YFR052W
YOR362C,YDL147W
YOR362C,YDL147W
YOR362C,YDL097C
YOR362C,YDL097C
YOR362C,YPR108W
YOR362C,YOR261C
YOR362C,YOR261C
YOR362C,YGL123W
YOR362C,YKL145W
YOR362C,YDL007W
YOR362C,YDR394W
YOR362C,YOR259C
YOR362C,YOR259C
YOR362C,YOR117W
YOR362C,YGL048C
YOR362C,YGL048C
YOR362C,YGL011C
YOR362C,YGL097W
YOR362C,YBR143C
YOR362C,YLR212C
YOR362C,YKL210W
YOR362C,YGR048W
YPR103W,YJR065C
YPR103W,YAR019C
YPR103W,YHR166C
YPR103W,YHR166C
YPR103W,YDR054C
YPR103W,YDL126C
YPR103W,YDL126C
YPR103W,YDL132W
YPR103W,YLR186W
YPR103W,YLR186W
YPR103W,YBR102C
YPR103W,YOR362C
YPR103W,YPR103W
YPR103W,YPR103W
YPR103W,YPR103W
YPR103W,YPR103W
YPR103W,YFR050C
YPR103W,YOL038W
YPR103W,YBL041W
YPR103W,YOR157C
YPR103W,YER094C
YPR103W,YMR239C
YPR103W,YHR027C
YPR103W,YFR004W
YPR103W,YFR004W
YPR103W,YFR052W
YPR103W,YDL147W
YPR103W,YDL147W
YPR103W,YDL097C
YPR103W,YDL097C
YPR103W,YPR108W
YPR103W,YKL145W
YPR103W,YDL007W
YPR103W,YOR259C
