A,B
YHR126C,YMR237W
YHR126C,YPL280W
YHR126C,YFL060C
YHR126C,YMR071C
YHR126C,YDR200C
YPR128C,YML022W
YPR128C,YCL033C
YPR128C,YIL013C
YPR128C,YLR375W
YPR128C,YCL026C
YPR128C,YGR283C
YPR128C,YLR049C
YCL050C,YNL295W
YCL050C,YHR063C
YCL050C,YBL029CA
YCL050C,YCR090C
YCL050C,YDR134C
YCL050C,YMR160W
YDR530C,YER015W
YDR530C,YJL092W
YLR102C,YBR137W
YBR151W,YNL275W
YBR151W,YML078W
YBR151W,YMR233W
YKL157W,YMR009W
YKL157W,YCR027C
YKL157W,YJL136C
YKL157W,YCR045C
YKL157W,YBR277C
YKL157W,YCR050C
YKL157W,YCR085W
YKL157W,YCR087CA
YKL157W,YCR087W
YKL157W,YKL053W
YBR286W,YBR066C
YHR113W,YGL027C
YHR113W,YCR017C
YHR113W,YBR078W
YHR113W,YMR307W
YHR113W,YJL062W
YHR113W,YOR085W
YHR113W,YDL232W
YHR113W,YML019W
YHR113W,YKL127W
YHR113W,YAL023C
YHR113W,YBR229C
YHR113W,YAL056CA
YHR113W,YDR349C
YDR525W,YNL183C
YDR525W,YIL169C
YNL077W,YJR060W
YJR005W,YIL044C
YJR005W,YKL062W
YJR005W,YER031C
YKL135C,YNL292W
YBL037W,YLR170C
YBL037W,YKL136W
YBL037W,YLR169W
YBL037W,YLR171W
YPR029C,YGR261C
YPR029C,YBR288C
YPR029C,YJL024C
YPR029C,YDR203W
YPL195W,YPL195W
YPL195W,YJL024C
YPL195W,YGL125W
YPL195W,YMR123W
YPL195W,YER091CA
YGR261C,YKL136W
YGR261C,YLR169W
YGR261C,YLR171W
YPL259C,YNL191W
YHL019C,YPL195W
YHL019C,YJL024C
YHL019C,YDR203W
YHL019C,YEL020C
YBR288C,YDR223W
YIL040W,YPR029C
YIL040W,YKL136W
YIL040W,YLR169W
YIL040W,YLR171W
YIL040W,YPR090W
YJR058C,YPL195W
YJR058C,YGR261C
YJR058C,YBR288C
YJR058C,YMR123W
YJR058C,YJR033C
YJL024C,YCL050C
YJL024C,YGL202W
YJL024C,YOR245C
YJL024C,YNR047W
YJL024C,YDL238C
YJL024C,YHR015W
YJL024C,YNL183C
YJL024C,YLR375W
YJL024C,YKR059W
YJL024C,YKR044W
YJL024C,YGL108C
YJL024C,YGR283C
YML022W,YDR101C
YML022W,YCR068W
YML022W,YHR046C
YML022W,YMR174C
YML022W,YMR019W
YML022W,YLR236C
YML022W,YPL109C
YNL065W,YNL314W
YNL065W,YKL220C
YNL065W,YFR017C
YNL065W,YEL001C
YNL065W,YDR483W
YNL065W,YER037W
YNL065W,YEL072W
YNL065W,YDR003WA
YNL065W,YGL258WA
YNL065W,YGR035WA
YNL065W,YHR175WA
YNL065W,YNL042WB
YNL065W,YPR146C
YPR192W,YLR233C
YLL052C,YHR195W
YBR149W,YCR073WA
YMR041C,YPL079W
YMR041C,YDR382W
YGL105W,YEL036C
YGL105W,YER155C
YGL105W,YNL271C
YGL105W,YLR319C
YGL105W,YKL007W
YGL105W,YNL084C
YGL105W,YJL183W
YGL105W,YDR388W
YGL105W,YDR129C
YGL105W,YOR035C
YGL105W,YBL007C
YGL105W,YDR495C
YGL105W,YLR337C
YLR370C,YMR109W
YLR370C,YBL007C
YLR370C,YDL040C
YHR013C,YCL006C
YHR013C,YCL023C
YHR013C,YCR007C
YHR013C,YCR102WA
YCR048W,YHL030W
YNR019W,YOR070C
YNR019W,YOL018C
YDL192W,YIR041W
YDL192W,YBR184W
YDL137W,YKR027W
YDL137W,YIR031C
YDL137W,YGR121C
YDL137W,YLR265C
YDL137W,YDR313C
YDL137W,YLR165C
YDL137W,YGL213C
YDL137W,YAL005C
YDL137W,YDR134C
YDL137W,YMR252C
YDL137W,YOR055W
YDL137W,YPR150W
YDL137W,YPR195C
YMR042W,YML036W
YMR042W,YLR411W
YMR042W,YLR312CB
YGL157W,YOL077WA
YGL157W,YPR133WA
YNL020C,YPL051W
YNL020C,YJR060W
YNL020C,YOR112W
YNL020C,YNL051W
YNL020C,YNL041C
YNL020C,YGL005C
YNL020C,YML071C
YNL020C,YJR032W
YNL020C,YNL280C
YNL020C,YGL054C
YNL020C,YEL042W
YNL020C,YGL020C
YNL020C,YDL100C
YNL020C,YER122C
YNL020C,YER122C
YNL020C,YKR030W
YNL020C,YHL031C
YNL020C,YOR070C
YNL020C,YLR309C
YNL020C,YKR019C
YNL020C,YDL115C
YNL020C,YEL053C
YNL020C,YPR051W
YNL020C,YJL123C
YNL020C,YMR004W
YNL020C,YJL053W
YNL020C,YMR123W
YNL020C,YMR274C
YNL020C,YDR137W
YNL020C,YLR039C
YNL020C,YOR216C
YNL020C,YDR389W
YNL020C,YBL102W
YNL020C,YDR320C
YNL020C,YDR320C
YNL020C,YJL004C
YNL020C,YLR426W
YNL020C,YOL018C
YNL020C,YDR108W
YNL020C,YPL234C
YNL020C,YLL040C
YNL020C,YHR012W
YNL020C,YJL154C
YNL020C,YKR020W
YNL020C,YDR484W
YNL020C,YDR484W
YNL020C,YJL029C
YNL020C,YJL029C
YNL020C,YDR027C
YNL020C,YLR261C
YNL020C,YDR200C
YNL020C,YDR203W
YNL020C,YLR262C
YBR164C,YBR164C
YBR164C,YFL025C
YBR164C,YJR060W
YBR164C,YNL051W
YBR164C,YNL041C
YBR164C,YGL005C
YBR164C,YML071C
YBR164C,YJR032W
YBR164C,YNL280C
YBR164C,YGL054C
YBR164C,YEL042W
YBR164C,YGL020C
YBR164C,YHL031C
YBR164C,YOR070C
YBR164C,YLR309C
YBR164C,YKR019C
YBR164C,YDL115C
YBR164C,YEL053C
YBR164C,YPR051W
YBR164C,YJL123C
YBR164C,YMR004W
YBR164C,YJL053W
YBR164C,YCR044C
YBR164C,YDL006W
YBR164C,YDR202C
YBR164C,YMR274C
YBR164C,YDR137W
YBR164C,YLR039C
YBR164C,YOR216C
YBR164C,YBL102W
YBR164C,YDR320C
YBR164C,YDR320C
YBR164C,YJL004C
YBR164C,YOL018C
YBR164C,YDR108W
YBR164C,YHR012W
YBR164C,YJL154C
YBR164C,YKR020W
YBR164C,YDR484W
YBR164C,YDR484W
YBR164C,YJL029C
YBR164C,YJL029C
YBR164C,YDR027C
YBR164C,YLR261C
YBR164C,YDR203W
YBR164C,YLR262C
YHL047C,YGL148W
YHL047C,YPR060C
YHL047C,YDR283C
YHL047C,YER086W
YHL047C,YDR477W
YHL047C,YCR053W
YHL047C,YPR074C
YHL047C,YBR166C
YDR127W,YGR123C
YDR380W,YDR127W
YDR380W,YPR060C
YDR380W,YER086W
YGL148W,YBR299W
YGL148W,YDR500C
YBR249C,YDR127W
YBR249C,YGL148W
YBR249C,YER086W
YBR249C,YPR074C
YBR249C,YBR166C
YPR060C,YML022W
YPR060C,YER046WA
YGL202W,YEL015W
YGL202W,YDR018C
YDR421W,YDR275W
YDR421W,YPL275W
YDR421W,YEL017W
YDR421W,YJR159W
YDR421W,YPR036WA
YDR421W,YPL042C
YDR421W,YPR080W
YDR421W,YBL008WA
YDR421W,YDR169CA
YDR421W,YHR212WA
YDR421W,YLR159CA
YDR421W,YLR363WA
YDR421W,YMR175WA
YHR137W,YCL029C
YHR137W,YKR054C
YHR137W,YDR424C
YHR137W,YMR299C
YHR137W,YMR294W
YHR137W,YLL049W
YHR137W,YPL174C
YHR137W,YDR150W
YHR137W,YOR269W
YHR137W,YDR488C
YHR137W,YDR149C
YHR129C,YIL045W
YHR129C,YPR172W
YPR200C,YER024W
YPR201W,YNL191W
YPR201W,YBL108CA
YPR201W,YNL333W
YPR201W,YLR154WA
YLR392C,YDL248W
YLR392C,YNL106C
YLR392C,YBL071WA
YLR392C,YDR450W
YLR392C,YPL072W
YLR392C,YFR032CB
YLR392C,YJR056C
YLR392C,YJR151WA
YLR392C,YOR034CA
YGR068C,YPL096CA
YGR068C,YMR307W
YGR068C,YJL062W
YGR068C,YEL031W
YGR068C,YIL102C
YLR242C,YOR002W
YLR242C,YFL025C
YLR242C,YJL062W
YLR242C,YKL073W
YLR242C,YAL023C
YLR242C,YMR214W
YLR242C,YDR441C
YLR242C,YER107C
YLR242C,YJR074W
YLR242C,YNL082W
YLR242C,YGR085C
YLR242C,YIL133C
YLR242C,YJR094WA
YLR242C,YKR057W
YLR242C,YGR081C
YLR242C,YDL062W
YLR242C,YLR236C
YLR242C,YML009CA
YDR101C,YDR264C
YDR101C,YHR216W
YDR101C,YGL178W
YDR101C,YBL008WA
YDR101C,YGR285C
YMR116C,YER016W
YMR116C,YNL271C
YMR116C,YMR055C
YMR116C,YPL241C
YMR116C,YEL061C
YMR116C,YLR210W
YMR116C,YML094W
YMR116C,YPL269W
YMR116C,YGL216W
YMR116C,YGR078C
YOR058C,YPR135W
YOR058C,YOR080W
YOR058C,YGL240W
YOR058C,YPR164W
YOR058C,YLR320W
YOR058C,YCL061C
YOR058C,YMR224C
YOR058C,YNL250W
YOR058C,YJL047C
YOR058C,YNL206C
YOR058C,YHR154W
YOR058C,YLL002W
YOR058C,YJL092W
YOR058C,YDR369C
YJL115W,YEL070W
YJL115W,YBL002W
YJL115W,YKL161C
YJL115W,YEL062W
YJL115W,YGR125W
YIL130W,YJL172W
YIL130W,YJL219W
YIL130W,YER011W
YIL130W,YAL063CA
YJL170C,YOL161C
YMR119W,YIL087C
YMR119W,YJL178C
YMR119W,YIL088C
YMR119W,YJL158C
YMR119W,YDL248W
YMR119W,YBR161W
YMR119W,YKR076W
YMR119W,YDR147W
YMR119W,YBR040W
YMR119W,YJR055W
YMR119W,YJR147W
YMR119W,YBR297W
YMR119W,YOL119C
