geneA	geneB	complex name	complex size
YBL027W	YBR031W	cytosolic large ribosomal subunit	64
YBL027W	YBR181C	cytosolic large ribosomal subunit	64
YBL027W	YBR191W	cytosolic large ribosomal subunit	64
YBL027W	YCR031C	cytosolic large ribosomal subunit	64
YBL027W	YDL075W	cytosolic large ribosomal subunit	64
YBL027W	YDL082W	cytosolic large ribosomal subunit	64
YBL027W	YDL083C	cytosolic large ribosomal subunit	64
YBL027W	YDL136W	cytosolic large ribosomal subunit	64
YBL027W	YDR012W	cytosolic large ribosomal subunit	64
YBL027W	YDR382W	cytosolic large ribosomal subunit	64
YBL027W	YDR418W	cytosolic large ribosomal subunit	64
YBL027W	YDR447C	cytosolic large ribosomal subunit	64
YBL027W	YDR471W	cytosolic large ribosomal subunit	64
YBL027W	YER074W	cytosolic large ribosomal subunit	64
YBL027W	YFR031C-A	cytosolic large ribosomal subunit	64
YBL027W	YFR032C-A	cytosolic large ribosomal subunit	64
YBL027W	YGL014W	cytosolic large ribosomal subunit	64
YBL027W	YGL030W	cytosolic large ribosomal subunit	64
YBL027W	YGL031C	cytosolic large ribosomal subunit	64
YBL027W	YGL076C	cytosolic large ribosomal subunit	64
YBL027W	YGL103W	cytosolic large ribosomal subunit	64
YBL027W	YGL123W	cytosolic large ribosomal subunit	64
YBL027W	YGL135W	cytosolic large ribosomal subunit	64
YBL027W	YGL147C	cytosolic large ribosomal subunit	64
YBL027W	YGR034W	cytosolic large ribosomal subunit	64
YBL027W	YGR085C	cytosolic large ribosomal subunit	64
YBL027W	YGR118W	cytosolic large ribosomal subunit	64
YBL027W	YHL001W	cytosolic large ribosomal subunit	64
YBL027W	YHL033C	cytosolic large ribosomal subunit	64
YBL027W	YHR141C	cytosolic large ribosomal subunit	64
YBL027W	YIL018W	cytosolic large ribosomal subunit	64
YBL027W	YIL133C	cytosolic large ribosomal subunit	64
YBL027W	YJL177W	cytosolic large ribosomal subunit	64
YBL027W	YJR123W	cytosolic large ribosomal subunit	64
YBL027W	YKL180W	cytosolic large ribosomal subunit	64
YBL027W	YLL045C	cytosolic large ribosomal subunit	64
YBL027W	YLR029C	cytosolic large ribosomal subunit	64
YBL027W	YLR075W	cytosolic large ribosomal subunit	64
YBL027W	YLR150W	cytosolic large ribosomal subunit	64
YBL027W	YLR287C-A	cytosolic large ribosomal subunit	64
YBL027W	YLR340W	cytosolic large ribosomal subunit	64
YBL027W	YLR441C	cytosolic large ribosomal subunit	64
YBL027W	YLR448W	cytosolic large ribosomal subunit	64
YBL027W	YML063W	cytosolic large ribosomal subunit	64
YBL027W	YML073C	cytosolic large ribosomal subunit	64
YBL027W	YMR142C	cytosolic large ribosomal subunit	64
YBL027W	YMR194W	cytosolic large ribosomal subunit	64
YBL027W	YMR242C	cytosolic large ribosomal subunit	64
YBL027W	YNL069C	cytosolic large ribosomal subunit	64
YBL027W	YNL096C	cytosolic large ribosomal subunit	64
YBL027W	YNL178W	cytosolic large ribosomal subunit	64
YBL027W	YNL301C	cytosolic large ribosomal subunit	64
YBL027W	YNL302C	cytosolic large ribosomal subunit	64
YBL027W	YOL039W	cytosolic large ribosomal subunit	64
YBL027W	YOL040C	cytosolic large ribosomal subunit	64
YBL027W	YOL127W	cytosolic large ribosomal subunit	64
YBL027W	YOR063W	cytosolic large ribosomal subunit	64
YBL027W	YOR312C	cytosolic large ribosomal subunit	64
YBL027W	YPL090C	cytosolic large ribosomal subunit	64
YBL027W	YPL198W	cytosolic large ribosomal subunit	64
YBL027W	YPL220W	cytosolic large ribosomal subunit	64
YBL027W	YPL249C-A	cytosolic large ribosomal subunit	64
YBL092W	YBR031W	cytosolic large ribosomal subunit	64
YBL092W	YBR181C	cytosolic large ribosomal subunit	64
YBL092W	YBR191W	cytosolic large ribosomal subunit	64
YBL092W	YCR031C	cytosolic large ribosomal subunit	64
YBL092W	YDL075W	cytosolic large ribosomal subunit	64
YBL092W	YDL082W	cytosolic large ribosomal subunit	64
YBL092W	YDL083C	cytosolic large ribosomal subunit	64
YBL092W	YDL136W	cytosolic large ribosomal subunit	64
YBL092W	YDR012W	cytosolic large ribosomal subunit	64
YBL092W	YDR382W	cytosolic large ribosomal subunit	64
YBL092W	YDR418W	cytosolic large ribosomal subunit	64
YBL092W	YDR447C	cytosolic large ribosomal subunit	64
YBL092W	YDR471W	cytosolic large ribosomal subunit	64
YBL092W	YER074W	cytosolic large ribosomal subunit	64
YBL092W	YFR031C-A	cytosolic large ribosomal subunit	64
YBL092W	YFR032C-A	cytosolic large ribosomal subunit	64
YBL092W	YGL014W	cytosolic large ribosomal subunit	64
YBL092W	YGL030W	cytosolic large ribosomal subunit	64
YBL092W	YGL031C	cytosolic large ribosomal subunit	64
YBL092W	YGL076C	cytosolic large ribosomal subunit	64
YBL092W	YGL103W	cytosolic large ribosomal subunit	64
YBL092W	YGL123W	cytosolic large ribosomal subunit	64
YBL092W	YGL135W	cytosolic large ribosomal subunit	64
YBL092W	YGL147C	cytosolic large ribosomal subunit	64
YBL092W	YGR034W	cytosolic large ribosomal subunit	64
YBL092W	YGR085C	cytosolic large ribosomal subunit	64
YBL092W	YGR118W	cytosolic large ribosomal subunit	64
YBL092W	YHL001W	cytosolic large ribosomal subunit	64
YBL092W	YHL033C	cytosolic large ribosomal subunit	64
YBL092W	YHR141C	cytosolic large ribosomal subunit	64
YBL092W	YIL018W	cytosolic large ribosomal subunit	64
YBL092W	YIL133C	cytosolic large ribosomal subunit	64
YBL092W	YJL177W	cytosolic large ribosomal subunit	64
YBL092W	YJR123W	cytosolic large ribosomal subunit	64
YBL092W	YKL180W	cytosolic large ribosomal subunit	64
YBL092W	YLL045C	cytosolic large ribosomal subunit	64
YBL092W	YLR029C	cytosolic large ribosomal subunit	64
YBL092W	YLR075W	cytosolic large ribosomal subunit	64
YBL092W	YLR150W	cytosolic large ribosomal subunit	64
YBL092W	YLR287C-A	cytosolic large ribosomal subunit	64
YBL092W	YLR340W	cytosolic large ribosomal subunit	64
YBL092W	YLR441C	cytosolic large ribosomal subunit	64
YBL092W	YLR448W	cytosolic large ribosomal subunit	64
YBL092W	YML063W	cytosolic large ribosomal subunit	64
YBL092W	YML073C	cytosolic large ribosomal subunit	64
YBL092W	YMR142C	cytosolic large ribosomal subunit	64
YBL092W	YMR194W	cytosolic large ribosomal subunit	64
YBL092W	YMR242C	cytosolic large ribosomal subunit	64
YBL092W	YNL069C	cytosolic large ribosomal subunit	64
YBL092W	YNL096C	cytosolic large ribosomal subunit	64
YBL092W	YNL178W	cytosolic large ribosomal subunit	64
YBL092W	YNL301C	cytosolic large ribosomal subunit	64
YBL092W	YNL302C	cytosolic large ribosomal subunit	64
YBL092W	YOL039W	cytosolic large ribosomal subunit	64
YBL092W	YOL040C	cytosolic large ribosomal subunit	64
YBL092W	YOL127W	cytosolic large ribosomal subunit	64
YBL092W	YOR063W	cytosolic large ribosomal subunit	64
YBL092W	YOR312C	cytosolic large ribosomal subunit	64
YBL092W	YPL090C	cytosolic large ribosomal subunit	64
YBL092W	YPL198W	cytosolic large ribosomal subunit	64
YBL092W	YPL220W	cytosolic large ribosomal subunit	64
YBL092W	YPL249C-A	cytosolic large ribosomal subunit	64
YBR031W	YBR181C	cytosolic large ribosomal subunit	64
YBR031W	YBR191W	cytosolic large ribosomal subunit	64
YBR031W	YCR031C	cytosolic large ribosomal subunit	64
YBR031W	YDL075W	cytosolic large ribosomal subunit	64
YBR031W	YDL082W	cytosolic large ribosomal subunit	64
YBR031W	YDL083C	cytosolic large ribosomal subunit	64
YBR031W	YDL136W	cytosolic large ribosomal subunit	64
YBR031W	YDR012W	cytosolic large ribosomal subunit	64
YBR031W	YDR382W	cytosolic large ribosomal subunit	64
YBR031W	YDR418W	cytosolic large ribosomal subunit	64
YBR031W	YDR447C	cytosolic large ribosomal subunit	64
YBR031W	YDR471W	cytosolic large ribosomal subunit	64
YBR031W	YER074W	cytosolic large ribosomal subunit	64
YBR031W	YFR031C-A	cytosolic large ribosomal subunit	64
YBR031W	YFR032C-A	cytosolic large ribosomal subunit	64
YBR031W	YGL014W	cytosolic large ribosomal subunit	64
YBR031W	YGL030W	cytosolic large ribosomal subunit	64
YBR031W	YGL031C	cytosolic large ribosomal subunit	64
YBR031W	YGL076C	cytosolic large ribosomal subunit	64
YBR031W	YGL103W	cytosolic large ribosomal subunit	64
YBR031W	YGL123W	cytosolic large ribosomal subunit	64
YBR031W	YGL135W	cytosolic large ribosomal subunit	64
YBR031W	YGL147C	cytosolic large ribosomal subunit	64
YBR031W	YGR034W	cytosolic large ribosomal subunit	64
YBR031W	YGR085C	cytosolic large ribosomal subunit	64
YBR031W	YGR118W	cytosolic large ribosomal subunit	64
YBR031W	YHL001W	cytosolic large ribosomal subunit	64
YBR031W	YHL033C	cytosolic large ribosomal subunit	64
YBR031W	YHR141C	cytosolic large ribosomal subunit	64
YBR031W	YIL018W	cytosolic large ribosomal subunit	64
YBR031W	YIL133C	cytosolic large ribosomal subunit	64
YBR031W	YJL177W	cytosolic large ribosomal subunit	64
YBR031W	YJR123W	cytosolic large ribosomal subunit	64
YBR031W	YKL180W	cytosolic large ribosomal subunit	64
YBR031W	YLL045C	cytosolic large ribosomal subunit	64
YBR031W	YLR029C	cytosolic large ribosomal subunit	64
YBR031W	YLR075W	cytosolic large ribosomal subunit	64
YBR031W	YLR150W	cytosolic large ribosomal subunit	64
YBR031W	YLR287C-A	cytosolic large ribosomal subunit	64
YBR031W	YLR340W	cytosolic large ribosomal subunit	64
YBR031W	YLR441C	cytosolic large ribosomal subunit	64
YBR031W	YLR448W	cytosolic large ribosomal subunit	64
YBR031W	YML063W	cytosolic large ribosomal subunit	64
YBR031W	YML073C	cytosolic large ribosomal subunit	64
YBR031W	YMR142C	cytosolic large ribosomal subunit	64
YBR031W	YMR194W	cytosolic large ribosomal subunit	64
YBR031W	YMR242C	cytosolic large ribosomal subunit	64
YBR031W	YNL069C	cytosolic large ribosomal subunit	64
YBR031W	YNL096C	cytosolic large ribosomal subunit	64
YBR031W	YNL178W	cytosolic large ribosomal subunit	64
YBR031W	YNL301C	cytosolic large ribosomal subunit	64
YBR031W	YNL302C	cytosolic large ribosomal subunit	64
YBR031W	YOL039W	cytosolic large ribosomal subunit	64
YBR031W	YOL040C	cytosolic large ribosomal subunit	64
YBR031W	YOL127W	cytosolic large ribosomal subunit	64
YBR031W	YOR063W	cytosolic large ribosomal subunit	64
YBR031W	YOR312C	cytosolic large ribosomal subunit	64
YBR031W	YPL090C	cytosolic large ribosomal subunit	64
YBR031W	YPL198W	cytosolic large ribosomal subunit	64
YBR031W	YPL220W	cytosolic large ribosomal subunit	64
YBR031W	YPL249C-A	cytosolic large ribosomal subunit	64
YBR181C	YBR191W	cytosolic large ribosomal subunit	64
YBR181C	YCR031C	cytosolic large ribosomal subunit	64
YBR181C	YDL075W	cytosolic large ribosomal subunit	64
YBR181C	YDL082W	cytosolic large ribosomal subunit	64
YBR181C	YDL083C	cytosolic large ribosomal subunit	64
YBR181C	YDL136W	cytosolic large ribosomal subunit	64
YBR181C	YDR012W	cytosolic large ribosomal subunit	64
YBR181C	YDR382W	cytosolic large ribosomal subunit	64
YBR181C	YDR418W	cytosolic large ribosomal subunit	64
YBR181C	YDR447C	cytosolic large ribosomal subunit	64
YBR181C	YDR471W	cytosolic large ribosomal subunit	64
YBR181C	YER074W	cytosolic large ribosomal subunit	64
YBR181C	YFR031C-A	cytosolic large ribosomal subunit	64
YBR181C	YFR032C-A	cytosolic large ribosomal subunit	64
YBR181C	YGL014W	cytosolic large ribosomal subunit	64
YBR181C	YGL030W	cytosolic large ribosomal subunit	64
YBR181C	YGL031C	cytosolic large ribosomal subunit	64
YBR181C	YGL076C	cytosolic large ribosomal subunit	64
YBR181C	YGL103W	cytosolic large ribosomal subunit	64
YBR181C	YGL123W	cytosolic large ribosomal subunit	64
YBR181C	YGL135W	cytosolic large ribosomal subunit	64
YBR181C	YGL147C	cytosolic large ribosomal subunit	64
YBR181C	YGR034W	cytosolic large ribosomal subunit	64
YBR181C	YGR085C	cytosolic large ribosomal subunit	64
YBR181C	YGR118W	cytosolic large ribosomal subunit	64
YBR181C	YHL001W	cytosolic large ribosomal subunit	64
YBR181C	YHL033C	cytosolic large ribosomal subunit	64
YBR181C	YHR141C	cytosolic large ribosomal subunit	64
YBR181C	YIL018W	cytosolic large ribosomal subunit	64
YBR181C	YIL133C	cytosolic large ribosomal subunit	64
YBR181C	YJL177W	cytosolic large ribosomal subunit	64
YBR181C	YJR123W	cytosolic large ribosomal subunit	64
YBR181C	YKL180W	cytosolic large ribosomal subunit	64
YBR181C	YLL045C	cytosolic large ribosomal subunit	64
YBR181C	YLR029C	cytosolic large ribosomal subunit	64
YBR181C	YLR075W	cytosolic large ribosomal subunit	64
YBR181C	YLR150W	cytosolic large ribosomal subunit	64
YBR181C	YLR287C-A	cytosolic large ribosomal subunit	64
YBR181C	YLR340W	cytosolic large ribosomal subunit	64
YBR181C	YLR441C	cytosolic large ribosomal subunit	64
YBR181C	YLR448W	cytosolic large ribosomal subunit	64
YBR181C	YML063W	cytosolic large ribosomal subunit	64
YBR181C	YML073C	cytosolic large ribosomal subunit	64
YBR181C	YMR142C	cytosolic large ribosomal subunit	64
YBR181C	YMR194W	cytosolic large ribosomal subunit	64
YBR181C	YMR242C	cytosolic large ribosomal subunit	64
YBR181C	YNL069C	cytosolic large ribosomal subunit	64
YBR181C	YNL096C	cytosolic large ribosomal subunit	64
YBR181C	YNL178W	cytosolic large ribosomal subunit	64
YBR181C	YNL301C	cytosolic large ribosomal subunit	64
YBR181C	YNL302C	cytosolic large ribosomal subunit	64
YBR181C	YOL039W	cytosolic large ribosomal subunit	64
YBR181C	YOL040C	cytosolic large ribosomal subunit	64
YBR181C	YOL127W	cytosolic large ribosomal subunit	64
YBR181C	YOR063W	cytosolic large ribosomal subunit	64
YBR181C	YOR312C	cytosolic large ribosomal subunit	64
YBR181C	YPL090C	cytosolic large ribosomal subunit	64
YBR181C	YPL198W	cytosolic large ribosomal subunit	64
YBR181C	YPL220W	cytosolic large ribosomal subunit	64
YBR181C	YPL249C-A	cytosolic large ribosomal subunit	64
YBR191W	YCR031C	cytosolic large ribosomal subunit	64
YBR191W	YDL075W	cytosolic large ribosomal subunit	64
YBR191W	YDL082W	cytosolic large ribosomal subunit	64
YBR191W	YDL083C	cytosolic large ribosomal subunit	64
YBR191W	YDL136W	cytosolic large ribosomal subunit	64
YBR191W	YDR012W	cytosolic large ribosomal subunit	64
YBR191W	YDR382W	cytosolic large ribosomal subunit	64
YBR191W	YDR418W	cytosolic large ribosomal subunit	64
YBR191W	YDR447C	cytosolic large ribosomal subunit	64
YBR191W	YDR471W	cytosolic large ribosomal subunit	64
YBR191W	YER074W	cytosolic large ribosomal subunit	64
YBR191W	YFR031C-A	cytosolic large ribosomal subunit	64
YBR191W	YFR032C-A	cytosolic large ribosomal subunit	64
YBR191W	YGL014W	cytosolic large ribosomal subunit	64
YBR191W	YGL030W	cytosolic large ribosomal subunit	64
YBR191W	YGL031C	cytosolic large ribosomal subunit	64
YBR191W	YGL076C	cytosolic large ribosomal subunit	64
YBR191W	YGL103W	cytosolic large ribosomal subunit	64
YBR191W	YGL123W	cytosolic large ribosomal subunit	64
YBR191W	YGL135W	cytosolic large ribosomal subunit	64
YBR191W	YGL147C	cytosolic large ribosomal subunit	64
YBR191W	YGR034W	cytosolic large ribosomal subunit	64
YBR191W	YGR085C	cytosolic large ribosomal subunit	64
YBR191W	YGR118W	cytosolic large ribosomal subunit	64
YBR191W	YHL001W	cytosolic large ribosomal subunit	64
YBR191W	YHL033C	cytosolic large ribosomal subunit	64
YBR191W	YHR141C	cytosolic large ribosomal subunit	64
YBR191W	YIL018W	cytosolic large ribosomal subunit	64
YBR191W	YIL133C	cytosolic large ribosomal subunit	64
YBR191W	YJL177W	cytosolic large ribosomal subunit	64
YBR191W	YJR123W	cytosolic large ribosomal subunit	64
YBR191W	YKL180W	cytosolic large ribosomal subunit	64
YBR191W	YLL045C	cytosolic large ribosomal subunit	64
YBR191W	YLR029C	cytosolic large ribosomal subunit	64
YBR191W	YLR075W	cytosolic large ribosomal subunit	64
YBR191W	YLR150W	cytosolic large ribosomal subunit	64
YBR191W	YLR287C-A	cytosolic large ribosomal subunit	64
YBR191W	YLR340W	cytosolic large ribosomal subunit	64
YBR191W	YLR441C	cytosolic large ribosomal subunit	64
YBR191W	YLR448W	cytosolic large ribosomal subunit	64
YBR191W	YML063W	cytosolic large ribosomal subunit	64
YBR191W	YML073C	cytosolic large ribosomal subunit	64
YBR191W	YMR142C	cytosolic large ribosomal subunit	64
YBR191W	YMR194W	cytosolic large ribosomal subunit	64
YBR191W	YMR242C	cytosolic large ribosomal subunit	64
YBR191W	YNL069C	cytosolic large ribosomal subunit	64
YBR191W	YNL096C	cytosolic large ribosomal subunit	64
YBR191W	YNL178W	cytosolic large ribosomal subunit	64
YBR191W	YNL301C	cytosolic large ribosomal subunit	64
YBR191W	YNL302C	cytosolic large ribosomal subunit	64
YBR191W	YOL039W	cytosolic large ribosomal subunit	64
YBR191W	YOL040C	cytosolic large ribosomal subunit	64
YBR191W	YOL127W	cytosolic large ribosomal subunit	64
YBR191W	YOR063W	cytosolic large ribosomal subunit	64
YBR191W	YOR312C	cytosolic large ribosomal subunit	64
YBR191W	YPL090C	cytosolic large ribosomal subunit	64
YBR191W	YPL198W	cytosolic large ribosomal subunit	64
YBR191W	YPL220W	cytosolic large ribosomal subunit	64
YBR191W	YPL249C-A	cytosolic large ribosomal subunit	64
YCR031C	YDL075W	cytosolic large ribosomal subunit	64
YCR031C	YDL082W	cytosolic large ribosomal subunit	64
YCR031C	YDL083C	cytosolic large ribosomal subunit	64
YCR031C	YDL136W	cytosolic large ribosomal subunit	64
YCR031C	YDR012W	cytosolic large ribosomal subunit	64
YCR031C	YDR382W	cytosolic large ribosomal subunit	64
YCR031C	YDR418W	cytosolic large ribosomal subunit	64
YCR031C	YDR447C	cytosolic large ribosomal subunit	64
YCR031C	YDR471W	cytosolic large ribosomal subunit	64
YCR031C	YER074W	cytosolic large ribosomal subunit	64
YCR031C	YFR031C-A	cytosolic large ribosomal subunit	64
YCR031C	YFR032C-A	cytosolic large ribosomal subunit	64
YCR031C	YGL014W	cytosolic large ribosomal subunit	64
YCR031C	YGL030W	cytosolic large ribosomal subunit	64
YCR031C	YGL031C	cytosolic large ribosomal subunit	64
YCR031C	YGL076C	cytosolic large ribosomal subunit	64
YCR031C	YGL103W	cytosolic large ribosomal subunit	64
YCR031C	YGL123W	cytosolic large ribosomal subunit	64
YCR031C	YGL135W	cytosolic large ribosomal subunit	64
YCR031C	YGL147C	cytosolic large ribosomal subunit	64
YCR031C	YGR034W	cytosolic large ribosomal subunit	64
YCR031C	YGR085C	cytosolic large ribosomal subunit	64
YCR031C	YGR118W	cytosolic large ribosomal subunit	64
YCR031C	YHL001W	cytosolic large ribosomal subunit	64
YCR031C	YHL033C	cytosolic large ribosomal subunit	64
YCR031C	YHR141C	cytosolic large ribosomal subunit	64
YCR031C	YIL018W	cytosolic large ribosomal subunit	64
YCR031C	YIL133C	cytosolic large ribosomal subunit	64
YCR031C	YJL177W	cytosolic large ribosomal subunit	64
YCR031C	YJR123W	cytosolic large ribosomal subunit	64
YCR031C	YKL180W	cytosolic large ribosomal subunit	64
YCR031C	YLL045C	cytosolic large ribosomal subunit	64
YCR031C	YLR029C	cytosolic large ribosomal subunit	64
YCR031C	YLR075W	cytosolic large ribosomal subunit	64
YCR031C	YLR150W	cytosolic large ribosomal subunit	64
YCR031C	YLR287C-A	cytosolic large ribosomal subunit	64
YCR031C	YLR340W	cytosolic large ribosomal subunit	64
YCR031C	YLR441C	cytosolic large ribosomal subunit	64
YCR031C	YLR448W	cytosolic large ribosomal subunit	64
YCR031C	YML063W	cytosolic large ribosomal subunit	64
YCR031C	YML073C	cytosolic large ribosomal subunit	64
YCR031C	YMR142C	cytosolic large ribosomal subunit	64
YCR031C	YMR194W	cytosolic large ribosomal subunit	64
YCR031C	YMR242C	cytosolic large ribosomal subunit	64
YCR031C	YNL069C	cytosolic large ribosomal subunit	64
YCR031C	YNL096C	cytosolic large ribosomal subunit	64
YCR031C	YNL178W	cytosolic large ribosomal subunit	64
YCR031C	YNL301C	cytosolic large ribosomal subunit	64
YCR031C	YNL302C	cytosolic large ribosomal subunit	64
YCR031C	YOL039W	cytosolic large ribosomal subunit	64
YCR031C	YOL040C	cytosolic large ribosomal subunit	64
YCR031C	YOL127W	cytosolic large ribosomal subunit	64
YCR031C	YOR063W	cytosolic large ribosomal subunit	64
YCR031C	YOR312C	cytosolic large ribosomal subunit	64
YCR031C	YPL090C	cytosolic large ribosomal subunit	64
YCR031C	YPL198W	cytosolic large ribosomal subunit	64
YCR031C	YPL220W	cytosolic large ribosomal subunit	64
YCR031C	YPL249C-A	cytosolic large ribosomal subunit	64
YDL075W	YDL082W	cytosolic large ribosomal subunit	64
YDL075W	YDL083C	cytosolic large ribosomal subunit	64
YDL075W	YDL136W	cytosolic large ribosomal subunit	64
YDL075W	YDR012W	cytosolic large ribosomal subunit	64
YDL075W	YDR382W	cytosolic large ribosomal subunit	64
YDL075W	YDR418W	cytosolic large ribosomal subunit	64
YDL075W	YDR447C	cytosolic large ribosomal subunit	64
YDL075W	YDR471W	cytosolic large ribosomal subunit	64
YDL075W	YER074W	cytosolic large ribosomal subunit	64
YDL075W	YFR031C-A	cytosolic large ribosomal subunit	64
YDL075W	YFR032C-A	cytosolic large ribosomal subunit	64
YDL075W	YGL014W	cytosolic large ribosomal subunit	64
YDL075W	YGL030W	cytosolic large ribosomal subunit	64
YDL075W	YGL031C	cytosolic large ribosomal subunit	64
YDL075W	YGL076C	cytosolic large ribosomal subunit	64
YDL075W	YGL103W	cytosolic large ribosomal subunit	64
YDL075W	YGL123W	cytosolic large ribosomal subunit	64
YDL075W	YGL135W	cytosolic large ribosomal subunit	64
YDL075W	YGL147C	cytosolic large ribosomal subunit	64
YDL075W	YGR034W	cytosolic large ribosomal subunit	64
YDL075W	YGR085C	cytosolic large ribosomal subunit	64
YDL075W	YGR118W	cytosolic large ribosomal subunit	64
YDL075W	YHL001W	cytosolic large ribosomal subunit	64
YDL075W	YHL033C	cytosolic large ribosomal subunit	64
YDL075W	YHR141C	cytosolic large ribosomal subunit	64
YDL075W	YIL018W	cytosolic large ribosomal subunit	64
YDL075W	YIL133C	cytosolic large ribosomal subunit	64
YDL075W	YJL177W	cytosolic large ribosomal subunit	64
YDL075W	YJR123W	cytosolic large ribosomal subunit	64
YDL075W	YKL180W	cytosolic large ribosomal subunit	64
YDL075W	YLL045C	cytosolic large ribosomal subunit	64
YDL075W	YLR029C	cytosolic large ribosomal subunit	64
YDL075W	YLR075W	cytosolic large ribosomal subunit	64
YDL075W	YLR150W	cytosolic large ribosomal subunit	64
YDL075W	YLR287C-A	cytosolic large ribosomal subunit	64
YDL075W	YLR340W	cytosolic large ribosomal subunit	64
YDL075W	YLR441C	cytosolic large ribosomal subunit	64
YDL075W	YLR448W	cytosolic large ribosomal subunit	64
YDL075W	YML063W	cytosolic large ribosomal subunit	64
YDL075W	YML073C	cytosolic large ribosomal subunit	64
YDL075W	YMR142C	cytosolic large ribosomal subunit	64
YDL075W	YMR194W	cytosolic large ribosomal subunit	64
YDL075W	YMR242C	cytosolic large ribosomal subunit	64
YDL075W	YNL069C	cytosolic large ribosomal subunit	64
YDL075W	YNL096C	cytosolic large ribosomal subunit	64
YDL075W	YNL178W	cytosolic large ribosomal subunit	64
YDL075W	YNL301C	cytosolic large ribosomal subunit	64
YDL075W	YNL302C	cytosolic large ribosomal subunit	64
YDL075W	YOL039W	cytosolic large ribosomal subunit	64
YDL075W	YOL040C	cytosolic large ribosomal subunit	64
YDL075W	YOL127W	cytosolic large ribosomal subunit	64
YDL075W	YOR063W	cytosolic large ribosomal subunit	64
YDL075W	YOR312C	cytosolic large ribosomal subunit	64
YDL075W	YPL090C	cytosolic large ribosomal subunit	64
YDL075W	YPL198W	cytosolic large ribosomal subunit	64
YDL075W	YPL220W	cytosolic large ribosomal subunit	64
YDL075W	YPL249C-A	cytosolic large ribosomal subunit	64
YDL082W	YDL083C	cytosolic large ribosomal subunit	64
YDL082W	YDL136W	cytosolic large ribosomal subunit	64
YDL082W	YDR012W	cytosolic large ribosomal subunit	64
YDL082W	YDR382W	cytosolic large ribosomal subunit	64
YDL082W	YDR418W	cytosolic large ribosomal subunit	64
YDL082W	YDR447C	cytosolic large ribosomal subunit	64
YDL082W	YDR471W	cytosolic large ribosomal subunit	64
YDL082W	YER074W	cytosolic large ribosomal subunit	64
YDL082W	YFR031C-A	cytosolic large ribosomal subunit	64
YDL082W	YFR032C-A	cytosolic large ribosomal subunit	64
YDL082W	YGL014W	cytosolic large ribosomal subunit	64
YDL082W	YGL030W	cytosolic large ribosomal subunit	64
YDL082W	YGL031C	cytosolic large ribosomal subunit	64
YDL082W	YGL076C	cytosolic large ribosomal subunit	64
YDL082W	YGL103W	cytosolic large ribosomal subunit	64
YDL082W	YGL123W	cytosolic large ribosomal subunit	64
YDL082W	YGL135W	cytosolic large ribosomal subunit	64
YDL082W	YGL147C	cytosolic large ribosomal subunit	64
YDL082W	YGR034W	cytosolic large ribosomal subunit	64
YDL082W	YGR085C	cytosolic large ribosomal subunit	64
YDL082W	YGR118W	cytosolic large ribosomal subunit	64
YDL082W	YHL001W	cytosolic large ribosomal subunit	64
YDL082W	YHL033C	cytosolic large ribosomal subunit	64
YDL082W	YHR141C	cytosolic large ribosomal subunit	64
YDL082W	YIL018W	cytosolic large ribosomal subunit	64
YDL082W	YIL133C	cytosolic large ribosomal subunit	64
YDL082W	YJL177W	cytosolic large ribosomal subunit	64
YDL082W	YJR123W	cytosolic large ribosomal subunit	64
YDL082W	YKL180W	cytosolic large ribosomal subunit	64
YDL082W	YLL045C	cytosolic large ribosomal subunit	64
YDL082W	YLR029C	cytosolic large ribosomal subunit	64
YDL082W	YLR075W	cytosolic large ribosomal subunit	64
YDL082W	YLR150W	cytosolic large ribosomal subunit	64
YDL082W	YLR287C-A	cytosolic large ribosomal subunit	64
YDL082W	YLR340W	cytosolic large ribosomal subunit	64
YDL082W	YLR441C	cytosolic large ribosomal subunit	64
YDL082W	YLR448W	cytosolic large ribosomal subunit	64
YDL082W	YML063W	cytosolic large ribosomal subunit	64
YDL082W	YML073C	cytosolic large ribosomal subunit	64
YDL082W	YMR142C	cytosolic large ribosomal subunit	64
YDL082W	YMR194W	cytosolic large ribosomal subunit	64
YDL082W	YMR242C	cytosolic large ribosomal subunit	64
YDL082W	YNL069C	cytosolic large ribosomal subunit	64
YDL082W	YNL096C	cytosolic large ribosomal subunit	64
YDL082W	YNL178W	cytosolic large ribosomal subunit	64
YDL082W	YNL301C	cytosolic large ribosomal subunit	64
YDL082W	YNL302C	cytosolic large ribosomal subunit	64
YDL082W	YOL039W	cytosolic large ribosomal subunit	64
YDL082W	YOL040C	cytosolic large ribosomal subunit	64
YDL082W	YOL127W	cytosolic large ribosomal subunit	64
YDL082W	YOR063W	cytosolic large ribosomal subunit	64
YDL082W	YOR312C	cytosolic large ribosomal subunit	64
YDL082W	YPL090C	cytosolic large ribosomal subunit	64
YDL082W	YPL198W	cytosolic large ribosomal subunit	64
YDL082W	YPL220W	cytosolic large ribosomal subunit	64
YDL082W	YPL249C-A	cytosolic large ribosomal subunit	64
YDL083C	YDL136W	cytosolic large ribosomal subunit	64
YDL083C	YDR012W	cytosolic large ribosomal subunit	64
YDL083C	YDR382W	cytosolic large ribosomal subunit	64
YDL083C	YDR418W	cytosolic large ribosomal subunit	64
YDL083C	YDR447C	cytosolic large ribosomal subunit	64
