	orf_name_a	gene_name_a	orf_name_b	gene_name_b	Zone	GI_PCC	CS_PCC	GE_PCC
2157	YFR022W	ROG3	YLR183C	TOS4	D	-0.0189	0.203134554	NA
2158	YFR022W	ROG3	YOL051W	GAL11	C	NA	NA	NA
2165	YFR027W	ECO1	YGR198W	YPP1	D	0.01876	NA	0.1662
2167	YFR027W	ECO1	YLR117C	CLF1	C	-0.00995	NA	0.3293
2168	YFR027W	ECO1	YLR291C	GCD7	C	-0.01912	NA	0.1844
2169	YFR027W	ECO1	YML064C	TEM1	D	0.07526	NA	0.1771
2170	YFR027W	ECO1	YOL054W	PSH1	C	0.01116	NA	0.3663
2173	YFR035C		YPR174C		D	-9.00E-05	0.559200165	NA
2176	YFR037C	RSC8	YMR091C	NPL6	A	NA	NA	0.4946
2178	YFR043C	IRC6	YJR058C	APS2	C	NA	0.047285613	0.1957
2179	YFR043C	IRC6	YLR170C	APS1	C	0.00824	0.259925855	0.2211
2181	YFR046C	CNN1	YPR120C	CLB5	C	-0.0076	0.153399078	NA
2185	YFR049W	YMR31	YOR047C	STD1	C	-0.01288	-0.157841824	-0.3656
2186	YFR050C	PRE4	YGR067C		C	-0.02086	NA	NA
2187	YFR051C	RET2	YNL258C	DSL1	B	NA	NA	0.1001
2189	YGL001C	ERG26	YOL073C	DSC2	D	0.0139	NA	0.083
2190	YGL004C	RPN14	YGL048C	RPT6	C	0.03784	NA	0.2548
2192	YGL007C-A		YGL209W	MIG2	D	0.00959	NA	NA
2193	YGL010W	MPO1	YJR010C-A	SPC1	C	0.02937	NA	NA
2196	YGL017W	ATE1	YLR409C	UTP21	C	NA	NA	0.1882
2197	YGL017W	ATE1	YPL188W	POS5	D	NA	NA	0.2514
2199	YGL019W	CKB1	YLL027W	ISA1	C	-0.02166	NA	0.046
2200	YGL019W	CKB1	YLR183C	TOS4	C	0.06566	0.009133112	NA
2201	YGL019W	CKB1	YOR061W	CKA2	A	0.26065	0.254751266	0.5118
2202	YGL019W	CKB1	YOR158W	PET123	B	NA	0.150506271	0.0079
2203	YGL019W	CKB1	YPL173W	MRPL40	B	0.01507	NA	0.3699
2212	YGL041C-B		YGL263W	COS12	D	NA	NA	NA
2213	YGL041W-A		YGL209W	MIG2	D	NA	NA	NA
2214	YGL041W-A		YGR106C	VOA1	D	NA	NA	NA
2215	YGL041W-A		YHR180W		D	NA	NA	NA
2218	YGL044C	RNA15	YOR023C	AHC1	B	0.0572	NA	0.2651
2228	YGL054C	ERV14	YHR036W	BRL1	D	0.08122	NA	0.2286
2230	YGL054C	ERV14	YJR010C-A	SPC1	C	0.00631	NA	NA
2231	YGL054C	ERV14	YNL173C	MDG1	D	-0.04215	-0.122742036	NA
2235	YGL061C	DUO1	YKL138C-A	HSK3	A	NA	NA	NA
2236	YGL061C	DUO1	YKR037C	SPC34	A	NA	NA	NA
2237	YGL068W	MNP1	YNL153C	GIM3	B	NA	NA	0.3088
2238	YGL068W	MNP1	YPL077C		C	NA	NA	NA
2239	YGL070C	RPB9	YHR184W	SSP1	C	0.0162	NA	0.329
2242	YGL079W	KXD1	YGR113W	DAM1	B	0.02166	NA	0.1257
2243	YGL079W	KXD1	YJR112W	NNF1	B	-0.02013	NA	0.2593
2244	YGL080W	MPC1	YLR356W	ATG33	D	-0.02974	-0.058066578	NA
2246	YGL087C	MMS2	YMR140W	SIP5	A	0.11208	0.136580659	0.0406
2247	YGL090W	LIF1	YJL023C	PET130	C	NA	-0.106725382	NA
2248	YGL090W	LIF1	YLR183C	TOS4	C	-0.02413	0.135766666	NA
2252	YGL091C	NBP35	YML051W	GAL80	D	0.02045	NA	0.1284
2253	YGL091C	NBP35	YPL018W	CTF19	C	0.0333	NA	NA
2255	YGL093W	SPC105	YIR010W	DSN1	C	0.43379	NA	0.3403
2257	YGL095C	VPS45	YGL161C	YIP5	C	0.05595	NA	NA
2258	YGL095C	VPS45	YHR116W	COX23	C	-0.03191	NA	0.2255
2259	YGL095C	VPS45	YJR135C	MCM22	B	-0.01513	NA	NA
2264	YGL106W	MLC1	YMR163C	INP2	C	NA	NA	0.0327
2265	YGL110C	CUE3	YGR013W	SNU71	C	0.01667	NA	0.4121
2266	YGL112C	TAF6	YMR236W	TAF9	A	0.41606	NA	0.516
2269	YGL112C	TAF6	YPL077C		C	-0.00927	NA	NA
2270	YGL113W	SLD3	YOL054W	PSH1	C	0.0899	NA	0.3222
2271	YGL113W	SLD3	YOR260W	GCD1	C	0.00912	NA	0.1988
2272	YGL113W	SLD3	YPL204W	HRR25	C	0.03236	NA	0.2374
2273	YGL115W	SNF4	YGL208W	SIP2	A	-0.02268	-0.236097361	0.086
2275	YGL115W	SNF4	YJL144W		C	0.01621	0.033605361	NA
2276	YGL115W	SNF4	YJR096W		C	0.01263	0.04643891	0.1299
2278	YGL115W	SNF4	YMR291W	TDA1	C	0.02023	0.016688092	0.1428
2280	YGL115W	SNF4	YNR071C		C	-0.00338	-0.064623776	0.03
2281	YGL115W	SNF4	YOL128C	YGK3	C	-0.06684	-0.097674624	NA
2282	YGL115W	SNF4	YPL149W	ATG5	B	0.02974	-0.202664332	0.2275
2283	YGL115W	SNF4	YPL278C		C	NA	NA	NA
2284	YGL116W	CDC20	YJL030W	MAD2	A	-0.00292	NA	0.197
2285	YGL117W		YNL116W	DMA2	D	0.00975	0.100349669	NA
2286	YGL119W	COQ8	YNL211C	MRX7	D	-0.00179	NA	NA
2287	YGL121C	GPG1	YMR210W	MGL2	D	-0.00987	-0.158894914	NA
2298	YGL124C	MON1	YMR232W	FUS2	C	-0.00978	-0.197415493	NA
2319	YGL153W	PEX14	YNL086W	SNN1	B	0.06722	0.03351429	NA
2326	YGL155W	CDC43	YKL019W	RAM2	D	0.08141	NA	0.3898
2331	YGL158W	RCK1	YOR237W	HES1	D	0.00752	0.367950028	NA
2332	YGL161C	YIP5	YGL198W	YIP4	D	0.066	0.599665467	NA
2333	YGL161C	YIP5	YHR105W	YPT35	D	0.01084	-0.147844309	NA
2334	YGL161C	YIP5	YNL204C	SPS18	D	0.00137	0.047638216	NA
2335	YGL161C	YIP5	YPL191C		D	-0.01639	0.182896209	NA
2347	YGL174W	BUD13	YIR005W	IST3	A	0.708	NA	0.3415
2348	YGL174W	BUD13	YLR368W	MDM30	B	-0.00956	NA	0.4877
2349	YGL174W	BUD13	YOL159C-A		C	-0.01884	NA	NA
2355	YGL176C		YPR110C	RPC40	C	NA	NA	NA
2366	YGL181W	GTS1	YPR166C	MRP2	C	NA	0.015499327	-0.0224
2372	YGL190C	CDC55	YHL006C	SHU1	C	0.03478	NA	NA
2375	YGL194C-A		YJR015W		D	NA	NA	NA
2376	YGL194C-A		YMR153W	NUP53	C	NA	NA	NA
2377	YGL194C-A		YNR039C	ZRG17	D	NA	NA	NA
2378	YGL194C-A		YPR174C		D	NA	NA	NA
2381	YGL209W	MIG2	YGL209W	MIG2	D	NA	NA	NA
2382	YGL209W	MIG2	YGR152C	RSR1	C	0.00023	-0.044849012	0.1369
2383	YGL209W	MIG2	YGR213C	RTA1	D	-0.03529	0.038677549	0.0752
2384	YGL209W	MIG2	YJL124C	LSM1	C	-0.0376	-0.106082726	0.057
2385	YGL209W	MIG2	YJR108W	ABM1	D	-0.00532	0.138431688	NA
2386	YGL209W	MIG2	YKL007W	CAP1	C	-0.07153	-0.149712093	0.0339
2387	YGL209W	MIG2	YKL180W	RPL17A	C	0.00957	NA	0.0887
2388	YGL209W	MIG2	YKR083C	DAD2	C	-0.01058	NA	0.0538
2389	YGL209W	MIG2	YLR048W	RPS0B	C	-0.00242	NA	0.0986
2390	YGL209W	MIG2	YLR212C	TUB4	C	-0.05372	NA	0.1275
2391	YGL209W	MIG2	YLR246W	ERF2	D	0.007	0.228504059	0.1661
2392	YGL209W	MIG2	YML012W	ERV25	C	0.00145	-0.061346198	-0.0298
2393	YGL209W	MIG2	YML041C	VPS71	C	-0.00773	-0.308610198	0.0957
2394	YGL209W	MIG2	YML128C	MSC1	D	0.02421	NA	-0.1077
2395	YGL209W	MIG2	YNR035C	ARC35	C	-0.0211	NA	0.053
2396	YGL209W	MIG2	YOL038W	PRE6	C	-0.00761	NA	0.0323
2397	YGL209W	MIG2	YOR071C	NRT1	D	-0.04398	0.001825646	0.1051
2398	YGL209W	MIG2	YOR304C-A	BIL1	D	0.02065	0.127928005	NA
2399	YGL211W	NCS6	YIL008W	URM1	D	0.49632	NA	NA
2400	YGL211W	NCS6	YJR011C		D	-0.0131	NA	NA
2401	YGL211W	NCS6	YLR291C	GCD7	C	0.03243	NA	NA
2402	YGL211W	NCS6	YNL153C	GIM3	C	-0.03251	NA	NA
2404	YGL215W	CLG1	YGR067C		C	0.06232	0.08055275	NA
2405	YGL215W	CLG1	YPL031C	PHO85	B	0.043	NA	0.1033
2410	YGL222C	EDC1	YLR264W	RPS28B	C	0.00229	NA	NA
2417	YGL225W	VRG4	YPR159W	KRE6	D	NA	NA	0.4706
2433	YGL238W	CSE1	YML094W	GIM5	C	-0.07036	NA	0.2154
2439	YGL243W	TAD1	YHL006C	SHU1	D	-0.03154	0.001036052	NA
2448	YGL252C	RTG2	YNL076W	MKS1	A	0.38602	-0.197899824	0.4112
2449	YGL252C	RTG2	YOR385W		C	0.0014	0.047876145	0.1103
2453	YGL263W	COS12	YNR039C	ZRG17	D	0.00978	-0.174323564	-0.0211
2454	YGR002C	SWC4	YGR158C	MTR3	B	-0.02884	NA	0.1975
2455	YGR002C	SWC4	YJL036W	SNX4	B	0.03174	NA	0.4661
2456	YGR002C	SWC4	YNL107W	YAF9	A	-0.02271	NA	0.5062
2457	YGR002C	SWC4	YPR083W	MDM36	C	-0.00464	NA	0.3399
2458	YGR003W	CUL3	YOL133W	HRT1	B	NA	NA	0.3845
2459	YGR003W	CUL3	YOR385W		C	0.05005	0.024860139	0.1959
2462	YGR010W	NMA2	YGR048W	UFD1	C	NA	NA	0.3412
2473	YGR018C		YGR142W	BTN2	D	-0.01364	0.249478731	NA
2474	YGR018C		YLR291C	GCD7	C	0.02857	NA	NA
2475	YGR018C		YML051W	GAL80	D	0.06766	0.040643161	NA
2476	YGR020C	VMA7	YHR060W	VMA22	C	-0.00199	NA	0.4253
2485	YGR028W	MSP1	YNL189W	SRP1	C	0.05761	NA	0.1684
2487	YGR034W	RPL26B	YLR212C	TUB4	B	NA	NA	NA
2488	YGR034W	RPL26B	YNL153C	GIM3	B	-0.03677	NA	NA
2489	YGR034W	RPL26B	YPL208W	RKM1	B	-0.05558	0.075364299	NA
2490	YGR035C		YLR288C	MEC3	C	0.0255	0.022454993	NA
2493	YGR038W	ORM1	YPR159W	KRE6	D	NA	NA	0.1607
2495	YGR040W	KSS1	YJR030C	RBH2	D	0.03751	NA	0.2642
2500	YGR048W	UFD1	YGR048W	UFD1	A	NA	NA	NA
2501	YGR048W	UFD1	YGR249W	MGA1	C	0.00577	NA	NA
2502	YGR048W	UFD1	YHR107C	CDC12	B	0.0317	NA	0.1856
2503	YGR048W	UFD1	YHR113W	APE4	C	0.13173	NA	0.2542
2504	YGR048W	UFD1	YJL110C	GZF3	C	-0.03181	NA	NA
2505	YGR048W	UFD1	YJR056C		C	-0.01787	NA	NA
2506	YGR048W	UFD1	YKR034W	DAL80	C	-0.00676	NA	0.1119
2507	YGR048W	UFD1	YLR328W	NMA1	C	-0.00631	NA	0.045
2508	YGR048W	UFD1	YLR345W		C	-0.01955	NA	0.5106
2509	YGR048W	UFD1	YML064C	TEM1	C	NA	NA	-0.0078
2510	YGR048W	UFD1	YMR052W	FAR3	B	0.06237	NA	0.3507
2511	YGR048W	UFD1	YMR144W	FDO1	C	0.00438	NA	0.1021
2512	YGR048W	UFD1	YMR153W	NUP53	B	-0.02003	NA	NA
2513	YGR048W	UFD1	YMR233W	TRI1	C	-0.05079	NA	0.0027
2514	YGR048W	UFD1	YNL042W	BOP3	C	-0.02502	NA	0.1934
2515	YGR048W	UFD1	YNL155W	CUZ1	C	-0.03927	NA	0.6593
2516	YGR048W	UFD1	YNR012W	URK1	C	-0.01352	NA	-0.0931
2517	YGR048W	UFD1	YOR284W	HUA2	C	NA	NA	NA
2518	YGR048W	UFD1	YOR285W	RDL1	C	NA	NA	0.237
2519	YGR048W	UFD1	YOR368W	RAD17	B	-0.03289	NA	0.3037
2520	YGR048W	UFD1	YPL049C	DIG1	B	0.00348	NA	NA
2521	YGR048W	UFD1	YPL192C	PRM3	C	-0.00716	NA	NA
2523	YGR048W	UFD1	YPL280W	HSP32	C	0.07217	NA	NA
2524	YGR048W	UFD1	YPR182W	SMX3	B	-0.02872	NA	0.1119
2526	YGR049W	SCM4	YLR356W	ATG33	D	-0.00107	-0.147026993	NA
2527	YGR052W	FMP48	YLR183C	TOS4	D	0.04478	0.365780989	NA
2528	YGR052W	FMP48	YOR158W	PET123	C	NA	0.043146365	0.1217
2529	YGR052W	FMP48	YPL173W	MRPL40	C	-0.04885	NA	0.1308
2530	YGR057C	LST7	YHR067W	HTD2	D	0.00674	-0.124937502	0.3519
2531	YGR057C	LST7	YIL076W	SEC28	C	-0.0338	0.15983989	NA
2533	YGR057C	LST7	YJR046W	TAH11	D	0.00047	NA	0.2419
2535	YGR057C	LST7	YLR291C	GCD7	C	0.05342	NA	0.1398
2536	YGR057C	LST7	YLR376C	PSY3	D	0.0141	0.234384072	NA
2537	YGR057C	LST7	YML064C	TEM1	D	NA	NA	0.1547
2538	YGR057C	LST7	YML095C	RAD10	C	-0.05307	0.007893508	0.5015
2539	YGR057C	LST7	YOR180C	DCI1	D	0.01052	-0.059798505	0.2281
