orf_name_a,orf_name_b,Uetz-screen,Ito-core,CCSB-YI1,YeRI
YDR206W,YJL030W,True,False,False,False
YDR206W,YOL149W,True,False,False,False
YDR206W,YOR047C,True,False,False,False
YDR207C,YOL082W,True,False,False,False
YDR207C,YOR355W,True,False,False,False
YDR208W,YLR227C,False,False,True,False
YDR212W,YLR030W,False,True,False,False
YDR212W,YOR284W,False,False,True,False
YDR212W,YPL049C,False,False,True,False
YDR214W,YJL030W,True,False,False,False
YDR214W,YMR186W,False,False,True,False
YDR214W,YOL052C,False,True,False,False
YDR214W,YPL240C,False,False,True,False
YDR218C,YJR076C,True,False,False,False
YDR225W,YKR048C,True,False,False,False
YDR228C,YLR108C,False,False,False,True
YDR228C,YMR213W,False,False,False,True
YDR228C,YOR250C,False,False,False,True
YDR228C,YPL065W,False,False,False,True
YDR229W,YJR068W,False,False,True,False
YDR229W,YMR047C,False,True,True,False
YDR229W,YNL041C,False,True,False,False
YDR229W,YPL135W,False,False,True,False
YDR233C,YOR285W,False,True,False,False
YDR236C,YDR398W,True,False,False,False
YDR236C,YNL125C,False,False,False,True
YDR240C,YLR048W,False,False,False,True
YDR240C,YLR423C,False,False,True,False
YDR240C,YNL189W,False,False,False,True
YDR240C,YPR178W,False,False,False,True
YDR242W,YDR242W,False,False,True,False
YDR244W,YER056CA,False,False,True,False
YDR244W,YML042W,False,False,True,False
YDR244W,YNL044W,False,False,True,False
YDR245W,YJL183W,False,False,True,False
YDR246W,YDR472W,False,False,False,True
YDR247W,YPL173W,False,False,False,True
YDR249C,YLR288C,False,False,False,True
YDR252W,YER068W,False,False,False,True
YDR252W,YGR134W,False,True,False,False
YDR252W,YHR193C,False,False,False,True
YDR252W,YJR011C,False,False,False,True
YDR254W,YGR142W,False,False,False,True
YDR254W,YOR368W,False,False,False,True
YDR255C,YKL144C,True,False,False,False
YDR255C,YMR135C,False,False,False,True
YDR256C,YDR256C,False,False,True,False
YDR256C,YGL153W,False,True,False,False
YDR256C,YLR291C,False,False,True,False
YDR256C,YMR033W,False,False,True,False
YDR256C,YNL189W,False,False,True,False
YDR256C,YPL070W,False,False,True,False
YDR259C,YDR311W,False,True,False,False
YDR259C,YGL181W,False,True,False,False
YDR259C,YGR066C,False,True,False,False
YDR259C,YIL153W,False,False,True,False
YDR259C,YKL071W,False,False,True,False
YDR259C,YLR423C,False,True,False,False
YDR259C,YLR447C,False,True,False,False
YDR259C,YNL092W,False,True,False,False
YDR260C,YHR166C,False,False,False,True
YDR264C,YHR135C,False,True,False,False
YDR264C,YNL154C,False,True,False,False
YDR264C,YOR101W,False,True,False,False
YDR265W,YGR133W,False,False,False,True
YDR265W,YGR168C,False,False,False,True
YDR265W,YNL100W,False,False,False,True
YDR267C,YHR122W,True,True,False,False
YDR267C,YOL111C,False,False,False,True
YDR273W,YFR052W,True,False,False,False
YDR273W,YML051W,False,False,True,False
YDR277C,YLR447C,False,True,False,False
YDR279W,YLR154C,True,False,False,True
YDR280W,YGR195W,False,False,False,True
YDR281C,YNL044W,False,False,False,True
YDR281C,YNL204C,False,False,False,True
YDR284C,YDR284C,False,False,True,False
YDR284C,YDR479C,False,False,True,False
YDR284C,YIR038C,False,False,True,False
YDR284C,YNL111C,False,False,True,False
YDR284C,YPL094C,False,False,True,False
YDR284C,YPR071W,False,False,True,False
YDR284C,YPR159W,False,False,False,True
YDR288W,YLR007W,False,False,False,True
YDR292C,YKL154W,False,False,True,True
YDR292C,YMR163C,True,False,False,False
YDR295C,YER180CA,False,False,False,True
YDR295C,YLR117C,False,False,False,True
YDR295C,YLR315W,False,False,False,True
YDR295C,YMR002W,False,False,False,True
YDR295C,YMR052W,False,False,False,True
YDR295C,YNL107W,False,False,False,True
YDR295C,YOL069W,False,False,False,True
YDR295C,YOR117W,False,False,False,True
YDR295C,YOR304CA,False,False,False,True
YDR295C,YPL121C,False,False,False,True
YDR295C,YPR083W,False,False,False,True
YDR296W,YER125W,False,False,True,False
YDR296W,YLR386W,False,False,True,False
YDR296W,YPL049C,False,False,True,False
YDR299W,YER127W,True,True,False,False
YDR300C,YDR300C,False,False,True,False
YDR308C,YGL127C,False,True,False,False
YDR308C,YHR148W,False,False,False,True
YDR308C,YJL036W,False,False,False,True
YDR308C,YLR315W,False,False,False,True
YDR308C,YLR347C,False,False,False,True
YDR308C,YML051W,False,False,True,True
YDR308C,YNL086W,False,False,False,True
YDR308C,YNL189W,False,False,False,True
YDR308C,YOL135C,True,False,False,False
YDR308C,YOR174W,True,False,False,False
YDR308C,YOR216C,False,False,False,True
YDR308C,YPL077C,False,False,False,True
YDR311W,YER134C,False,False,False,True
YDR311W,YGR005C,False,False,False,True
YDR311W,YGR120C,True,True,False,False
YDR311W,YHL004W,False,False,False,True
YDR311W,YKL028W,True,False,False,False
YDR311W,YKL103C,True,True,False,False
YDR311W,YLR288C,False,True,False,True
YDR311W,YLR423C,False,True,False,True
YDR311W,YML064C,False,False,False,True
YDR311W,YMR294W,False,True,False,False
YDR311W,YNL189W,False,False,False,True
YDR311W,YOL082W,True,True,False,False
YDR311W,YPL065W,False,False,False,True
YDR312W,YPR143W,False,False,True,True
YDR313C,YPL133C,True,False,False,False
YDR314C,YML011C,False,False,True,False
YDR315C,YJR117W,True,False,False,False
YDR315C,YLR264W,True,False,False,False
YDR315C,YLR323C,True,False,False,False
YDR315C,YOR078W,True,False,False,False
YDR317W,YPL222W,False,False,False,True
YDR318W,YNL189W,False,True,False,True
YDR319C,YGL209W,False,False,False,True
YDR320CA,YKL138CA,False,False,False,True
YDR320CA,YKR037C,False,False,False,True
YDR320CA,YKR083C,False,False,True,False
YDR320CA,YLL049W,False,False,False,True
YDR320CA,YLR313C,False,False,False,True
YDR320CA,YNL086W,False,False,False,True
YDR321W,YDR321W,False,True,False,False
YDR322CA,YML130C,False,False,False,True
YDR323C,YGL095C,False,False,True,False
YDR323C,YKL218C,False,False,False,True
YDR323C,YOR368W,False,False,False,True
YDR326C,YER007CA,True,False,False,False
YDR326C,YIL105C,True,False,False,False
YDR328C,YFL009W,True,False,True,False
YDR328C,YGR222W,False,False,False,True
YDR328C,YIL046W,False,False,True,True
YDR328C,YLR097C,False,False,False,True
YDR328C,YLR224W,False,False,False,True
YDR328C,YLR267W,False,False,True,True
YDR328C,YLR352W,True,False,False,False
YDR328C,YLR368W,False,False,True,False
YDR328C,YLR429W,True,False,False,False
YDR328C,YML088W,True,False,False,True
YDR328C,YMR094W,False,False,False,True
YDR328C,YMR258C,False,False,True,True
YDR328C,YOR158W,False,False,False,True
YDR330W,YDR510W,False,False,True,False
YDR330W,YGR268C,False,False,True,False
YDR330W,YKR094C,False,False,True,False
YDR330W,YOL133W,False,False,True,False
YDR335W,YLR293C,False,False,True,False
YDR346C,YIL132C,False,False,False,True
YDR347W,YJR101W,False,False,False,True
YDR347W,YNL135C,False,False,False,True
YDR348C,YMR295C,True,False,False,False
YDR351W,YJR046W,False,False,False,True
YDR351W,YKL078W,False,False,False,True
YDR351W,YML064C,False,False,False,True
YDR353W,YGR099W,False,False,True,False
YDR353W,YGR209C,False,False,True,False
YDR353W,YHR106W,False,False,True,False
YDR357C,YEL005C,False,False,False,True
YDR357C,YGL079W,False,True,True,False
YDR357C,YJL036W,False,False,False,True
YDR357C,YLR423C,False,False,True,False
YDR357C,YML064C,False,False,False,True
YDR357C,YPL225W,False,False,False,True
YDR357C,YPR182W,True,False,False,False
YDR361C,YER086W,False,False,True,False
YDR361C,YGL068W,False,False,True,False
YDR361C,YHR022C,False,False,True,False
YDR361C,YJR056C,False,False,True,False
YDR361C,YMR021C,False,False,True,False
YDR361C,YPL125W,False,False,True,False
YDR361C,YPL208W,False,False,True,False
YDR363WA,YJR084W,False,False,True,False
YDR364C,YLL036C,False,False,True,False
YDR364C,YLR233C,False,False,False,True
YDR364C,YPR101W,False,False,False,True
YDR366C,YER071C,False,True,False,False
YDR367W,YOL044W,False,False,False,True
YDR367W,YPR174C,False,False,False,True
YDR373W,YGL006WA,False,False,False,True
YDR373W,YGL153W,False,False,True,False
YDR373W,YGR082W,False,False,False,True
YDR373W,YHR139C,False,False,False,True
YDR373W,YJL174W,False,False,False,True
YDR373W,YLR099WA,False,False,False,True
YDR373W,YMR122WA,False,False,False,True
YDR373W,YNL267W,False,False,True,False
YDR373W,YOL077WA,False,False,False,True
YDR373W,YOR003W,False,False,False,True
YDR373W,YPL038WA,False,False,False,True
YDR373W,YPR010CA,False,False,False,True
YDR374C,YLR423C,False,False,True,False
YDR374C,YNR052C,False,False,True,False
YDR375C,YDR375C,False,False,False,True
YDR375C,YGR026W,False,False,False,True
YDR375C,YGR284C,False,False,False,True
YDR375C,YJL097W,False,False,False,True
YDR375C,YLR108C,False,False,False,True
YDR375C,YML031W,False,False,False,True
YDR375C,YOR285W,False,False,False,True
YDR375C,YPR028W,False,False,False,True
YDR376W,YIR024C,True,False,False,False
YDR378C,YER146W,False,False,True,True
YDR378C,YLR275W,False,False,False,True
YDR378C,YLR438CA,False,False,True,False
YDR378C,YNL147W,False,False,False,True
YDR378C,YOR159C,False,False,False,True
YDR379CA,YKL075C,False,False,False,True
YDR383C,YLR315W,True,False,True,False
YDR383C,YML051W,False,False,True,False
YDR383C,YNL189W,False,True,False,False
YDR386W,YNL024C,False,False,True,True
YDR386W,YPL108W,False,False,False,True
YDR386W,YPR119W,True,False,False,False
YDR388W,YGL060W,False,False,True,False
YDR388W,YGL090W,False,False,True,False
YDR388W,YGL181W,False,False,True,False
YDR388W,YIR018W,False,False,False,True
YDR388W,YNL086W,False,False,False,True
YDR388W,YNL094W,False,False,True,False
YDR388W,YOR181W,False,False,True,False
YDR388W,YPL077C,False,False,True,False
YDR389W,YJR091C,False,True,False,False
YDR394W,YGR232W,True,True,False,False
YDR394W,YOR117W,False,True,False,False
YDR395W,YML094W,False,False,False,True
YDR397C,YDR397C,False,False,True,False
YDR397C,YER159C,False,False,True,False
YDR398W,YMR093W,True,False,False,False
YDR399W,YDR399W,False,False,True,False
YDR404C,YJL140W,False,False,False,True
YDR408C,YGL127C,True,False,False,False
YDR408C,YOR174W,True,False,False,False
YDR410C,YPL191C,False,False,False,True
YDR411C,YDR479C,False,False,True,False
YDR411C,YJL019W,False,False,True,False
YDR411C,YML029W,False,False,True,False
YDR412W,YPR119W,True,False,False,False
YDR416W,YGR129W,True,True,True,False
YDR416W,YGR195W,False,False,True,False
YDR416W,YHL004W,False,False,True,True
YDR416W,YHR184W,False,False,True,False
YDR416W,YJR050W,True,True,True,False
YDR416W,YKL098W,False,False,True,False
YDR416W,YMR124W,False,False,False,True
YDR416W,YOR275C,False,False,False,True
YDR416W,YPL211W,False,False,False,True
YDR418W,YDR465C,False,False,True,False
YDR422C,YDR477W,False,False,False,True
YDR422C,YDR516C,False,False,False,True
YDR422C,YHR114W,False,True,False,False
YDR422C,YOR018W,False,False,False,True
YDR423C,YEL051W,False,False,True,False
YDR423C,YMR047C,False,True,False,False
YDR424C,YDR488C,False,False,True,False
YDR424C,YHR005C,False,False,False,True
YDR424C,YNL196C,False,False,False,True
YDR425W,YGL161C,False,True,False,False
YDR425W,YGL198W,False,True,False,False
YDR425W,YJL036W,False,True,False,True
YDR425W,YJR110W,False,True,False,True
YDR428C,YLR291C,False,False,True,False
YDR428C,YOR157C,False,False,False,True
YDR429C,YFL017C,True,False,False,False
YDR429C,YMR146C,False,False,True,False
YDR429C,YOR361C,False,False,True,False
YDR429C,YPL105C,False,True,False,False
YDR434W,YIR033W,False,False,True,False
YDR434W,YNL125C,False,False,False,True
YDR436W,YPR005C,False,False,False,True
YDR437W,YER083C,False,False,False,True
YDR441C,YML022W,False,False,True,False
YDR446W,YDR510W,False,True,True,False
YDR446W,YEL005C,False,False,False,True
YDR447C,YLR288C,False,False,False,True
YDR448W,YER018C,False,False,True,False
YDR448W,YGR142W,False,False,True,False
YDR448W,YGR195W,False,False,True,False
YDR448W,YGR252W,True,False,False,False
YDR448W,YGR261C,False,False,True,False
YDR448W,YHL004W,False,False,True,False
YDR448W,YHR022C,False,False,True,False
YDR448W,YJL011C,False,False,True,False
YDR448W,YJL058C,False,False,True,False
YDR448W,YJR003C,False,False,True,False
YDR448W,YLR424W,False,False,True,False
YDR448W,YML041C,False,False,True,False
YDR448W,YMR314W,False,False,True,False
YDR448W,YPL077C,False,False,True,False
YDR448W,YPL122C,False,False,True,False
YDR448W,YPL135W,False,False,True,False
YDR448W,YPR173C,False,False,True,False
YDR449C,YLR146WA,False,False,False,True
YDR453C,YIL039W,False,True,False,False
YDR453C,YLL029W,False,False,False,True
YDR453C,YML028W,False,False,True,False
YDR453C,YNL189W,False,True,False,False
YDR460W,YPR025C,False,True,False,False
YDR462W,YPR083W,False,False,False,True
YDR465C,YEL054C,False,False,True,True
YDR468C,YML088W,False,False,False,True
YDR469W,YEL005C,False,False,False,True
YDR469W,YHR060W,True,False,False,False
YDR469W,YLR015W,True,True,True,False
YDR469W,YLR432W,True,False,False,False
YDR472W,YKR068C,True,True,True,False
YDR472W,YML077W,False,False,False,True
YDR473C,YLR423C,False,True,True,False
YDR473C,YNL229C,False,False,True,False
YDR473C,YPL004C,False,False,True,False
YDR473C,YPR178W,False,True,True,True
YDR476C,YDR479C,False,False,True,False
YDR476C,YHR211W,False,False,True,False
YDR476C,YIR038C,False,False,True,False
YDR476C,YJL019W,False,False,True,False
YDR476C,YJR010CA,False,False,False,True
YDR477W,YER027C,True,True,False,False
YDR477W,YGL115W,False,False,True,True
YDR477W,YGL179C,False,False,False,True
YDR477W,YGL208W,False,False,True,True
YDR479C,YEL042W,False,False,True,False
YDR479C,YGL053W,False,False,True,False
YDR479C,YGL065C,False,False,True,False
YDR479C,YGL104C,False,False,True,False
YDR479C,YGR149W,False,False,True,False
YDR479C,YGR284C,False,False,True,False
YDR479C,YHL031C,False,False,True,False
YDR479C,YJL097W,False,False,True,False
YDR479C,YJL117W,False,False,True,False
YDR479C,YJL134W,False,False,True,False
YDR479C,YJL183W,False,False,True,False
YDR479C,YLL014W,False,False,True,False
YDR479C,YLR036C,False,False,True,False
YDR479C,YLR268W,False,False,True,False
YDR479C,YLR324W,False,True,False,False
YDR479C,YLR350W,False,False,True,False
YDR479C,YML055W,False,False,True,False
YDR479C,YML125C,False,False,True,False
YDR479C,YMR024W,False,False,True,False
YDR479C,YMR071C,False,False,True,False
YDR479C,YNL263C,False,False,True,False
YDR479C,YNR075W,False,False,True,False
YDR479C,YOL003C,False,False,True,False
YDR479C,YOL065C,False,False,True,False
YDR479C,YOR377W,False,False,True,False
YDR479C,YPL020C,False,False,True,False
YDR479C,YPR113W,False,False,True,False
YDR479C,YPR159CA,False,False,True,False
YDR480W,YDR480W,False,False,True,False
YDR480W,YGR040W,False,False,True,False
YDR480W,YGR048W,False,False,False,True
YDR480W,YHR039C,True,False,False,False
YDR480W,YHR084W,True,False,True,False
YDR480W,YHR121W,False,False,True,False
YDR480W,YJL058C,False,False,True,False
YDR480W,YJR003C,False,False,True,False
YDR480W,YKL189W,False,False,True,False
YDR480W,YLR291C,False,False,True,False
YDR480W,YNL189W,False,False,True,False
YDR480W,YPL049C,True,False,True,False
YDR482C,YGL028C,True,False,False,False
YDR482C,YOR276W,True,False,False,False
YDR484W,YNL214W,False,False,False,True
YDR484W,YPR031W,False,False,False,True
YDR486C,YLR181C,False,False,True,False
YDR486C,YLR356W,False,False,False,True
YDR487C,YNL189W,False,True,False,False
YDR488C,YHR129C,False,False,True,False
YDR488C,YPL174C,False,True,True,False
YDR489W,YFR043C,True,False,False,True
YDR489W,YJL072C,False,True,False,False
YDR489W,YML034W,False,True,False,False
YDR489W,YPL077C,False,True,True,False
YDR489W,YPL135W,False,False,False,True
YDR490C,YGR086C,False,True,False,False
YDR490C,YHR207C,True,False,False,False
YDR490C,YLR466W,True,False,False,False
YDR495C,YMR231W,False,False,False,True
YDR498C,YGL145W,False,False,False,True
YDR498C,YJL019W,False,False,True,False
YDR498C,YOR075W,False,False,False,True
YDR502C,YDR502C,False,False,True,False
YDR502C,YLR180W,False,False,True,False
YDR502C,YPL125W,False,True,False,False
YDR503C,YKL130C,True,False,False,False
YDR504C,YJL070C,False,True,False,False
YDR505C,YGL122C,False,True,False,False
YDR510W,YDR510W,False,True,True,False
YDR510W,YER047C,False,False,True,False
YDR510W,YFL039C,False,False,True,False
YDR510W,YFL045C,False,False,True,False
YDR510W,YGL026C,False,False,True,False
YDR510W,YGL250W,False,False,True,False
YDR510W,YHR134W,False,False,True,False
YDR510W,YHR193C,False,False,True,False
YDR510W,YJL092W,True,False,False,False
YDR510W,YJR076C,False,False,True,False
YDR510W,YKL032C,False,False,True,False
YDR510W,YKL043W,False,True,True,False
YDR510W,YKL211C,False,False,True,False
YDR510W,YLR263W,False,True,False,False
YDR510W,YLR295C,False,True,False,False
YDR510W,YLR328W,False,False,True,False
YDR510W,YLR335W,False,False,True,False
YDR510W,YLR350W,False,False,True,False
YDR510W,YML023C,False,False,True,False
YDR510W,YMR111C,False,False,True,False
YDR510W,YMR219W,False,False,True,False
YDR510W,YMR233W,False,False,True,False
YDR510W,YNL021W,False,False,True,False
YDR510W,YNL042W,False,False,True,False
YDR510W,YNL078W,False,False,True,False
YDR510W,YNL088W,False,False,True,False
YDR510W,YNL189W,False,True,True,False
YDR510W,YOL034W,False,False,True,False
YDR510W,YOR032C,False,False,True,False
YDR510W,YOR144C,False,False,True,False
YDR510W,YPL129W,False,False,True,False
YDR517W,YLR226W,False,False,False,True
YDR517W,YOL129W,False,False,False,True
YDR517W,YPR113W,False,False,False,True
YDR518W,YHR113W,False,False,True,False
YDR520C,YDR520C,False,False,True,False
YDR520C,YGR261C,False,False,True,False
YDR520C,YJL110C,False,False,True,False
YDR520C,YJR046W,False,False,True,False
YDR520C,YKR034W,False,True,True,False
YDR520C,YLR291C,False,False,True,False
YDR520C,YOL116W,False,False,True,False
YDR523C,YKL189W,False,False,False,True
YDR527W,YOR210W,False,True,True,False
YDR529C,YHR114W,False,True,False,False
YDR531W,YDR531W,False,False,True,False
YDR532C,YFR008W,False,False,True,False
YDR532C,YIL144W,False,False,True,False
YDR532C,YLR031W,False,False,True,False
YDR533C,YNL189W,False,True,False,False
YDR541C,YLR025W,False,True,False,False
YEL005C,YGL079W,False,True,False,False
YEL005C,YNL086W,False,True,False,True
YEL009C,YPL038W,True,False,False,False
YEL009CA,YGR183C,False,False,False,True
YEL009CA,YJL205C,False,False,False,True
YEL012W,YLR291C,False,False,True,False
YEL013W,YGL068W,False,False,False,True
YEL013W,YJR091C,False,True,False,False
YEL013W,YMR251WA,False,False,False,True
YEL013W,YPL135W,False,False,False,True
YEL015W,YEL015W,False,True,False,False
YEL015W,YER105C,True,False,False,False
YEL015W,YGL209W,False,False,False,True
YEL015W,YLR264W,False,True,False,False
YEL015W,YNL118C,True,False,False,False
YEL015W,YOL149W,False,True,False,False
YEL015W,YOR167C,False,True,False,False
YEL017W,YEL017W,False,True,False,False
YEL017W,YPR174C,False,False,False,True
YEL018W,YNL136W,False,False,False,True
YEL018W,YOR128C,False,True,False,False
YEL020C,YEL020C,False,False,True,False
YEL025C,YJR103W,False,False,False,True
YEL026W,YLR197W,False,False,False,True
YEL029C,YIL113W,False,False,False,True
YEL029C,YML064C,False,False,False,True
YEL029C,YNR027W,False,False,True,True
YEL029C,YOR385W,False,False,False,True
YEL032W,YHR033W,False,False,True,False
YEL034W,YHR068W,False,False,True,False
YEL037C,YIL148W,False,False,False,True
YEL037C,YPL096W,False,False,False,True
YEL041W,YGR246C,False,False,False,True
YEL041W,YJR049C,False,True,False,False
YEL041W,YLR347C,False,False,False,True
YEL041W,YNL116W,False,False,False,True
YEL041W,YPL188W,False,False,False,True
YEL042W,YIR038C,False,False,True,False
YEL042W,YNL125C,False,False,False,True
YEL042W,YPL094C,False,False,True,False
YEL043W,YOR164C,False,True,False,False
YEL044W,YNL059C,False,False,False,True
YEL048C,YGR040W,False,True,False,False
YEL048C,YMR218C,False,False,True,False
YEL051W,YGR020C,False,False,False,True
YEL051W,YGR120C,False,False,True,False
YEL051W,YOR174W,False,False,True,False
YEL053C,YOR032C,False,False,True,False
YEL053C,YPR051W,True,True,True,False
YEL056W,YLL022C,False,False,True,False
YEL056W,YPL001W,False,False,True,True
YEL062W,YOR138C,True,False,False,False
YEL062W,YPL255W,False,True,False,False
YEL063C,YML132W,False,False,False,True
YEL066W,YEL066W,False,True,False,False
YEL066W,YGR048W,False,False,False,True
YEL066W,YML064C,False,True,False,False
YEL066W,YNL189W,False,True,False,False
YER003C,YGL017W,False,False,False,True
YER007CA,YJR014W,False,False,False,True
YER007W,YLR438CA,False,False,False,True
YER009W,YER009W,False,False,True,False
YER009W,YGR029W,False,False,False,True
YER009W,YIR018W,False,False,False,True
YER009W,YLR335W,False,False,False,True
YER009W,YNL334C,False,False,False,True
YER009W,YOR158W,False,False,False,True
YER010C,YER010C,False,False,True,False
YER015W,YER070W,False,False,True,False
YER015W,YLR098C,False,False,True,False
YER016W,YGL061C,True,True,False,False
YER016W,YGL113W,False,False,False,True
YER016W,YKL091C,False,False,False,True
YER016W,YKL099C,False,False,False,True
YER016W,YLR385C,False,False,False,True
YER016W,YNL073W,False,False,False,True
YER018C,YKL025C,False,False,True,False
YER018C,YMR117C,False,False,True,False
YER019W,YLR350W,False,False,True,False
YER020W,YJL106W,False,False,False,True
YER021W,YPR108W,False,True,True,False
YER022W,YHR058C,False,True,False,False
YER022W,YKL117W,False,False,True,False
YER022W,YML007W,False,True,False,False
YER022W,YNL288W,False,True,False,False
YER023W,YER023W,True,False,True,False
YER023W,YLR291C,False,False,True,False
YER023W,YPL169C,False,True,False,False
YER025W,YJR007W,False,False,True,True
YER025W,YLR215C,False,False,True,False
YER026C,YMR153W,False,False,False,True
YER026C,YOL044W,False,False,False,True
YER026C,YPR174C,False,False,True,False
YER027C,YGL115W,True,True,False,False
YER038C,YML023C,False,True,True,False
YER039C,YGL070C,False,True,False,False
YER043C,YFL028C,False,False,True,False
YER047C,YGR086C,False,False,True,False
YER047C,YKL032C,False,False,True,False
YER047C,YOL034W,False,False,True,False
YER052C,YER052C,False,False,True,False
YER052C,YJL058C,False,False,True,False
YER052C,YNL135C,True,False,True,False
YER056CA,YGL153W,False,False,True,False
YER056CA,YML042W,False,False,True,False
YER059W,YJL084C,True,False,False,False
YER059W,YLR190W,True,False,False,False
YER059W,YPL031C,False,True,True,False
YER062C,YPL201C,True,False,True,False
YER065C,YNL189W,True,False,False,False
YER068W,YGL044C,False,False,False,True
YER071C,YIR003W,False,False,True,False
YER071C,YLR200W,False,True,False,False
YER074WA,YNL024CA,False,False,False,True
YER079W,YNL154C,True,False,False,True
YER081W,YER081W,False,True,True,False
YER081W,YIL074C,True,False,True,False
YER081W,YMR047C,False,False,True,False
YER081W,YPL233W,False,True,False,False
YER083C,YHR057C,False,False,False,True
YER083C,YHR213WB,False,False,False,True
YER083C,YLR162W,False,False,False,True
YER083C,YOL044W,False,False,False,True
YER083C,YPR010CA,False,False,False,True
YER086W,YER086W,False,True,True,False
YER086W,YLR291C,False,False,True,False
YER086W,YMR308C,False,False,True,False
YER086W,YOR160W,False,False,True,False
YER086W,YPL070W,False,False,True,False
YER087CB,YJR010CA,False,False,False,True
YER090W,YJR070C,False,False,True,False
YER090W,YKL211C,False,False,True,False
YER092W,YLR052W,False,True,False,False
YER092W,YLR423C,False,True,True,True
YER094C,YFL024C,False,False,False,True
YER094C,YGR057C,False,False,False,True
YER094C,YLL027W,False,False,False,True
YER094C,YLR119W,False,False,False,True
YER094C,YLR291C,False,False,False,True
YER094C,YLR433C,False,False,False,True
YER094C,YML003W,False,False,False,True
YER094C,YOR157C,False,False,False,True
YER094C,YOR313C,False,False,False,True
YER094C,YPL135W,False,False,False,True
YER094C,YPL173W,False,False,False,True
YER094C,YPL188W,False,False,False,True
YER095W,YER095W,False,True,False,False
YER095W,YGR042W,False,False,False,True
YER095W,YGR048W,False,False,False,True
YER095W,YPL204W,False,True,False,False
YER096W,YHR114W,False,True,False,False
YER099C,YKL181W,False,True,False,False
YER099C,YOL061W,True,True,True,False
YER099C,YOL069W,True,False,False,False
YER101C,YMR071C,False,False,True,False
YER101C,YPR134W,False,False,False,True
YER102W,YFL017C,True,False,False,False
YER105C,YJL030W,True,False,False,False
YER105C,YMR153W,True,False,False,False
YER107C,YMR047C,False,True,False,False
YER112W,YLR264W,False,False,False,True
YER112W,YLR275W,False,False,False,True
YER112W,YLR438CA,False,False,True,False
YER112W,YNL147W,False,False,False,True
YER116C,YGR024C,False,False,False,True
YER116C,YIL106W,False,False,False,True
YER116C,YKR035WA,False,False,False,True
YER116C,YML016C,False,False,False,True
YER116C,YPL018W,False,False,False,True
YER118C,YER118C,False,True,False,False
YER118C,YMR079W,False,False,True,False
YER118C,YNL315C,False,False,True,False
YER124C,YML051W,False,False,False,True
YER125W,YGR268C,False,True,True,False
YER125W,YHR131C,False,False,True,False
YER125W,YJL025W,False,False,True,False
YER125W,YLR167W,False,False,True,False
YER125W,YLR291C,False,False,True,False
YER125W,YLR392C,False,False,True,False
YER125W,YMR257C,False,False,True,False
YER125W,YMR275C,False,False,True,False
YER125W,YMR316W,False,True,True,False
YER125W,YOR322C,False,False,True,False
YER125W,YOR385W,False,True,True,False
YER126C,YHR204W,True,False,False,False
YER126C,YPL004C,False,False,True,False
YER126C,YPR017C,False,False,False,True
YER127W,YKL075C,False,False,False,True
YER127W,YLR423C,False,True,False,False
YER127W,YMR213W,False,False,False,True
YER127W,YMR232W,False,False,False,True
YER127W,YNL086W,False,False,False,True
YER127W,YOR158W,False,False,False,True
YER128W,YJR003C,False,False,False,True
YER128W,YKR035WA,False,False,False,True
YER128W,YLR181C,False,False,True,True
YER128W,YPR173C,False,True,True,False
YER130C,YML051W,False,False,True,False
YER131W,YLL027W,True,False,False,False
YER131W,YLR435W,True,False,False,True
YER133W,YNL233W,True,False,False,False
YER134C,YHR171W,False,False,True,False
YER134C,YJL031C,False,False,False,True
YER134C,YML088W,False,False,False,True
YER136W,YFL005W,False,False,False,True
YER136W,YFL038C,False,False,False,True
YER136W,YOR089C,False,False,False,True
YER137C,YER137C,False,False,False,True
YER143W,YER143W,False,False,True,False
YER143W,YIL148W,False,False,False,True
YER143W,YJR141W,False,True,False,True
YER143W,YLR203C,False,False,False,True
YER144C,YIL095W,False,False,True,False
YER144C,YLR291C,False,False,True,False
YER144C,YMR032W,False,True,False,False
YER146W,YFL017WA,False,False,False,True
YER146W,YJL124C,False,False,True,False
YER146W,YLR275W,False,False,False,True
YER146W,YLR438CA,False,False,True,True
YER146W,YNL075W,False,False,False,True
YER146W,YNL147W,False,False,True,True
YER149C,YIR017C,False,False,False,True
YER149C,YKL012W,False,False,False,True
YER149C,YMR124W,False,False,True,False
YER151C,YNR051C,False,True,True,False
YER157W,YGR120C,False,True,True,False
YER170W,YLR048W,False,False,False,True
YER170W,YLR315W,False,False,False,True
YER170W,YNL189W,False,False,False,True
YER173W,YNL290W,False,False,False,True
YER173W,YOL094C,False,False,False,True
YER174C,YGR262C,False,False,True,False
YER177W,YKL168C,False,False,True,False
YER177W,YLR177W,False,False,True,False
YER179W,YER179W,True,True,False,False
YER179W,YIL105C,True,False,False,False
YER180C,YGL026C,True,False,False,False
YER180C,YGL070C,False,True,False,False
YER180C,YPL049C,False,False,True,False
YER182W,YKL142W,False,False,True,False
YER184C,YER184C,False,False,True,False
YFL009W,YFL009W,False,False,True,False
YFL010C,YLR291C,False,False,True,False
YFL010C,YML051W,False,False,True,True
YFL010C,YMR276W,False,False,True,False
YFL010C,YNL189W,False,True,False,False
YFL010C,YPR054W,False,True,False,False
YFL017C,YFL017C,False,False,True,False
YFL017C,YOL059W,True,False,False,False
YFL017C,YOR362C,True,False,False,False
